# 34956	t６０８／レリコフ同行	

259429	?		氷雪洞窟内	Inside the icy snow cave, El advances
259430	+		エールは一人で不安になりながら進む・・・	alone, feeling uneasy... He realizes
259431	+		これまで仲間がいたのがどれだけありがたったか	how thankful he was to have companions
259432	+		仲間がいたから楽しかった、冒険出来ていた	until now. Because he had companions,
259433	+		ひとりは・・こわい	it was fun and he could go on adventures.
259434	+		早くみんなの元に戻りたい	Being alone... is scary. He wants to
259435	+		・・・	return to everyone quickly. ... As he moves
259436	+		慎重に進んでいると、何か物音・・	cautiously, he hears some noise... He hears
259437	+		声が聞こえる。おーーい、誰かいないかーー	voices. "Hey- is anyone there?" "I'm here-
259438	+		ここだー誰かいるのかー	is someone there?" Because voices echo
259439	+		洞窟の中で反響するので誰の声か分からない	inside the cave, it's unclear whose voice
259440	+		だが、なんとか声を頼りに進んで合流する	it is. However, relying on the voices, he
259441	+		あっ・・レリコフだ。	manages to advance and meet up. Ah... it's
259442	+		わーーーーっと、レリコフも抱きつく。	Lelikov Helman. Lelikov Helman also hugs
259443	+		「わーん、ひとりで寂しかったー」と	him tightly. "Wah, I was lonely all alone,"
