# 31575	ピグ／キャライベントＢ	
* Rance	ランス	Male
* Pigu Geliciam	ピグ	Female
* Sill Plain	シィル	Female
* Tokugawa Sen	千姫	Male/Female
* Kibako	キバ子	Female

89341	Rance	基本	「お」	「Oh.」

89342	Pigu Geliciam		「…………」	「............」

89343	Rance		「よう、ピグ。	「Yo, Pigu.
89344	+		　どうした、ぼーっとして」	　What's up, spacing out

89345	Pigu Geliciam		「……あら」	「...Oh my.」

89346	Rance		「あら？」	「Oh my?」

89347	Pigu Geliciam		「ランスさん、どうもこんにちは。	「Rance-san, hello.
89348	+		　今日はとても良い天気ですね」	　It's such lovely weather today.」

89349	Rance		「うん？」	「Hm?」

89350	Pigu Geliciam		「どうかされました？」	「Is something the matter?」

89351	Rance		「え、あ、お？」	「Eh, ah, o?」

89352	Pigu Geliciam		「うふふ、変なランスさんですね」	「Ufufu, you're so strange today, Rance-san.」

89353	Rance	驚き	「お前……」	「You...」

89354	Rance	だる顔	「なんか変なもん食った？」	「Did you eat something weird?」

89355	Pigu Geliciam	基本	「今日はお昼に焼きザカナをいただきました。	「I had grilled fish for lunch today.
89356	+		　美味しかったですよ」	　It was delicious.」

89357	Rance	驚き	「…………」	「............」

89358	Sill Plain	慌て	「あ、ランス様。	「Ah, Rance-sama.
89359	+		　ぴ、ぴ、ピグちゃんが……」	　P-P-Pigu-chan is...」

89360	Tokugawa Sen	基本	「む、既に見ているようだな」	「Mu, it seems you've already noticed.」

89361	Rance		「……なんだこれ」	「...What is this.」

89362	Tokugawa Sen		「分からん。	「I don't know.
89363	+		　気づいたらこうなっていた。	　She was like this when I noticed.
89364	+		　本人は変化にすら気づいてないようだ」	　She doesn't even seem to notice the change.」

89365	Pigu Geliciam		「うふふ、嫌ですね。	「Ufufu, how rude.
89366	+		　皆さん、私を変な目で見て」	　Everyone is looking at me strangely.」

89367	Sill Plain	恥	「うう、あまりの変わりように……」	「Uuu, such a huge change...」

89368	Kibako	ぶるぶる怖い	「う、う……う〜〜〜……」	「U, u... Uuuu...」

89369	Sill Plain	泣き	「キバ子ちゃんもすっかり怯えてます」	「Even Kibako-chan is completely scared.」

89370	Rance	真剣	「うーむ」	「Hmmm.」

89371	Rance	だる顔	「頭叩いたら治らんかな？」	「Maybe hitting her head will fix it?」

89372	Pigu Geliciam	基本	「あっ、あっ、痛い……	「Ah, ah, that hurts...
89373	+		　ランスさん、痛いです……」	　Rance-san, it hurts...」

89374	Pigu Geliciam		「もう、なにをなさるんですか？」	「Really, what are you doing?」

89375	Pigu Geliciam		「ふふ、イタズラっ子さんですね、ランスさんは。	「Fufu, you're such a naughty boy, Rance-san.
89376	?		　めっ」	　Bad.」

89377	-		チョンとピグがランスの鼻をつついた。	Pigu lightly poked Rance's nose.

89378	Rance	真剣	「…………」	「............」

89379	Rance		「こわっ……」	「Scary...」

89380	Sill Plain	恥	「ど、どうしましょう、ランス様……」	「W-What should we do, Rance-sama...」

89381	Rance	基本	「うーむ……」	「Hmmm...」

89382	Tokugawa Sen		「より強く殴るか？」	「Hit harder?」

89383	Sill Plain	苦笑	「そ、それは……せめて最後の手段で……」	「T-That's... at least as a last resort...」

89384	Rance	基本	「なんか適当にもの食わすか？	「How about we just feed her some random food?
89385	+		　どれか当たりを引けば治る気がする」	　I feel like if we hit the jackpot with the right one, she'll snap back to normal.」

89386	Tokugawa Sen	微笑み	「うむ、悪くない手だ。	「Yes, not a bad idea.
89387	+		　それで治るのはピグらしい」	　That sounds very Pigu-like.」

89388	Sill Plain	苦笑	「そ、そうですか？」	「I-Is that so?」

89389	Tokugawa Sen	基本	「だが、食べる物が悪ければ、	「However, if we feed her the wrong thing,
89390	+		　今はおしとやかで済んでいるが、	　right now we're getting off easy with her being all ladylike,
89391	+		　頭が良くなったり悪い子になったりしそうだな」	　but she might end up becoming super smart or turning into a bad girl.」

89392	Rance	真剣	「むっ……	「Mu...
89393	+		　それはそうかも……」	　That actually might happen......」

89394	Rance		「だが試してみなければ始まるまい。	「But we won't know until we try.
89395	+		　シィル、適当な食い物どかちゃか持ってこい」	　Sill, bring a bunch of random food.」

89396	Sill Plain	基本	「は、はい、分かりました」	「Y-Yes, understood.」

89397	Pigu Geliciam		「ランス、ランスー♪	「Rance, Rance♪
89398	+		　ちゅっちゅっ」	　Chu chu.」

89399	Rance		「えーい、ピグ。	「Hey Pigu.
89400	+		　今は大事な話をしてるんだから後で……」	　We're having an important talk so later...」

89401	Rance		「…………」	「............」

89402	Pigu Geliciam		「大事な話って、なーにー？」	「What important talk?」

89403	-		ピグが呑気にランスの頬に	Pigu casually kissed Rance's cheek
89404	+		ちゅっちゅっとキスをしてきた。	with a chu chu.

89405	Rance	真剣	「…………」	「............」

89406	Rance	驚き	「うおっ、治ってる！？」	「Uoh, she's back to normal!?」

89407	Sill Plain	慌て	「はぁ〜〜っ……	「Haa~~~...
89408	+		　も、戻りましたね……」	　She's back...」

89409	Tokugawa Sen	基本	「うむ、ずっとこのままかと、	「Yes, I was worried she would stay like that,
89410	+		　少し心配したが治ったなら良かった」	　but it's good she's back to normal.」

