# 33843	t２３２／３／ハニーとマジック	

253403	?		少し遅れてマジックが率いるゼス本国軍６千が戦場に到着した	Shortly after, 6,000 troops of the Zeth homeland army led by Magic
253404	+		どういう事、ハニーが魔物と仲間割れ・・・	arrived at the battlefield. What's going on? The Hannies are having
253405	+		誰かが補足、ウルザさんがハニーの事はなんとかすると言っていました	infighting with the monsters... Someone added that Urza said they'd
253406	+		この事では・・	handle the Hannies somehow. Could it be about this matter... Then the
253407	+		そこにハニーが現れた。ゼス軍だね。アクシュ。	Hannies appeared. The Zeth army, right? Akushu. We cannot forgive
253408	+		ボク達は魔物は許せない、一緒に戦おう。	the monsters. Let's fight together. Ah, the Zeth folks seemed to detest
253409	+		あっ、ゼスの人達でボク達に魔法が効かないからと毛嫌いしていたみたいだけど	us because magic doesn't work on us, but there are actually many cute
253410	+		意外と可愛い人が多いね、僕すきになっちゃった	people. I kind of like them now. Hannies wandering around Magic-look,
253411	+		マジックのまわりをうろうろするハニー、みてみて、この人　委員長だよ、委員長	this person is the chairman, the chairman. Say something, please,
253412	+		ちょっと何かいってみて委員長	Chairman. Don't joke around; we are in the middle of a war. Your
253413	+		ふざけないで戦争中なのよ、貴方たちの仲間も今戦っているのでしょ、早く戦場に	comrades are fighting now too, so get to the battlefield quickly. Wow...
253414	+		うわっ・・おこった、叱られた、やっぱ委員長だーと喜ぶ	she's mad, scolded us! As expected of the chairman! [They rejoice]
