# 33658	t２３０／２／エレナの襲撃／戦闘前	

251734	?		山道、ここから先　道が細くなっている	Mountain path. From here on the road gets narrower. This is a dangerous
251735	+		このあたりで特に勢力をふるっている山賊団がいる危険地帯です	area where a particularly powerful bandit group is active. The transport
251736	+		どうか出会いませんようにと進む輸送隊	team advances, hoping they don't encounter them. From the top of the
251737	+		　	　
251738	+		崖の上から、それを見ているエレナと盗賊団	cliff, Elena and the bandit group watch them. Setting: After the previous
251739	+		設定　エレナ、あの後、また別の呪いのアイテムで同様の状況になった。	events, Elena ended up in a similar situation again due to another
251740	+		　　　呪いの装備品は原画に任せていますが、まだ出来ていなかったら作ってくれていいです	cursed item. The cursed equipment is left to the original artist, but if
251741	+		　　　山賊団の名前や規模、設定も任せます	it's not ready yet, please create it. You can decide the bandit group's
251742	+		人類が滅亡の危機、関係ないねー、今こそ山賊が暴れる大チャンスだ、ひゃっほー	name, scale, and setting. Who cares if humanity is facing extinction?
251743	+		北斗の拳の無法者達のイメージ	This is the perfect chance for bandits to run wild! Hyahoo~ Image
251744	+		襲ってきました	them like the lawless warriors from Fist of the North Star. They attack.
