# 34979	t６０９／１回戦レリコフ／戦闘前	

259796	?		闘神大会本戦が始まった、トーナメント形式で３２名が戦う	The Toushin Tournament main event has begun,
259797	+		優勝まで５連勝すれば良い方式	with 32 participants fighting in a tournament format. The
259798	+		　	
259799	+		ザンス、乱義、アームズは、すでに１回戦を勝利している。	format is to get five straight wins to become the champion.
259800	+		エールは、まさか・・１回戦から相手が・・	Zance, Rangi, and Arms have already won their first-round
259801	+		レリコフ、がんばろー負けないぞー	matches. As for El, no way... the opponent is starting from
259802	+		　	
259803	+		コロシアムに入った、ファンファーレ	the first round... Lelikov Helman: Let's do our best-won't
259804	+		エールの紹介が行われる	lose! Fanfare as they enter the coliseum. El's introduction
259805	+		エール・モフス	is given. El Mofus. He is surprisingly the son of the Pope of
259806	+		なんとＡＬ教の法王のご子息です。そして魔王ランスの子でもあると言われて居ます	the AL religion, and is also said to be a child of Demon King
259807	+		これまで表舞台には一切出てきておらず存在を知られていませんでしたが、	Rance. Until now, he has never appeared on the public stage
259808	+		神異変以降、誰も神魔法を習得出来ないと言われてきましたが、彼は今現在の	and his existence was unknown, Since the divine upheaval,
259809	+		新たに取得し、また、誰も呼び出せなくなっていたレベル神も呼び出す事が出来るとの事です	it has been said that no one can learn divine magic,
259810	+		神はいなくなった、それは事実ではない、それを証明する存在	but currently, he has acquired new powers and can also
259811	+		片方は、レリコフ・ヘルマン	summon level gods that no one else can summon anymore.
259812	+		大統領の娘です	Gods have disappeared-that is not true; he is proof of that.
259813	+		紹介説明うんぬん・・	On the other side is Lelikov Helman. She is the president's
259814	+		　	
259815	+		対峙するエールとレリコフ	daughter. Introduction and explanation, etc... El and Lelikov
259816	+		お互いにがんばろー	Helman confront each other. Let's both do our best!
