# 33783	t２３１／４／ランスの石化	

252820	?		戦闘は時間切れで終わります。	The battle ends due to time limit. Alefgard reports, 「Zeth's
252821	+		アレフガルドが報告、ゼスの主力部隊が迫っています。	main forces are approaching.」 「Our direct guard unit
252822	+		こちらの直衛部隊は壊滅していますので、防げません	has been annihilated, so we cannot defend.」 「Lady Medusa
252823	+		メディウサ様が負ける事はありませんがお疲れになりますよ	will not lose, but you will get tired.」 「It would be better
252824	+		ここはいったん引かれた方が・・	to retreat for now...」 「Hmm, you're right.」 Medusa decides
252825	+		うーん、そうねとメディウサは引く事を決意	to retreat. 「Then... I'll take one or two souvenirs...」 She
252826	+		じゃ・・どれかおみあげを１つ２つと・・ランスの女達を値踏み	appraises Rance's women. 「Like I'll let you escape!」 Rance
252827	+		逃がすかーとランスが斬りかかる	slashes at her. 「Ah... Already.」 Medusa petrifies Rance.
252828	+		あっ・・もうとメディウサがランスを石化させる	「What an impatient child. Ah... That's right, I just thought of
252829	+		せっかちな子ね、あっ・・そうだ、いい事おもいついた	something good.」 「I'll take Rance-kun as a souvenir.」 She
252830	+		ランス君をおみあげにしようと石化したランスを取り上げる	picks up the petrified Rance. 「I'll take this home and slowly
252831	+		これもらってかえって家でゆっくりと壊そうかな、うひっ	break him. Uhee.」 When Sill and others try to stop her,
252832	+		シィル他が止めようとすると	Medusa says, 「Heh, this man surprisingly has popularity. Or
252833	+		メディウサは、へー　この男、案外人望があるんだ、それとももてるのかな	is he just popular with women?」 「Hmm, interesting. I'll wait
252834	+		ふーん、面白いね、ケイブリスの元に持っていくのは1週間待ってあげるよ	one week before taking him to Kayblis. If I take him there,
252835	+		あいつの所に持っていったら１００％すぐに壊されるからね	he'll definitely get broken immediately.」 「If you want to save
252836	+		それまでに助けたかったら、おいで	him before then, come.」 「Ah, I don't need this girl anymore
252837	+		あっ、その子はもういらないから帰すわ。と半身不随のリズナを放り投げる	so I'll return her.」 She throws the half-paralyzed Rizna.
