# 34209	t２１０／４３／本渡す	

255358	?		ハウゼルが通りかかった、またそのまま素通りしようとする	Hawzel passes by, again trying to pass straight through.
255359	+		まて、お前が捜しているのは、この本だろ。	Wait, the thing you're looking for is this book, isn't it?
255360	+		あっ・・それです。	Ah... that's it. Good, you dropped it and were troubled
255361	+		よかった、落として困っていたんですねとサチコが渡す	by it, isn't that so? Sachiko hands it over. Then,
255362	+		で、サチコとハウゼルが本について同志的に談話	Sachiko and Hawzel have a comradely talk about the
255363	+		こら、あっさり渡してどうする、あれをうまく使って	book. Hey, what are you doing just handing it over so
255364	+		エッチな事をしようと思ったのに・・いや、違う倒そうと	easily? I was planning to use that cleverly. I wanted to
255365	+		急いで本を返さないとーーと	do something naughty... no, no, to take him down. Gotta
255366	+		そうしている間にハウゼルはいなくなっていた。	hurry and return the book- Before I knew it, Hawzel was
255367	+		逃げられたではないか・・・サチコ、お仕置きだな。	gone. He got away... Sachiko, you're in trouble. ...Again,
255368	+		・・・・また、それを遠くから見ているサイゼル	Seizel watches from afar. Yesterday I went too far
255369	+		昨日は言い過ぎて失敗したけど、今日は仲直りしようと意気込んできたのだが・・	and failed, but today I came determined to make up...
255370	+		ひぃぃぃぃ、ハウゼルの側にいるあの男は　魔剣カオスの男　　ひぃぃぃ怖いー	Eek! That man beside Hawzel is the man of the demon
255371	+		恐怖で近寄れなかった	sword Chaos - so scary! I was too scared to go near.
