# 32145	アギレダ／裸	
* Agireda Kosabusshi Zonna Abona	アギレダ	Female
* Rance	ランス	Male

125297	-		過去――	Past--

125298	-		ランスが織田家で国主をしていた頃――	When Rance was the lord of the Oda family--

125299	Agireda Kosabusshi Zonna Abona	ツンデレ	「……うっとり……	「...Enraptured...
125300	+		　ほわわん……」	　Poofy...」

125301	Agireda Kosabusshi Zonna Abona		「はあ……まるで夢のよう……」	「Haa... It's like a dream...」

125302	Rance	基本	「ほほう、ここがアギレダの故郷か」	「Hmm, so this is Agireda's hometown.」

125303	Agireda Kosabusshi Zonna Abona	ツンデレ	「う、うん……」	「Y-yeah...」

125304	-		アギレダと恋人同士になったランスは、	Rance, who had become lovers with Agireda,
125305	+		アマゾン部族の住む九州まで連れてこられていた。	had been brought to Kyushu where the Amazon tribe lived.

125306	Agireda Kosabusshi Zonna Abona	基本	「ランスに、ワタシの故郷を見て欲しかった」	「I wanted Rance to see my hometown.」

125307	Rance		「ふーん、そんなもんか」	「Hmm, is that so.」

125308	Agireda Kosabusshi Zonna Abona		「ここには神と精霊がいて、	「Gods and spirits are here,
125309	+		　いつもワタシ達を見守っていてくれる。	　always watching over us.
125310	+		　アマゾン部族にとってとても大事な場所」	　It's a very important place for the Amazon tribe.」

125311	Rance		「ふーん。	「Hmm.
125312	+		　しっかし暑いところだなあ」	　It's pretty hot here though.」

125313	Agireda Kosabusshi Zonna Abona		「ん、そうかも。	「Yeah, maybe.
125314	+		　ワタシも帰るのは久しぶりだから、少し暑い」	　It's been a while since I came back so it feels a bit hot.」

125315	Rance		「なら、話は早い。	「Then let's make it quick.
125316	+		　そーれ、脱げ脱げ」	　There, strip strip.」

125317	Agireda Kosabusshi Zonna Abona	驚愕ツンデレ	「え、やだ！　なにを！	「Eh, no! What are you doing!
125318	+		　きゃっ、ちょっと、どこ触って……」	　Kyaa, hey, where are you touching...」

125319	Agireda Kosabusshi Zonna Abona	基本	「ああああああああ……」	「Aaaaaaaaah...」

125320	-		一分後――	One minute later--

125321	Agireda Kosabusshi Zonna Abona	全裸／泣きツンデレ	「あ、う……こんな、格好……」	「A, u... this kind of appearance...」

125322	Rance	全裸／エロ顔	「くくく、いやらしくてグッドだぞ。	「Hehe, so lewd and good.
125323	+		　男女が裸になったらすることは一つ。	　When a man and woman are naked there's only one thing to do.
125324	+		　さあ、するぞ、アギレダ」	　Now, let's do it, Agireda.」

125325	Agireda Kosabusshi Zonna Abona~	全裸／泣きツンデレ	（本当に、ランスは……	（Rance really...
125326	+		　ムードとか……そういうの……	　doesn't think about mood or anything...
125327	+		　全然考えてくれない……）	　at all...）

125328	Rance	基本	「なにを恥ずかしがる。	「What are you embarrassed about.
125329	+		　普段からきわどい格好なのに」	　You usually dress so revealingly.」

125330	Agireda Kosabusshi Zonna Abona	全裸／泣きツンデレ	「そ、それと、	「T-that's different,
125331	+		　その、そういう行為をするのは、	　doing that kind of act is,
125332	+		　全然、違うと思う……」	　completely different I think...」

125333	Agireda Kosabusshi Zonna Abona		「それに……み、見られてる……」	「Besides... we're being watched...」

125334	Rance	基本	「え？　誰かいるのか？」	「Eh? Is someone here?」

125335	Agireda Kosabusshi Zonna Abona	全裸／泣きツンデレ	「も、森と大地の精霊が、いる……	「The forest and earth spirits are here...
125336	+		　今も見られてる……」	　They're watching even now...」

125337	Agireda Kosabusshi Zonna Abona		「お願いだから……	「Please...
125338	+		　どこか部屋の中で……	　Somewhere inside a room...
125339	+		　こういうのは外でするものじゃ、ない」	　This isn't something to do outside.」

125340	Rance	全裸	「俺は今したい。	「I want to do it now.
125341	+		　だからする」	　So we're doing it.」

125342	Rance		「それにここではおかしなことでも、	「Besides, even if it's weird here,
125343	+		　大陸では普通のことだ」	　it's normal on the continent.」

125344	Rance		「恋人同士の仲むつまじい姿を、	「Showing a loving couple's intimate moment
125345	+		　そこら辺の奴に、見せつける、という奴だ」	　to the people around is that kind of thing.」

125346	Agireda Kosabusshi Zonna Abona	全裸／ツンデレ	「見せ、つける……	「Showing off...
125347	+		　そうなの？　大陸では普通なの？」	　Is that so? Is it normal on the continent?」

125348	Rance	全裸	「そうだ」	「That's right.」

125349	Rance~		（さすがにセックスまでは	（Well, not all the way to sex
125350	+		　見せつけないがな）	　though.）

125351	Agireda Kosabusshi Zonna Abona	全裸／ツンデレ	「ランスが言うなら……	「If Rance says so...
125352	+		　する……」	　I'll do it...」

125353	Agireda Kosabusshi Zonna Abona		「それにワタシも……」	「Besides I also...」

125354	-		アギレダがランスの胸に自分の肌を寄せる。	Agireda pressed her skin against Rance's chest.
125355	+		乳房がふにゅっと二人の間で形を変えた。	Her breasts squished and changed shape between them.

125356	Agireda Kosabusshi Zonna Abona	全裸／泣きツンデレ	「ランスとくっつくの……	「Sticking close to Rance...
125357	+		　嫌いじゃない……から……」	　I don't... dislike it...」

125358	Agireda Kosabusshi Zonna Abona	全裸／驚愕ツンデレ	「いっ……	「I...
125359	+		　いやらしい女って嫌いになった！？」	　Did you start hating me for being a lewd woman!?」

125360	Rance	基本	「いやらしい女は大好きだぞ。	「I love lewd women.
125361	+		　がはは、グッドだ」	　Gahaha, good.」

125362	Agireda Kosabusshi Zonna Abona	全裸／ツンデレ	「そ、そっか……」	「I-is that so...」

125363	Agireda Kosabusshi Zonna Abona		「……もっと大陸の文化、	「...I want you to teach me more
125364	+		　ワタシに教えて欲しい」	　about the continent's culture.」

125365	Agireda Kosabusshi Zonna Abona		「ランスの見てきたもの、	「The things Rance has seen,
125366	+		　ランスを作ってきたもの、	　the things that made Rance,
125367	+		　それを……ワタシは知りたいと思う……」	　I want to know them...」

125368	Rance	基本	「うむ、任せろ」	「Yeah, leave it to me.」

125369	Rance		「というわけでまずは	「So first
125370	+		　大陸式のセックスから教えてやる」	　I'll teach you continental-style sex.」

125371	Agireda Kosabusshi Zonna Abona	全裸／ツンデレ	「…………うん」	「............Okay.」

125372	Agireda Kosabusshi Zonna Abona	基本	「しあわせ……」	「So happy...」
