# 32407	２２１／３／夜の怪談	
* Rance	ランス	Male
* Kentou Kanami	かなみ	Female
* Amitos Armitage	アミトス	Female
* Sill Plain	シィル	Female
* Satella	サテラ	Female

147447	Rance	だる顔	「くう、寒いな……」	「Ugh, it's cold...」

147448	-		月の明かりさえ届かぬ暗い森。	A dark forest where even moonlight barely reached.

147449	-		足下から這い上る冷気が四肢に絡みつき	Chilly air crawled up from the ground,
147450	+		動きを鈍くさせるようだった。	making their limbs feel heavy.

147451	Kentou Kanami	基本	「不気味……	「Creepy...
147452	+		　ホラーな逸話がいくつもありそうな森よね……」	　This forest feels like it has tons of horror stories...」

147453	Amitos Armitage		「ああ、実際にあるぞ。	「Yeah, there are some.
147454	+		　私も一つ二つ聞いたことがある」	　I've heard one or two myself.」

147455	Rance		「ほう、面白そうだ。	「Oh, sounds interesting.
147456	+		　ちょっと聞かせてみろ」	　Tell me one.」

147457	Amitos Armitage		「そういうのは苦手なんだがな……	「I'm not good with those but...
147458	+		　まあ、いいだろう」	　Fine, I guess.」

147459	-		アミトスは声をひそめ、そっと話し始めた。	Amitos lowered his voice and began speaking softly.

147460	Amitos Armitage		「昔、この森には一件の小屋があった」	「Long ago, there was a small hut in this forest.」

147461	Amitos Armitage		「美しい少女がたった一人だけいる売春宿。	「A brothel run by a single beautiful girl.
147462	+		　少女の名はリリム」	　Her name was Lilim.」

147463	Amitos Armitage		「リリムの存在は噂となり、村から男達が	「The rumor of Lilim spread,
147464	+		　何人もこっそりと出かけていたらしい」	　and many men from the village would sneak out to visit her.」

147465	Amitos Armitage		「しかし……不思議なことに、	「However... strangely,
147466	+		　その多くは村に帰ることがなかった……」	　most of them never returned...」

147467	Amitos Armitage		「少女目当てにこっそり夜の森に行くのに	「They went secretly at night for the girl,
147468	+		　目的なんて誰も告げないので	　but no one told anyone where they were going,
147469	+		　最初はただの行方不明と思われていた」	　so at first they were thought missing.」

147470	Amitos Armitage		「事実は全く違う……」	「But the truth was far worse...」

147471	Amitos Armitage		「少女――リリムの父親は狂人でな、	「The girl's――Lilim's father was insane,
147472	+		　不思議な宗教にハマっていた」	　obsessed with a strange cult.」

147473	Amitos Armitage		「それは男性の生首が50個あれば、	「It taught that collecting 50 male heads
147474	+		　最後に捧げられた首の男は	　would let the man whose head was offered last
147475	+		　世界の神になれるという教義があった」	　become the god of the world.」

147476	Amitos Armitage		「そう、消えた男性はこの	「Yes, the missing men
147477	+		　少女の父親に殺されていたんだ」	　were killed by the girl's father.」

147478	Amitos Armitage		「売春宿を不審に思った警備隊が調べに行くと、	「When guards investigated the suspicious brothel,
147479	+		　小屋の中には49の男性の生首……」	　they found 49 male heads inside...」

147480	Amitos Armitage		「祭壇には少女の	「On the altar was the head
147481	+		　父親の生首が飾られていたらしい」	　of the girl's own father.」

147482	Amitos Armitage		「これがこの森にまつわる話だ」	「That's the story of this forest.」

147483	Rance		「……あんまし怖くないぞ」	「...Not that scary.」

147484	Amitos Armitage		「こういうのは苦手と言ったろう」	「I told you I'm not good with these.」

147485	Sill Plain	考え中	「あの、一ついいですか？」	「Um, may I ask one thing?」

147486	Sill Plain		「そのリリムという少女は	「What happened to that girl Lilim?」
147487	+		　どこに行ったんでしょう？」	

147488	Amitos Armitage	基本	「ああ……」	「Ah...」

147489	Amitos Armitage		「ここから先が不思議なことなのだが……」	「This is where it gets strange...」

