# 35711	t２７６／黒部の伝説	

265332	?		死国に向かう道中、ＪＡＰＡＮ街道	On the way to the Land of the Dead, Japan Road.
265333	+		ランスが誰かと会話	Rance converses with someone. A story about Kurobe. The first
265334	+		黒部の話	Youkai King, Kurobe, followed Fujiwara Ishimaru and led tens
265335	+		　初代妖怪王黒部は、藤原石丸に付き従い数万の妖怪部隊を率いて	of thousands of youkai troops. He once invaded the continent
265336	+		　ＪＡＰＡＮから大陸に攻め込んだ事がある	from JAPAN. Wait, aren't youkai unable to leave JAPAN? That's
265337	+		　あれ、妖怪ってＪＡＰＡＮから出られないのではないのか	right. So we also stay behind in JAPAN during this battle.
265338	+		　そうです。ですから、私達はこの戦いもＪＡＰＡＮで留守番している	Youkai exist because of the influence of the sacred beast Orochi
265339	+		　妖怪は、このＪＡＰＡＮの地下にいる聖獣オロチの影響で存在している	underground in JAPAN. They cannot exist away from Orochi,
265340	+		　オロチから離れては存在が出来ない、ゆえにＪＡＰＡＮから離れられない	thus they cannot leave JAPAN. However, Kurobe is a special
265341	+		　だが、黒部は特別な妖怪。	youkai. He was born from Orochi's fang; his very existence
265342	+		　あれはオロチの牙から産まれた存在、存在そのものがオロチの一部である	is part of Orochi. Therefore, many youkai were able to cross to
265343	+		　ゆえに黒部と共に多数の妖怪が大陸に渡る事が出来た。	the continent alongside Kurobe. I see... If we take Kurobe as our
265344	+		　なるほど・・黒部を従えたら、お前達妖怪軍団も大陸の連れていって	master, you youkai troops can also be taken to the continent.
265345	+		　こき使う事が出来るという訳だな	Meaning, we could employ you to work hard for us there.
