# 32566	２１０／４５／本を見せない	
* Rance	ランス	Male
* La Hawzel	ハウゼル	Female
* Don Doessky	ドエススキー	Male

159640	Rance~	真剣	（なんとなくやめておこう……	（Maybe I should stop here...
159641	+		　なんか、危険な気がする）	　It feels dangerous.）

159642	Rance	基本	「残念だな、お前も見ただろう。	「Too bad, you saw it too.
159643	+		　200人以上が並んでいたのだ。	　There were over 200 people in line.
159644	+		　とっくに売れてしまったわ」	　They sold out ages ago.」

159645	La Hawzel		「そんな……」	「No way...」

159646	-		ハウゼルがガックリと頭を下げる。	Hawzel's head drooped in disappointment.

159647	La Hawzel	困り	「うう……朝一で並んでいたのに……」	「Uuu... I lined up first thing in the morning...」

159648	Rance	真剣	「ふーむ……」	「Hmm...」

159649	Rance	基本	「それなら任せろ。	「Leave it to me then.
159650	+		　俺様は作者と知り合いだからな。	　I'm friends with the author after all.
159651	+		　どうにかして手に入れてやろう」	　I'll get you a copy somehow.」

159652	La Hawzel	驚き	「ほ、本当ですか……！？」	「R-really...!?」

159653	Rance	基本	「うむ、本当本当」	「Yeah, really really.」

159654	Don Doessky		「よう言うのうお前……」	「You sure talk big...」

159655	La Hawzel	笑顔	「ああっ、ありがとうございます……！」	「Aah, thank you so much...!」

159656	Rance	基本	「とりあえず俺様の城に来なさい。	「For now come to my castle.
159657	+		　話はそれからだ」	　We'll talk after that.」

159658	La Hawzel	笑顔	「はい、分かりました」	「Yes, understood.」

159659	La Hawzel		「ああ、人類軍を率いる	「Aah, to think the Supreme Leader of the Human Army
159660	+		　ランス総統がこんなに良い方だとは……」	　Rance is such a good person...」

159661	Rance		「がははは、全てドーンと俺様に任せなさい！」	「Gahahaha, leave everything to me!」
