# 30422	ハニ子／キャライベントＡ	
* Haniko	ハニ子	Female
* Rance	ランス	Male
* Sill Plain	シィル	Female
* Alkanese Rize	アルカネーゼ	Female

6319	Haniko	「ふふふ…………うふふふふ……」	「Fufufu............Ufufufufu...」

6320	Rance	「……おい。	「...Hey.
6321	+	　なんか部屋の隅に、ハニワがいるんだが」	　There's a Haniwa in the corner of the room.」

6322	Sill Plain	「この間仲間になった、ハニ子さんじゃないですか」	「Isn't that Haniko who joined us recently?」

6323	Rance	「……そうだったか？	「...Was it?
6324	+	　ハニワの見分けなんてつかんが……」	　Can't tell Haniwa apart...」

6325	Haniko	「うふふふふ」	「Ufufufufu」

6326	Rance	「うおっ！？	「Uoh!? 
6327	+	　さ、さっきまで逆側にいなかったか！？」	　Weren't you on the other side just now!?」

6328	Alkanese Rize	「さっきこっちに移動してたぜ」	「She moved over here earlier.」

6329	Rance	「いつだ、さっきって……」	「When was earlier...」

6330	Haniko	「うふ」	「Ufu」

6331	Rance	「うおぁっ！？」	「Uoah!?」

6332	-	いつの間にか、	Before anyone knew it,
6333	+	ハニ子はランスの目の前に立っていた。	Haniko was standing right in front of Rance.

6334	Rance	「……なんの用だ、おい」	「...What do you want?」

6335	Haniko	「見極めているの……	「I'm observing...
6336	+	　あなたが、王様の災いにならないか……」	　Whether you will become a disaster for the King...」

6337	Rance	「見て分かるのかそんなもん。	「You can tell that just by looking.
6338	+	　そもそも、目や脳ミソがあるのか、お前ら……」	　Do you guys even have eyes or brains...」

6339	Haniko	「大きな口……目つきの悪い顔立ち……	「Big mouth... sharp glaring eyes...
6340	+	　品のない座り方……」	　Unrefined way of sitting...」

6341	Haniko	「………………ぽっ」	「............Blush」

6342	Rance	「あ？」	「Ah?」

6343	Haniko	「ああ、いけないわ……	「Ah, I mustn't...
6344	+	　ハニ子には王様がいるのに……」	　Haniko already has the King...」

6345	Rance	「なんか知らんが、褒められてはいないな？	「I don't know what that was but it wasn't a compliment, right?
6346	+	　割るか…………」	　Should I smash you...」

6347	Haniko	「まぁ。レディには優しく接して欲しいわ」	「Now now. Be gentle with a lady.」

6348	Sill Plain	「ランス様、乱暴は……」	「Rance-sama, violence is...」

6349	Rance	「ちっ、まあいい。どうでもいい。	「Tch, whatever. Doesn't matter.
6350	+	　視界に入ってくるな。しっしっ」	　Get out of my sight. Shoo shoo.」

6351	Haniko	「ふふふ。はーい」	「Fufufu. Yees.」

6352	-	ハニ子はランスの視界から消えた。	Haniko vanished from Rance's view.

6353	Rance	「大人しく消えたか……」	「She disappeared quietly...」

6354	Haniko	「じーーーーっ……」	「Staaaaare......」

6355	Rance	「…………んん？」	「............Nn?」

6356	Haniko	「じぃぃーーーーーっ……」	「Staaaaaaaare......」

6357	Rance	「お、っ…………！」	「O, h......!」

6358	Rance	「落ち着かんッ…………！」	「Can't calm down......!」

6359	Rance	「おいこらハニワ！　いつまで見てる！」	「Hey you Haniwa! How long are you gonna stare!」

6360	Haniko	「…………はっ。寝てたわ……いけないいけない。	「............Ah. I was sleeping... bad bad.
6361	+	　お肌のためには質の良い睡眠よね」	　Good sleep is important for the skin.」

6362	-	ハニ子はランスを煙に巻いたまま去っていった。	Haniko left after completely confusing Rance.

6363	Rance	「なんなんだ、アレは……」	「What the hell is that thing...」

6364	Sill Plain	「だから、ハニ子さんですよ？」	「It's Haniko.」
