# 31657	花屋エレナ／キャライベントＢ	
* Bandit	山賊	Male
* Slave Merchant	奴隷商人	Male
* Elena Flower	花屋エレナ	Female

94560	-		ランスがヘルマンの革命に参加していた頃――	When Rance was participating in Helman's revolution――

94561	-		ランス達に敗れたエレナが、	Elena, defeated by Rance and the others,
94562	+		血吸いベッタンの呪いから解放されていた。	had been freed from the Bloodsucking Bettan's curse.

94563	Bandit	基本	「姐御ォ〜……姐御ォ〜……」	「Boss~... Boss~...」

94564	Slave Merchant		「うう、まさか……	「Uuu, no way...
94565	+		　姐御がただの女の子になっちまうなんて……」	　Boss turning into a normal girl...」

94566	Elena Flower		「あ、あの……皆さん……」	「U, um... everyone...」

94567	Elena Flower		「うう、すみません……」	「Uuu, I'm sorry...」

94568	Bandit		「やめてくれ！	「Stop!
94569	+		　姐御はそんな風に謝ったりしねぇ！」	　Boss wouldn't apologize like that!」

94570	Elena Flower	泣き	「ひっ、す、すみません！」	「Hii, s, sorry!」

94571	Bandit	抜刀	「お、おい、馬鹿よせ。	「H, hey, stop that.
94572	+		　姐御はもう普通の女の子……	　Boss is now a normal girl...
94573	+		　俺達が凄んだらビビるだろう」	　She'll get scared if we act tough.」

94574	Bandit	基本	「うっ……う〜〜……」	「Uuu... uuu...」

94575	-		泣き出すフラワー傭兵団の面々を前に、	Facing the crying Flower Mercenary Gang members,
94576	+		エレナは何も出来ずおろおろしていた。	Elena could only panic helplessly.

94577	Elena Flower		「す、すみません……	「I, I'm sorry...
94578	+		　皆さんがこんなに悲しんでるのに……」	　Even though everyone is so sad...」

94579	Elena Flower		「私……何も出来なくて……」	「I... can't do anything...」

94580	Bandit	抜刀	「あ、ああ、いや、いいんだ……	「A, ah, no, it's fine...
94581	+		　あんたが悪いわけじゃ……」	　It's not your fault...」

94582	Bandit		「悪いな、嬢ちゃん……	「Sorry, miss...
94583	+		　俺達はここで行くよ……	　We'll be going now...
94584	+		　達者でな……」	　Take care...」

94585	-		とぼとぼと傭兵団の面々が去って行く。	The mercenary gang trudged away.

94586	Elena Flower	基本	「あっ、ま、待って下さい！」	「Ah, w, wait please!」

94587	Bandit	抜刀	「あん？　どうした？	「Hm? What is it?
94588	+		　もう俺達に用なんて……」	　You don't need us anymore...」

94589	Elena Flower	基本	「皆さん、ひどい怪我……」	「Everyone, your terrible injuries...

94590	Elena Flower		「手当……しましょう」	　Let me treat them...」

94591	Bandit	抜刀	「…………えっ？」	「............Eh?」

94592	Elena Flower	基本	「んっ、よし……	「There, good...
94593	+		　この包帯は一日経ったら交換して下さい」	　Change this bandage after one day.」

94594	Elena Flower		「次の方は……打ち身ですね。	「Next... a bruise.
94595	+		　では、この添え木をつけて、	　Use this splint,
94596	+		　よく冷やして……」	　and cool it well...」

94597	Bandit		「な、なあお嬢ちゃん……	「U, um miss...
94598	+		　俺達ぁ、山賊まがいの傭兵だぜ……	　We're bandit-like mercenaries...
94599	+		　怖く……ないのかい？」	　Aren't you scared...?」

94600	Elena Flower		「え……」	「Eh...」

94601	Elena Flower		「正直……こ、怖いです……」	「Honestly... I, I'm scared...」

94602	Elena Flower		「でも……困っているときは	「But... when someone is in trouble
94603	+		　お互い様、ですから……」	　we should help each other...」

94604	Bandit		「お、おお……」	「O, oh...」

94605	Elena Flower	笑顔	「さあ、次の方、	「Now, next person,
94606	+		　傷を見せて下さい」	　show me your wound.」

94607	-		エレナはまるで、小さな花のように、	Elena, like a small flower,
94608	+		ささやかで温かい笑みを浮かべていた。	showed a modest and warm smile.

94609	Slave Merchant	基本	「こ、こっちの姐御も」	「This Boss too」

94610	Slave Merchant		「…………いい」	「............Good.」

94611	Bandit	抜刀	「ああ……」	「Ah...」

94612	Bandit		「……いい！」	「...Good!」

94613	-		…………	............

94614	-		……	......

94615	-		数ヶ月後――	Several months later――

94616	Slave Merchant	基本	「姐さんー、配達行ってきやしたぜー」	「Sis, delivery complete.」

94617	Elena Flower	笑顔	「はーい」	「Yes.」

94618	Bandit	基本	「へーい、いらっしゃいませー。	「Heeey, welcome.
94619	+		　フラワー番地花屋へようこそー」	　Welcome to Flower District Flower Shop.」

94620	-		何故かエレナはフラワー傭兵団と共に始めた	For some reason, the flower shop Elena started with the Flower Mercenary Gang
94621	+		花屋が大繁盛していた。	was thriving greatly.

94622	Elena Flower		「これも皆さんのおかげですね……」	「This is all thanks to everyone...」

94623	Slave Merchant		「そ、そんなこたぁ！	「N, not at all!
94624	+		　俺たちゃ姐さんの為にってやってただけで……」	　We did it for you, Sis...」

94625	?		「はあ……優しくて温かくて可愛くて……	「Haa... so kind, warm, and cute...
94626	+		　前の姐御も良かったけど今の姐さんも、	　The old Boss was great, but the current Sis is
94627	+		　最高……」	　the best too...」

94628	?		「俺たちゃ一生ついていきます……」	「We'll follow you for life...」

94629	Elena Flower		「ふふ、大袈裟ですね…」	「Fufu, you're exaggerating...」

94630	?		「馬鹿野郎！	「Idiot!
94631	+		　この花は外に置いとくとすぐ枯れるっつったろ！	　I told you these flowers wilt quickly outside!
94632	+		　見ろ！　こんな元気がなくなっちまって！」	　Look! They've lost all their vigor!」

94633	?		「ひえーっ、すまねぇー、アニキー！」	「Hiee, sorry, big bro!」

94634	?		「俺にじゃなくて、花に謝んだよ！」	「Apologize to the flowers, not me!」

94635	?		「ご、ごめんよー！　お花さーん！」	「S, sorry! Dear flowers!」

94636	?		「姐さんー！　新しい契約取れましたぜー！」	「Sis! Got a new contract!」

94637	Elena Flower		「わあ、良かった。	「Wow, great.
94638	+		　お疲れ様です、大変だったでしょう」	　Good work, it must have been tough.」

94639	?		「へ、へへ、姐御の為ならこれくらい」	「Hehe, this much is nothing for Sis.」

94640	?		「しかし、いい加減儲けすぎな気がするな……	「But we're making too much profit lately...
94641	+		　なんか嫌な予感がすんなぁー」	　I have a bad feeling...」

94642	?		「はははっ、お前は真面目すぎなんだよ！	「Hahaha, you're too serious!
94643	+		　商売が順調なら結構じゃねぇか！」	　If business is good, that's fine!」

