# 33214	６０３／宿泊	
* Nagata-kun	長田君２	Male
* Rocky Bank	ロッキー２	Male
* Vital Fit	バイタル	Male
* Old Woman	汎用婆	Female

213361	-	結局――	In the end――

213362	-	その日はリセットの情報を集めることは出来たが、	you managed to gather information about Reset that day,
213363	+	本人と出会うことは出来なかった。	but never met her in person.

213364	-	今日はここまでにして、	Calling it a day,
213365	+	あなた達は一時宿屋へ引き上げることにした。	you decided to head back to the inn for now.

213366	Nagata-kun	「うっお〜、豪華ー！」	「Whoaa, it's fancy!」

213367	-	ロッキーが見つけてきた宿屋は、	The inn Rocky found
213368	+	宿屋というよりも、高級ホテルと	was more like a luxury hotel
213369	+	呼称した方がしっくり来るような宿泊施設だった。	than a regular inn.

213370	Rocky Bank	「ここ数日疲れただしょうから、	「You've been tired these past few days,
213371	+	　せめて宿屋だけでもと奮発いたしましただ」	　so I splurged a bit on the inn at least.」

213372	Rocky Bank	「ふっふっふっ、	「Fufufu,
213373	+	　最高級ルームを借りてしまいましただ」	　I got us the best room.」

213374	Nagata-kun	「うはっ！　テンション上がるー！」	「Uwah! I'm pumped!」

213375	Vital Fit	「さ、皆様のお部屋はこちらです。	「Here are your rooms, everyone.
213376	+	　どうぞどうぞ」	　Please, this way.」

213377	Nagata-kun	「って、黒っ！？」	「Wait, you're black!?」

213378	Vital Fit	「はい、よく言われます」	「Yes, I get that a lot.」

213379	Nagata-kun	「や、そんな日焼けレベルみたいに……」	「No, I didn't mean like a tan...」

213380	Vital Fit	「私はハンニン族と言う、	「I am from the Hannin tribe,
213381	+	　ヘルマンの奥地に暮らす民族出身でして、	　a people who live deep in Helman,
213382	+	　家族もみんなこんな感じですよ」	　and my whole family looks like this.」

213383	Vital Fit	「名前はバイタルと言います。	「My name is Vital.
213384	+	　今はこのシャングリラの当宿で、	　I currently work as security
213385	+	　警備員の仕事をしております」	　at this inn in Shangri-La.」

213386	Nagata-kun	「ははあ……	「I see...
213387	+	　世の中には色々な人がいるんだな」	　There really are all kinds of people in the world.」

213388	Old Woman	「あらあら、元気いっぱいね」	「My my, full of energy.」

213389	Rocky Bank	「あ、騒がしくして、すみませんだ」	「Ah, sorry for being loud.」

213390	Old Woman	「うふふ、気にしないで。	「Ufufu, don't worry about it.
213391	+	　それじゃあね」	　See you later.」

213392	-	あなた達は隣の部屋に宿泊してる	You were smiled at by the old lady
213393	+	老婦人に笑われてしまった。	staying in the next room.

213394	Nagata-kun	「う、うちら……ちょっと恥ずかしいな……」	「Ugh, we're a bit embarrassing...」

213395	-	あなたは節度ある行動をしようと心に決めた。	You resolved to act more modestly.

213396	Nagata-kun	「っはぁ〜、疲れたぁ〜。	「Haa~, so tired~.
213397	+	　さすがに今日はクタクタだぜ」	　I'm completely wiped out today.」

213398	Nagata-kun	「＜エール＞がしたくてたまらないだろう、	「＜エール＞ must be dying to explore the hotel,
213399	+	　ホテル内の探険はまた明日にしようぜ」	　but let's save that for tomorrow.」

213400	-	何故かあなたは、ホテル内の探険が	For some reason you were the one
213401	+	したくてたまらないことになっていた。	who was dying to explore the hotel.

213402	Rocky Bank	「それにしても酒場で会ったという女の子……	「That girl we met at the tavern though...
213403	+	　謎な少女だすな……」	　What a mysterious girl...」

213404	Rocky Bank	「リセット様の関係者だすかな……」	「Maybe she's connected to Lady Reset...」

213405	Rocky Bank	「とにかく明日のお昼には、	「Anyway, tomorrow at noon
213406	+	　リセット様の所に案内してもらえるそうだすし、	　she'll introduce us to Lady Reset,
213407	+	　今日のところはゆっくり休みましょうだ」	　so let's rest well today.」

213408	Nagata-kun	「さんせ〜い」	「Agreed~」

213409	-	砂漠横断、リセット探しと続けて、	After crossing the desert and searching for Reset,
213410	+	一日ですっかりクタクタになったあなた達は	you were completely exhausted after one day
213411	+	宿屋でしっかり体を休めることとなった。	and decided to rest properly at the inn.
