# 34172	t２１０／３３／ヨシフ	

255052	?		魔軍司令部	Monster Army headquarters Joseph is angry;
255053	+		ヨシフが怒っている、まだ人間共を押し切れないのか	they still can't overwhelm the humans? Hey! Shoot arrows
255054	+		えーい、根性のない部隊は後ろから矢をかけてやれ	at any troops without guts from behind! Make them fight
255055	+		死ぬ気で戦わせろ。兵隊などいくらでも補充が聞くからな	as if their lives depend on it. We have endless soldiers
255056	+		ところでシルキィはどうした。	to replace them. By the way, what happened to Silky?
255057	+		はい、さきほど出撃されましたが・・それが・・	Yes, she was dispatched earlier but... well... It seems she
255058	+		戦場にいないようで	is not on the battlefield. What...? Did she run away? No
255059	+		なんだと・・逃げたのか	way, that can't be... she has been obedient until now since
255060	+		まさか、そんな事は・・ホーネットを人質に取られこれまで	Hornet was held hostage. She has obeyed until now, but to
255061	+		これまで言う事を聞いてきたのに今になって逃げるなど	flee now... In any case, fleeing from the enemy-when she
255062	+		とにかく、敵前逃亡だ、戻ってきたらきついお仕置きをしてやる。	returns, she'll get a harsh punishment. I'll make her regret
255063	+		女として生まれてきた事、不死の魔人になった事、後悔させてやるわ	being born a woman and becoming an immortal Fiend.
