# 30548	パセリ／キャライベントＡ	
* Rance	ランス	Male
* Sill Plain	シィル	Female
* Parsley Rig Zeth	パセリ	Female
* Parsley Rig Zeth	パセリ幽霊	Female
* Uesugi Torako	虎子	Female
* Kentou Kanami	かなみ	Female

14287	Rance	真剣	「ん……」	「Nn......」

14288	-		ランスが歩いていると……	As Rance was walking......

14289	Sill Plain	慌て	「わっ、周囲が急に真っ暗に……」	「Wah, it suddenly got really dark......」

14290	Parsley Rig Zeth	基本	「ひゅ〜〜〜〜〜〜っ……」	「Hyuuuuuu......」

14291	Parsley Rig Zeth		「どろどろどろ〜〜〜〜っ……」	「Doro doro doro~~~......」

14292	Rance	真剣	「……………………」	「........................」

14293	Sill Plain	きょとん	「あっ、パセリさま」	「Ah, Parsley-sama.」

14294	Parsley Rig Zeth	基本	「うら〜〜〜めし、や〜〜〜〜〜〜……」	「Uraaaa~~~meeeeshiii yaaaa~~~......」

14295	Rance	だる顔	「…………何をやっとるんだ、君は」	「......What are you doing?」

14296	Parsley Rig Zeth	基本	「あ、あれ……間違えたかな。	「Ah, oops...... Did I get it wrong?
14297	+		　たい〜〜〜〜やき、屋〜〜〜〜……だった？」	　Taiyaki shop~~~...... was it?」

14298	Sill Plain	考え中	「あ、さっきので言葉はあってますよ」	「Ah, the words from earlier were correct.」

14299	Parsley Rig Zeth	基本	「あ、それならよかった」	「Ah, good then.」

14300	Rance	だる顔	「…………とりあえず暗いから戻してくれ」	「............It's dark so turn it back.」

14301	Parsley Rig Zeth	基本	「はーい」	「Okaaay.」

14302	Parsley Rig Zeth		「ちぇー。ごめんね、だめだったみたい」	「Aww. Sorry, guess it didn't work.」

14303	Uesugi Torako		「うーん、まあ、やっぱり……」	「Hmm, well, as expected......」

14304	Rance	真剣	「虎子？　何してんだ」	「Torako? What are you doing?」

14305	Uesugi Torako	基本	「幽霊だから幽霊らしいムーブを	「She asked me to teach her some ghost-like moves
14306	+		　教えてくれって言われて……」	　since she's a ghost......」

14307	Parsley Rig Zeth		「うんっ。せっかくだからね。	「Yeah. Since it's a good chance.
14308	+		　JAPANに独特の幽霊アクションがあると聞いて」	　I heard JAPAN has unique ghost actions.」

14309	Rance	真剣	「幽霊アクションってな……	「Ghost actions......
14310	+		　怖くも何ともないぞ」	　Not scary at all.」

14311	Parsley Rig Zeth	基本	「うっ、そ、そうだった？	「Uhh, really?
14312	+		　怖がられるのもなんだから、	　I thought getting scared reactions would be good,
14313	+		　驚かれるくらいを攻めようと思ったんだけど……」	　so I aimed for surprise......」

14314	Rance		「無い無い、どっちもない。	「Nope, neither.
14315	+		　可愛らしすぎて幽霊の才能無いぞ」	　You're too cute to be a ghost.」

14316	Parsley Rig Zeth		「あらまあお上手」	「Ara, how flattering.」

14317	Rance	だる顔	「ていうか、威厳もクソも無いな……	「Anyway, you have zero dignity......
14318	+		　なんだっけ、ゼスの建国王なんだろ？」	　Weren't you the founding king of Zeth?」

14319	Sill Plain	基本	「はい、歴史の勉強で真っ先に出てくる方ですよ。	「Yes, the very first person you learn about in history class.
14320	+		　迫害されてた魔法使いを助けた、って……」	　The one who saved persecuted mages......」

14321	Uesugi Torako		「魔法使いとしてはすごいわよ。	「She's amazing as a mage.
