# 32808	２５９／偵察を行う	
* Rance	ランス	Male
* Oda Kouhime	香姫	Female
* Pastel Kalar	パステル	Female
* Sill Plain	シィル	Female
* Kentou Kanami	かなみ	Female
* Crook Mofus	クルックー	Female
* Freya Idun	フレイア	Female

179142	Rance	真剣	「チャンスは一度きり、	「We only have one chance,
179143	+		　失敗は許されん」	　failure is not allowed.」

179144	Rance	基本	「偵察を行って、	「We will conduct reconnaissance,
179145	+		　どちらに攻めるか慎重に決めるぞ」	　and carefully decide which one to attack.」

179146	Oda Kouhime	武装	「はい、分かりました」	「Yes, understood.」

179147	Pastel Kalar	基本	「ふんっ……」	「Hmph...」

179148	-		…………	............

179149	-		……	......

179150	-		すぐに部隊が二つに分けられた。	The troops were quickly divided into two groups.

179151	Rance		「偵察するのに大人数でうろうろしても	「Wandering around with a large group for reconnaissance
179152	+		　見つかる危険が高くなるだけだからな」	　would only increase the risk of being discovered.」

179153	Rance		「シィル、お前は俺と同じ部隊だ。	「Sill, you are in my squad.
179154	+		　それとかなみも来い」	　Kanami, you come too.」

179155	Sill Plain	慌て	「は、はい」	「Y-yes.」

179156	Kentou Kanami	基本	「了解」	「Understood.」

179157	Rance		「クルックーと香ちゃん、	「Crook and Kou-chan,
179158	+		　そっちの部隊のまとめ役任せるぞ。	　I leave you in charge of the other squad.
179159	+		　フレイアも偵察役ちゃんとやれ」	　Freya, do your scouting job properly.」

179160	Oda Kouhime	武装／焦り	「は、はいっ、頑張ります」	「Y-yes, I will do my best!」

179161	Crook Mofus	基本	「出来る限りのことはします」	「I will do everything I can.」

179162	Freya Idun		「お給料分は働くわ」	「I will work for my pay.」

179163	Rance		「あくまでもケイブリスが	「We are only checking
179164	+		　いるかどうかを探るだけ。	　whether Kayblis is there or not.
179165	+		　深入りは厳禁」	　Do not go too deep.」

179166	Rance		「それと、敵に見つかると厄介だ。	「Also, being spotted by the enemy will be troublesome.
179167	+		　絶対の隠密活動なことを忘れるな」	　Never forget this is absolute stealth operation.」

179168	Rance	怒り	「では、偵察開始！」	「Then, reconnaissance start!」

179169	Rance	真剣	「俺達はタンザモンザツリーに向かうぞ！」	「We are heading for Tanzamonza Tree!」
