# 35246	t２４１／４／情報ネットワークの説明	

262690	?		コンピュータールーム	Computer Room Trying to get an explanation from Nunuhara
262691	+		担当のヌヌハラに説明を聞こうとするが、性格の問題で無理	in charge, but it's impossible due to his personality. Copandon
262692	+		コパンドンあたりが説明	or someone explains. As Sill-chan mentioned earlier, using this
262693	+		　さっきシィルちゃんがいっていた通り、このコンピューターを使って	computer, the Supreme Leader's Headquarters and each country's
262694	+		　総統司令部と各国司令部が密接に連絡のやりとりしていたんたやけど	command center have been closely communicating, but it's not
262695	+		　あかんのか？	working? This has never happened before... it's no good. What?
262696	+		こんなの始めてです・・駄目です	The computer is useless then? So, what happens now? Information
262697	+		なんだ、役にたたないなコンピューター、で、どうなるんだ	exchange between countries will be almost impossible. Even going
262698	+		各国間の情報のやりとりがほとんど出来なくなる	by Coursar would take a day or two... and it's not peacetime now.
262699	+		早うしなどで行っても１．２日はかかる・・平時ならともかく今は	Since many areas are under Monster Army occupation, it would
262700	+		各地が魔軍の占領下なのでもっとかかる、または全然連絡が送れない事もある	take longer, or contact might be impossible altogether. Moreover,
262701	+		それに連絡だけでなくコンピューターだと瞬時やりとり出来るので直接合わなくても	it's not just communication; through the computer, exchanges
262702	+		相談や打ち合わせが出来ていたのにそれも出来ない・・	are instant, so even without meeting directly, consultations
262703	+		せっかくランス総統の元、一致団結して戦っているのに・・	and meetings could be held, but now that isn't possible either...
262704	+		うむむ・・このコンピューターが壊れているんじゃないのか	We've managed to unite and fight under Supreme Leader Rance,
262705	+		違います、別のでも試しました、ああ・・	but... Hmm... isn't the computer broken? No, we've tried another
262706	+		もう一度試してみます・・送信・・・・・・　エラー　駄目です	one too... ah... We'll try again... sending... error. No good.
