# 31068	２３２／１／マジックとの夜	
* Rance	ランス	Male
* Magic the Gandhi	マジック	Female

49103	Rance	全裸	「ぷはーー……満足満足……」	「Pwah... Fully satisfied...」

49104	Magic the Gandhi	全裸／思考	「う、うううぅ……こ、腰、痛ぁっ……」	「Uuu... M-my hips hurt...」

49105	-		ランスはたっぷりとマジックを抱いて、	Rance had thoroughly fucked Magic,
49106	+		一息ついた。	and finally took a breather.

49107	Rance	全裸／笑顔	「がはははは、なかなか良い反応だったぞ。	「Gahahahaha, you had some pretty nice reactions.
49108	+		　グッドだ」	　Good girl.」

49109	Magic the Gandhi	全裸／目閉じ	「無理矢理しといて、何言ってんのよ……」	「After forcing yourself on me, what are you saying...」

49110	Rance	全裸／エロ顔	「良く言う。	「You say that,
49111	+		　最後の方には、必死にしがみついて……」	　but near the end you were desperately clinging to me...」

49112	Magic the Gandhi	全裸／孤軍奮闘	「あ、あーあーあー！　もう！	「A-ahhh! Geez!
49113	+		　そういう事、言わないの！	　Don't say that!
49114	+		　デ、デリカシー無いんだから、まったく……」	　You have zero delicacy...」

49115	Magic the Gandhi~	全裸／テレ	（でも……強引にしてくるだけじゃ、	（But... it's not just that he's forceful anymore,
49116	+		　なくなってた、かも……	　maybe...
49117	+		　変わってる、のかな……ランスも……）	　Has Rance changed too...?）

49118	Rance	全裸	「さーて、する事したし、寝るか」	「Alright, now that I've had my fun, time to sleep.」

49119	Magic the Gandhi		「っ、こら待ちなさい」	「H-hey, wait!」

49120	-		ごろんとベッドに横になったランスの脇に、	Magic came to the side of Rance
49121	+		マジックがやってくる。	as he flopped onto the bed.

49122	Rance	全裸／真剣	「あん？　どうした」	「Hm? What is it?」

49123	Magic the Gandhi	全裸	「魔軍の話。そのまま寝たんじゃ、	「About the Monster Army. If you just sleep now,
49124	+		　ホントにただエッチしただけじゃない」	　it'll really be like we only had sex.」

49125	Rance	全裸／だる顔	「俺は完全にそのつもりだったが」	「That was completely my intention.」

49126	Magic the Gandhi	全裸／孤軍奮闘	「ぐ、軍議なの！　内密の！　そういうことなの。	「It's a war council! A secret one! That's what this is.
49127	+		　この大変な時に、仕事をサボって、こんな……！」	　In this critical time, skipping work just to do this...!」

49128	Rance	全裸／だる顔	「あーあー分かった分かった。	「Yeah yeah, I got it.
49129	+		　聞くだけ聞いてやる。何だ？」	　I'll listen. What is it?」

49130	Magic the Gandhi	全裸	「ツォトンの話。	「About Zedong.
49131	+		　こっちに来てる、魔物大将軍の情報よ」	　Information on the Great Monster General who's come here.」

49132	Rance		「ああ、親玉か」	「Ah, the big boss.」

49133	Magic the Gandhi		「たまに、前線にも来るんだけど……	「He sometimes comes to the front lines...
49134	+		　指揮能力だけじゃなくて、	　Not only is his command ability high,
49135	+		　個人としても相当強いわ」	　but he's also incredibly strong personally.」

49136	Magic the Gandhi	全裸／思考	「タチが悪い事に、魔法への耐性がかなり高いのよね。	「Worst of all, he has very high resistance to magic.
49137	+		　効かないわけじゃないんだけど……」	　It's not completely ineffective but...」

49138	Rance	全裸	「そりゃ、ゼスの連中じゃきつそうだな」	「That must be tough for the Zeth mages.」

49139	Magic the Gandhi		「一度、アニスをぶつけたんだけど……	「We tried sending Anise once...
49140	+		　黒色破壊光線が直撃したのに、倒せなかったの」	　Her black destruction beam hit him directly but couldn't take him down.」

49141	Rance	全裸／驚き	「うげ……魔人並みか？」	「Ugh... On the level of a Fiend?」

49142	Magic the Gandhi	全裸	「傷は負ってたから、倒せはすると思うけど。	「He did take damage so I think he can be defeated.
49143	+		　見つければ楽勝、とはいかないって事」	　But it won't be an easy win even if we find him.」

49144	Rance	全裸／真剣	「ふん。しかし、そいつ何考えてんだ。	「Hmph. But what's that guy thinking.
49145	+		　前線で戦いたがるタイプなのか」	　Is he the type who likes fighting on the front lines?」

49146	Magic the Gandhi	全裸／思考	「…………何を考えてるかは、よく分からないわね。	「...I don't really understand what he's thinking.
49147	+		　支配した土地への対処も、他とは違うし……」	　His way of handling conquered lands is different from the others...」

49148	Rance	全裸／真剣	「違う？」	「Different?」

49149	Magic the Gandhi	全裸	「知能試験をさせてるらしいの。	「It seems he's conducting intelligence tests.
49150	+		　それで、優秀な人は魔軍に連れてかれるとか」	　The talented ones are taken by the Monster Army.」

49151	Rance	全裸／真剣	「人材を欲しがってるってことか？」	「So he's after talented people?」

49152	Magic the Gandhi	全裸	「分からないわ。魔物将軍は頭脳として、	「I don't know. The Monster Generals use humans as brains,
49153	+		　人間を使うらしいけど……それのためとしても	　but even for that,
49154	+		　連れて行く数が多すぎるの」	　the number he's taking is way too high.」

49155	Rance	全裸／真剣	「ふーん……」	「Hmm...」

49156	Magic the Gandhi	全裸	「試験で落ちた人もすぐに殺されたりはしてないし、	「Even those who fail the test aren't killed
49157	+		　もしかしたら……感情より実利を優先する、	　immediately, so maybe... he's the rational
49158	+		　合理的なタイプなのかもね」	　type who prioritizes profit over emotion,」

49159	Magic the Gandhi	全裸／思考	「……まあ、それでも酷い皆殺しとかは無いだけで、	「...Well, even so, while there aren't mass slaughters,
49160	+		　普通に被害は出てるんだけど」	　there is still plenty of damage.」

49161	Rance	全裸	「ふん。まあ、さっくり殺ってやる」	「Hmph. Well, I'll just kill him quickly.」

49162	Magic the Gandhi		「まあ……こんなとこかしら。	「Well... that's about it.
49163	+		　分からない事も多いけど」	　There are still many unknowns though.」

49164	Rance		「情報なんぞ大ざっぱに知っていれば大丈夫だ。	「As long as I have a rough idea, it's fine.
49165	+		　後は見つけ出して叩き殺すだけだな」	　I'll just find him and smash him.」

49166	Magic the Gandhi	全裸／思考	「……………………」	「........................」

49167	Rance	全裸	「ん？　どうかしたか？」	「Hm? Something wrong?」

49168	Magic the Gandhi		「あ、ううん。どうすればいいかな、って」	「Ah, no. Just thinking about what we should do.」

49169	Rance		「何言ってんだ。俺様にいつものように、	「What are you talking about? Just leave it to me like always,
49170	+		　どーんと任せておけばいい」	　and I'll handle it.」

49171	Magic the Gandhi		「そういう風になっちゃってるけど……	「It's become that way but...
49172	+		　ツォトンは魔人じゃないもの。	　Zedong isn't a Fiend.
49173	+		　本当は、私たちで倒す事も可能なはずじゃない」	　We should be able to defeat him ourselves.」

49174	Magic the Gandhi	全裸／思考	「……けど、ダメね。	「...But it's no good. What would father do,
49175	+		　親父ならどうするか、リーザスのあの女なら……	　what would that woman from Leazas do...
49176	+		　そんな事ばっかり考えちゃう」	　I keep thinking about things like that.」

49177	Rance	全裸／だる顔	「リアか。まあ聞いてみればいいんじゃないか。	「Lia? Well, why not just ask her.
49178	+		　素直に話す気もせんが……」	　Though she might not speak honestly...」

49179	-		力なく、マジックは首を振る。	Magic shook her head weakly.

49180	Magic the Gandhi	全裸／思考	「おんなじ事はできないんじゃないかな……たぶん。	「I probably can't do the same things... probably.
49181	+		　私、王に向いてないかも……」	　I might not be suited to be queen...」

49182	Rance	全裸／イライラ	「だー、時々めんどくさいなお前は。	「Ugh, you're such a pain sometimes.
49183	+		　そんなもん、なるようになるだろ。	　Things will work out somehow.
49184	+		　適当でいいんだ、そんなもん」	　Just go with the flow.」

49185	-		ランスはマジックの髪をもしゃもしゃとかき混ぜたが、	Rance roughly ruffled Magic's hair,
49186	+		マジックの表情は晴れなかった。	but her expression remained clouded.

49187	Magic the Gandhi	全裸／思考	「……失敗したら被害が出るのよ。	「...If I fail, there will be casualties.
49188	+		　そんな簡単にできないわ」	　I can't treat it so lightly.」

49189	Rance	全裸	「どうせ誰がやっても被害なんぞ出る。	「No matter who does it, there will be damage.
49190	+		　何もしないよりはマシだろ」	　Better than doing nothing.」

49191	Magic the Gandhi	全裸／目閉じ	「…………もう。無茶苦茶なんだから」	「...Geez. You're so reckless.」

49192	-		呆れたように溜息をついて、	With an exasperated sigh,
49193	+		マジックはころんとランスの胸元に転がった。	Magic rolled over onto Rance's chest.

49194	Rance	全裸	「ん？　なんだ、終わりか？」	「Hm? Done already?」

49195	Magic the Gandhi		「そうよ、今からするような事もないし……	「Yes, there's nothing more to do now...
49196	+		　今日は休むの。……いいでしょ、ここで寝ても」	　Let's rest today. ...It's fine if I sleep here, right?」

49197	Rance	全裸／エロ顔	「もちろんいいが……	「Of course it's fine but...
49198	+		　またムラムラきてしまうかもしれんなぁ。ぬふふ」	　I might get horny again. Nufufu.」

49199	Magic the Gandhi	全裸／テレ	「べ、別に……言ってないでしょ、ダメなんて……」	「I-It's not like... I said you can't...」

49200	Rance	全裸	「お？」	「Oh?」

49201	-		するりと、剥き出しの臀部に置かれたランスの手に、	Rance's hand smoothly slid onto her bare ass,
49202	+		マジックの手が重なる。	and Magic placed her hand over his.

49203	Magic the Gandhi	全裸／テレ	「だ、だから……手付けとか、他の子とか……	「S-so... don't talk about down payments or other girls...
49204	+		　言わないでよ、ね……	　Please...
49205	+		　わ、私で、満足しなさいよ……」	　Be satisfied with me...」

49206	Rance	全裸／エロ顔	「………………	「............
49207	?		ぐふ」	Gufu」

49208	Rance	全裸／笑顔	「がはははは！　それはお前次第だなぁ！	「Gahahahaha! That depends on how well you satisfy me!
49209	+		　とーーーーー！！」	　Here we go-----!!」

49210	Magic the Gandhi	全裸	「あっ、んッ！　こ、こらぁっ、いきなり……！」	「Ah, nnh! H-hey, suddenly...!」

49211	-		ランスは、再びマジックを押し倒した。	Rance pushed Magic down once again.
