# 34053	t２７０／その後	

254403	?		\t\tランス城	Rance Castle Toushin Zeta and Toushin Sigma converse, saying
254404	+		\t\t闘神ゼータ、闘神シグマの語らい、久しぶりじゃのとか	things like "It's been a while." Including Biscuitta and others,
254405	+		\t\tビスケッタさんなども入れて和気あいあい	a friendly and lively atmosphere. I'll leave Sigma's personality
254406	+		\t\tシグマの性格は任せますが、ここで魅力的な感じに見せて下さい	up to you, but please make him appear charming here.

254407	?		\t\t闘神ゼータ、お前の本体のミイラなのか。	Toushin Zeta, is that mummy your true form? We're letting
254408	+		\t\tこの城の地下に聖櫃を置かせてもらっているぞ	you keep the holy ark in the basement of this castle. Don't put creepy
254409	+		\t\t俺の城に気持ち悪い物をおくなよ。	stuff in my castle. By the way, Toushin Sigma, can't you move from
254410	+		\t\tところで、闘神シグマ、お前もここから動けないのか？	here either? My Toushin city isn't broken, but I lack a fortress to move
254411	+		\t\t自分の闘神都市は壊れてないからな、動く為の要塞が無い	around. But my holy ark is a specially made, small one-originally it was
254412	+		\t\tだが、自分の聖櫃は特別製で小さい、元がポピンズという事もあるが	Poppins, after all. It was made as a prototype for something portable.
254413	+		\t\t試作として携帯可能な物として作ったのだ	If that treasure chest dumpling over there carries the holy ark together,
254414	+		\t\tそこの宝箱だんご君が一緒に聖櫃を持ち運んでくれたらどこに移動出来るが	I could move anywhere. Unfortunately, a portable mana battery hasn't
254415	+		\t\t残念、携帯用マナバッテリーがまだ開発出来ていない。短時間ならともかく	been developed yet. Short durations might be okay, but... There's too
254416	+		\t\t作戦行動をするにはとちエネルギー不足だな	little energy for operational activities. If there was a magician who
254417	+		\t\t根こそぎ魔力を注いでくれる魔法使いがいれば・・とシィルを見つめる	could pour all their mana into me... he looks at Sill. Sill recalls being
254418	+		\t\tシィル＝過去にユプシロンの燃料にされた事を思いだし、怖がる	used as fuel for Epsilon in the past and becomes afraid. No joke, an
254419	+		\t\tじょうだんじゃ、普通の娘には無理だ、下手したら魔力吸い出しすぎて殺してしまう	ordinary girl can't do it; if done badly, too much mana will be drained
254420	+		\t\tここでアニス登場、あっ・・こいつなら。	and she'll be killed. At this point, Anise appears - Oh... if it's her.
