# 35010	t６１０／魔人サテラ／戦闘後	

260186	?		＞時間切れ	> Time's up The children are strong too, causing
260187	+		子供達も強い、あわてるサテラ	Satella to panic. She never expected them to be this
260188	+		まさかここまで強いと思っていなかった、負けるとは思わないが	strong; she doesn't think she'll lose, but... Taking too
260189	+		時間がかかりすぎてプライドが傷付く	long hurts her pride. The children are also staggering...
260190	+		子供達の方もフラフラ・・、やっぱりサテラは強い	after all, Satella is strong. The fight is still ongoing.
260191	+		　	
260192	+		戦いはまだ続いている	The battle is somewhat portrayed in the text, and in
260193	+		テキストで戦いが少し表現、そんな最中	the meantime, Perhaps fatigued and shaken, Satella's
260194	+		サテラも疲れ動揺したのか、その隙に誰かの攻撃で足場が崩れ、山の中腹から落ちていく	footing was destroyed by someone's attack, causing
260195	+		あっ・・落ちていった。	her to fall down the mountainside. Ah... she fell.
260196	+		どうしますとか誰か言う、登ってくるまで待ちます？	Someone asks, "What do we do? Should we wait for her
260197	+		バカいってんじゃない、先に行くぞ	to climb back up?" Don't be stupid, we're going ahead.
