# 30987	２３０／２０／アレフガルド／戦闘前	
* Kaoru Quincy Kagura	カオル	Female
* Ragnarokarc Super Gandhi	ガンジー	Male
* Rance	ランス	Male
* Sill Plain	シィル	Female
* Kentou Kanami	かなみ	Female
* Alefgard	アレフガルド	Male
* Satella	サテラ	Female
* Galtia	ガルティア	Male

44454	-	王都、ラグナロックアーク――	Royal capital, Ragnarok Arc――

44455	-	――その、王宮内。	――Inside the palace.

44456	Kaoru Quincy Kagura	「……………………」	「........................」

44457	-	床板の一つが持ち上がり、	One of the floorboards lifted,
44458	+	音もなくカオルがそこから身体を滑り込ませる。	and Kaoru silently slipped through.

44459	Kaoru Quincy Kagura	「……良いようです。ガンジー様、皆さん、お早く」	「...It's clear. Lord Gandhi, everyone, hurry.」

44460	Ragnarokarc Super Gandhi	「うむ。ご苦労、カクさん」	「Yes. Good work, Kou.」

44461	Rance	「がはは、楽ちん楽ちん」	「Gahaha, so easy.」

44462	Sill Plain	「く……暗い、ですね……昼間なのに……」	「It's... dark... even though it's daytime...」

44463	Kentou Kanami	「それに、誰もいない……？」	「And there's no one here...?」

44464	Alefgard	「お嬢様のお世話は、私の仕事ですので。	「Taking care of my lady is my duty.
44465	+	　このお屋敷の広さは、少々骨が折れはしますがね」	　Though this mansion is quite large, it is tiring.」

44466	Satella	「お前っ……アレフガルド！」	「You... Alefgard!」

44467	Kaoru Quincy Kagura~	（……いつの間に……！）	（...When did he...!）

44468	Alefgard	「どこからお上がりになろうと、	「No matter where you enter from,
44469	+	　お客人をお迎えするのは	　welcoming guests
44470	+	　執事の仕事でございますから」	　is the butler's job.」

44471	Alefgard	「しかし……裏切られたのですな、ガルティア様。	「However... you have been betrayed, Lord Galtia.
44472	+	　しかも、お嬢様をお狙いになるとは……」	　And to target my lady as well...」

44473	Galtia	「付きたい奴に付くのは普通だろ？	「It's normal to side with whoever you want, right?
44474	+	　敵なら戦うだけさ」	　If we're enemies, we just fight.」

44475	Alefgard	「残念です。もう、お客としてガルティア様を	「How unfortunate. I will no longer be able to welcome
44476	+	　お招きする事はないのですな」	　you as a guest, Lord Galtia.」

44477	Galtia	「ああ、そうだな。	「Yeah, that's true.
44478	+	　焼いてくれたパンケーキ、美味かったぜ」	　Those pancakes you baked were delicious.」

44479	Alefgard	「光栄でございます」	「It is an honor.」

44480	Satella	「メディウサは逃げるつもりはないらしいな。	「Seems Medusa has no intention of running.
44481	+	　この状況で、その根性だけは褒めてやるぞ」	　I'll at least praise her guts for staying in this situation.」

44482	Alefgard	「……その必要はございませんので。	「...There is no need for that.
44483	+	　人間と、たかが数名の裏切り魔人が来たところで、	　A few humans and traitor Fiends
44484	+	　お嬢様に敵うものではありません」	　are no match for my lady.」

44485	Satella	「…………なんだと」	「............What did you say?」

44486	Alefgard	「それ以前に……私が通しませんとも。	「Before that... I will not let you pass.
44487	+	　お嬢様の手を煩わせはいたしません」	　I will not trouble my lady.」

44488	Rance	「ふん、邪魔しようってのかぬいぐるみ野郎が。	「Hmph, so the stuffed toy wants to interfere.
44489	+	　邪魔をするなら真っ二つに引き裂いてやろう」	　If you get in the way, I'll tear you in half.」

44490	Alefgard	「謹んで、ご遠慮いたしましょう。	「I shall humbly decline.
44491	+	　後の掃除が厄介ですので……！」	　The cleanup afterward would be troublesome...!」

44492	-	メディウサの使徒アレフガルドが襲いかかってきた。	Medusa's apostle Alefgard attacked.
