# 35373	t２８７／山に突撃	

263767	?		ベズドグ山にどうやって入るか悩んでいたランス達の報告	Report from Rance and the others struggling on
263768	+		アニスから魔法通信・・えっと、なになに	how to enter Mount Bezdog. Magical communication
263769	+		卵を落とした、暑くて汗かいて、すべった・・ごめんね	from Anise... um, what is it? I dropped the
263770	+		卵って・・トッポスを誘導する為に使っている卵か・・	egg, it was hot and I was sweating and slipped...
263771	+		それしかないですね。	sorry. Egg... the egg used to lure Toppos... There's
263772	+		いきなり城がゆれる、急激がＧがかかりひっぱられる	no other explanation. Suddenly the castle shakes,
263773	+		トッポスが卵を追いかけてベズドグ山に突っ込んだ	strong G-forces pull on it. Toppos chased the egg
263774	+		ひっぱられランス城	and charged into Mount Bezdog. The Rance Castle
263775	+		危険です、どうやに卵はベズドグ山の火口に落ちた模様。トッポスはそれを取る為に	is being dragged. Dangerous! It seems the egg
263776	+		ベズドグ山内に突入していくと思われます、ランス城もそれにひっぱられて・・	fell into the crater of Mount Bezdog. Toppos will
263777	+		ベズドグ山に向けて落下激突してしまいす	go in to get it. It's expected Toppos will break
263778	+		な・・	into Mount Bezdog, and the Rance Castle is being
263779	+		いますぐ、繋がっている強化縄を全て切り離しなさい・・と誰かが命令を入れるが	dragged along... We crash down and collide toward
263780	+		待て、このままでいいとランス	Mount Bezdog. Wha- Immediately cut all the
263781	+		なにを・・このままでは、落下して	connected reinforced ropes... someone orders, but
263782	+		面白い、どうせあのベズドグ山に突入しないといけなかったのだ。	Wait, it's fine like this, says Rance. What are you
263783	+		このままいくぞー	doing... at this rate, we'll fall. Interesting. We had
263784	+		ひぇーーーー	to storm Mount Bezdog anyway. Let's go as we
263785	+		そしてランス城はベズドグ山に落下した	are! Eeeeek! And then the Rance Castle crashed
263786	+		揺れ、暗転・・・	into Mount Bezdog. Shaking, fade to black...
