# 33916	t２２０／戦闘／バボラ戦２	

253924	?		戦闘中の割り込みイベント　	Interrupt event during battle In this battle, you need to keep
253925	+		この戦闘においては、毎ターン　バボラを混乱させておく必要があります	Babolat confused every turn. If not confused, Babolat regains
253926	+		混乱してないと、正気に戻り、冷静に対処を考えてしまうため、３回正気だとそれで負けます	composure and thinks calmly about countermeasures; if it is
253927	+		　	
253928	+		バボラ考える・・・はっ何か思いついたみたい	sane three times, you lose. Babolat is thinking... aha, it seems
253929	+		皿をふりふりする、ランス達があわあわと揺れる	to have come up with something. It shakes the plate, Rance
253930	+		まずいぞ奴に気がつかれたかも	and the others wobble anxiously. This is bad, it might have
253931	+		気がつかれてたった・・何に？	noticed us. It's noticed us... at what? The one holding the plate
253932	+		顔面前で皿を持っているのはあいつ自身だ、この皿をひっくり返されたら	in front of its face is it itself; if this plate is flipped over, we'll
253933	+		俺達は地上にまっさかさに落ちて・・この高さだと死ぬ	plummet straight down to the ground... at this height, we'd die.
