# 31871	ビスケッタ／裸	
* Sill Plain	シィル	Female
* Biscuitta Burns	ビスケッタ	Female
* Rance	ランス	Male
* Klean Bew	クリン	Female

107516	-	シィルが解凍されてすぐのこと――	Right after Sill was thawed――

107517	-	ランスとシィルと、ビスケッタが	Rance, Sill, and Biscuitta
107518	+	一緒にお風呂に入っていた。	were bathing together.

107519	Sill Plain	「あ、あのあの、ランス様ぁ……	「U-um, Rance-sama...
107520	+	　どうして三人でお風呂になんて……」	　Why are we bathing together as three...?」

107521	Sill Plain	「あう……ちょっと恥ずかしいです……」	「Auu... it's a bit embarrassing...」

107522	Biscuitta Burns	「僭越ながら……	「If I may be so bold...
107523	+	　私も疑問に思っております」	　I have the same question.」

107524	Biscuitta Burns	「……三人でされる、	「...Does this mean all three of us will...」
107525	+	　ということでしょうか？」	

107526	Sill Plain	「ひえっ！？」	「Hie!?」

107527	Rance	「それはそれで良さそうだが、今日は違う」	「That sounds good too, but not today.」

107528	Rance	「風呂の世話はシィルがいない間、	「While Sill was gone, I left the bathing care to Biscuitta,
107529	+	　ビスケッタさんに任せていたが、	
107530	+	　これからは前と同じようにシィルにさせる」	　but from now on Sill will do it like before.」

107531	Sill Plain	「は、はい、分かりました」	「Y-yes, understood.」

107532	Rance	「が、ぶっちゃけビスケッタさんの方が上手かった」	「But honestly Biscuitta was better at it.」

107533	Rance	「というわけで今日は	「So today
107534	+	　ビスケッタさんにシィルの世話をさせて、	　Biscuitta will take care of Sill
107535	+	　シィルをスキルアップさせる」	　to help her skill up.」

107536	Sill Plain	「は、はあ……」	「Y-yes...」

107537	Biscuitta Burns	「分かりました……	「Understood...
107538	+	　どれだけ伝わるか分かりませんが、	　I don't know how much will transfer,
107539	+	　それが御主人様の命令であるなら」	　but if it is Master's order.」

107540	Rance	「ちゃんと俺にしていたようにやれよ」	「Do it exactly like you did for me.」

107541	Biscuitta Burns	「はい、心得ました」	「Yes, understood.」

107542	Biscuitta Burns	「では、早速。	「Then, right away.
107543	+	　シィル様、こちらにどうぞ」	　Sill-sama, this way please.」

107544	Sill Plain	「へっ、わわわ……」	「Heh, wawawa...」

107545	-	ビスケッタに促され、	Prompted by Biscuitta,
107546	+	シィルが寝転がされる。	Sill was laid down.

107547	Sill Plain~	（わ、わあ……ビスケッタさんの膝枕……）	（W-wow... Biscuitta's lap pillow...）

107548	Biscuitta Burns	「恥ずかしいでしょうが……	「It may be embarrassing but...
107549	+	　どうぞ、お気になさらず楽になさって下さい」	　Please relax and don't mind it.」

107550	Sill Plain	「は、はい〜……」	「Y-yes...」

107551	Biscuitta Burns	「では、まずは頭から洗わせて頂きます。	「First, I will wash your hair.
107552	+	　どうか、そのまま」	　Please stay as you are.」

107553	-	シャンプーを乗せた手で	With hands covered in shampoo,
107554	+	シィルの頭が洗われると、	she washed Sill's hair,
107555	+	すぐにもこもこと大きく泡立った。	quickly creating big fluffy bubbles.

107556	Biscuitta Burns	「どこか痒いところはございますか？」	「Is there anywhere itchy?」

107557	Sill Plain	「ふわぁ……ありませぇん……	「Fwaa... No...
107558	+	　すごい、気持ちいいですぅ……」	　It's amazing, it feels so good...」

107559	-	ビスケッタの手つきに、	Biscuitta's skilled hands
107560	+	次第にシィルの目がとろーんとしていく。	made Sill's eyes gradually glaze over.

107561	Sill Plain~	（うう……やっぱり、ビスケッタさんすごい……）	（Uuu... As expected, Biscuitta is incredible...）

107562	-	泡を落とす時も、お湯をちょろちょろと当て、	Even when rinsing the bubbles, she used a gentle stream of water,
107563	+	あくまでも優しく洗い流していった。	rinsing everything with utmost gentleness.

107564	Biscuitta Burns	「シィル様には意味がありませんが、	「It may not mean much for Sill-sama,
107565	+	　御主人様の時と同様に髭剃りも……	　but I will also shave and do facial care
107566	+	　それとお顔のケアもさせて頂きます」	　just like I do for Master.」

107567	Sill Plain	「ふわぁぁ……」	「Fwaaa...」

107568	-	ビスケッタの優しい手で	Biscuitta's gentle hands
107569	+	緊張していた心までほぐされるように、	relaxed even Sill's tense heart,
107570	+	シィルの口から気の抜けた声が漏れる。	causing relaxed sounds to escape her lips.

107571	Sill Plain~	（すごい気持ちいい……	（It feels so good...
107572	+	　まるでエステみたい……）	　like a spa treatment...）

107573	Biscuitta Burns	「シィル様」	「Sill-sama.」

107574	Sill Plain	「あ……はい、えっと……	「Ah... yes, um...
107575	+	　次はどうしたら……」	　What should I do next...?」

107576	Biscuitta Burns	「どうぞ、うつぶせになって下さいませ。	「Please turn over onto your stomach.
107577	+	　シィル様は何もなさる必要はございません」	　You don't need to do anything, Sill-sama.」

107578	Sill Plain	「ふわぁい……」	「Fwaai...」

107579	Sill Plain~	（体……洗うのかな……）	（Is she going to wash my body...?）

107580	-	ぽわぽわしたまま、シィルがうつぶせに寝転がる。	Still in a daze, Sill turned onto her stomach.

107581	Biscuitta Burns	「失礼致します」	「Excuse me.」

