# 32098	子供ナギ／キャライベントＣ	
* Nagi su Ragarl	子供ナギ	Female
* Rance	ランス	Male
* Sanakia Drelshkaf	サーナキア	Female
* Cream Ganoblade	クリーム	Female
* Sill Plain	シィル	Female
* Reset Kalar	リセット	Female

122389	Nagi su Ragarl	基本	「おっ、ランスだー！」	「Oh, it's Rance!」

122390	Rance		「よう、ナギ」	「Yo, Nagi.」

122391	Rance		「なんだ、一人とは珍しいな。	「Alone? That's rare.
122392	+		　志津香やリセットは？」	　Where are Shizuka and Reset?」

122393	Nagi su Ragarl		「お姉様は会議？　だって。	「Big sis is in a meeting.
122394	+		　リセットは女王になる為の勉強だってさ」	　Reset is studying to become queen.」

122395	Nagi su Ragarl		「ねー、だから暇なんだよー、遊んでよー」	「So I'm free, play with me~」

122396	Rance		「ええい、まとわりつくな。	「Hey, don't cling to me.
122397	+		　総統閣下である俺様が子供の遊びに付き合えるか」	　The Supreme Leader like me can't play with kids.」

122398	Nagi su Ragarl	不満	「放っておいたって子供じみた遊びしてる癖にー」	「You play childish games yourself when left alone.」

122399	Nagi su Ragarl		「いいよ、じゃあ一人で遊んでるから。	「Fine, I'll play alone then.
122400	+		　べーっ」	　Bleh.」

122401	Rance	真剣	「お、意外にあっさり引き下がったな」	「Oh, she backed off surprisingly easily.」

122402	-		ナギはランスから離れて、	Nagi left Rance
122403	+		てててーと走って行ってしまった。	and ran off with pitter-patter steps.

122404	Nagi su Ragarl	不満	「…………」	「............」

122405	-		　	　
122406	+		　　＜ぼちゃん、ぼちゃん＞	　　＜Plop, plop＞

122407	-		ナギは一人で噴水に石を投げ込んでいた。	Nagi was throwing stones into the fountain alone.
122408	+		その表情は浮かない。	Her expression was gloomy.

122409	Rance	だる顔	「…………」	「............」

122410	Rance	基本	「おい、やっぱり遊んでやるよ」	「Hey, I'll play with you after all.」

122411	Nagi su Ragarl		「えっ、本当？　でもなんで急に？」　	「Eh, really? But why suddenly?」

122412	Rance		「別に。	「No reason.
122413	+		　それより何する？」	　What do you want to do?」

122414	Nagi su Ragarl	笑顔	「泥団子作って城の一番高いとこから落とそーぜー」	「Let's make mud balls and drop them from the highest spot in the castle!」

122415	Rance	基本	「……やることが荒っぽいな、お前」	「...You sure do rough things.」

122416	Nagi su Ragarl		「ていっ」	「Tei!」

122417	-		　	　
122418	+		　　＜ひゅーー……ぺしゃ＞	　　＜Whoosh... Splat＞

122419	Nagi su Ragarl	笑顔	「あはは、落ちてった落ちてった」	「Ahaha, it fell, it fell.」

122420	-		ナギ達は作った泥団子を	Nagi and Rance were dropping
122421	+		城の一番高い所から落として遊んでいた。	the mud balls they made from the highest point of the castle.

122422	Rance	基本	「ふふん、やることがガキだな、ナギは」	「Heh, what you do is so childish, Nagi.」

122423	Nagi su Ragarl	不満	「いや、子供だから」	「Well, I am a kid.」

122424	Rance	基本	「ただ泥団子が落ちるのを眺めても	「Just watching mud balls fall
122425	+		　ちーっとも面白くない。	　isn't fun at all.
122426	+		　こういうのは人にブツけてこそ……」	　These are meant to be thrown at people...」

122427	Rance		「お、サーナキアちゃんが歩いている。	「Oh, Sanakia is walking by.
122428	+		　えいっ」	　Ei!」

122429	Sanakia Drelshkaf	怒り	「ぎゃーーーーー！！！！」	「Gyaaa!!!!」

122430	-		べしゃー。	Splat.
122431	+		泥団子がサーナキアにクリーンヒット。	The mud ball scored a direct hit on Sanakia.

122432	Sanakia Drelshkaf	真剣	「ななな、なんだー！？	「Wh-wh-what!?
122433	+		　ててて、敵襲かー！？」	　I-is it an enemy attack!?」

122434	Sanakia Drelshkaf	怒り	「あっ、ランスーー！	「Ah, Rance---!
122435	+		　さてはお前だなーー！　何をするーー！」	　It must be you---! What are you doing---!」

122436	Rance	笑顔	「がははは、キーキー怒ってる。	「Gahahaha, she's squeaking angrily.
122437	+		　おーい、何言ってるか聞こえんぞー」	　Hey, I can't hear what you're saying~」

122438	Nagi su Ragarl	基本	「ランス、人にブツけたいとか……	「Rance, wanting to throw at people...
122439	+		　そういうことじゃないから。	　That's not right.
122440	+		　そういうのは良くないことだから」	　That's a bad thing to do.」

122441	Rance		「うおっ、こんなガキに諭された！」	「Whoa, I got lectured by a kid!」

122442	Nagi su Ragarl	笑顔	「次はムシ捕りしようぜー」	「Next let's catch bugs!」

122443	Nagi su Ragarl	基本	「こないだねー、あてなちゃんに	「The other day Athena-chan
122444	+		　コツを教えてもらったから、	　taught me some tricks,
122445	+		　多分今日はごろごろ捕れるよ」	　so today we should catch lots.」

122446	Rance		「ごろごろもはいらんぞ」	「Don't say lots like that.」

122447	Nagi su Ragarl	不満	「そんなこと言うなよー」	「Don't say that.」

122448	Nagi su Ragarl	基本	「あ、ランス！　カブトムシいる！	「Ah, Rance! There's a stag beetle!
122449	+		　捕って！　捕って！」	　Catch it! Catch it!」

122450	Rance	驚き	「なんだと！？　どこだ！？」	「What!? Where!?」

122451	Rance	笑顔	「おー、これはいいものだー！	「Oh, this is a good one!
122452	+		　でかいぞ、がはははは！」	　It's huge, gahahaha!」

122453	Nagi su Ragarl	基本	「めっちゃ夢中じゃないっすか」	「You're really into it.」

122454	Nagi su Ragarl	笑顔	「鬼ごっこだー！」	「Tag, you're it!」

122455	Rance	基本	「がははは、お前に捕まるような俺ではないわー！」	「Gahahaha, there's no way you'd catch me!」

122456	Nagi su Ragarl	笑顔	「とー、ねんちゃくじめーん！」	「Toh, sticky glue!」

122457	Rance	基本	「ぐえーっ！」	「Gueh!」

122458	Rance		「こらー！　魔法は禁止だー！」	「Hey! Magic is banned!」

122459	Cream Ganoblade	コラー！！	「廊下ではしゃがない！」	「No running in the hallway!」

122460	Nagi su Ragarl	基本	「おう……怒られた……」	「Okay... we got scolded...」

122461	-		…………	............

122462	-		……	...

122463	Nagi su Ragarl		「はー、疲れた疲れた」	「Haa, I'm tired, so tired.」

122464	Rance		「あーあ……一日でドロドロだな、お前」	「Ah... you're all muddy after one day.」

122465	Nagi su Ragarl	不満	「む、いかん……	「Mu, this is bad...
122466	+		　このままだとお姉様に怒られる……」	　Big sis will get mad at me...」

122467	Rance	基本	「う、むしろ多分俺が怒られる……」	「Ugh, I'll probably be the one getting yelled at...」

122468	Rance		「…………よし」	「............Alright.」

122469	Nagi su Ragarl	全裸／笑顔	「風呂だー！」	「Bath time!」

122470	Rance	基本	「こらー、裸のまま走り回るな」	「Hey, don't run around naked.」

122471	Nagi su Ragarl	全裸	「ランスは入んないの？」	「Aren't you getting in, Rance?」

122472	Rance	基本	「俺はいい」	「I'm fine.」

122473	Nagi su Ragarl	全裸／笑顔	「そんなこと言うなよー、	「Don't say that,
122474	+		　入ろうよー」	　let's get in together~」

122475	Rance	基本	「……えーい、仕方ない奴め」	「...Fine, you troublesome kid.」

122476	Nagi su Ragarl	全裸	「アヒルちゃんで遊ぼうぜー」	「Let's play with the ducky!」

122477	Nagi su Ragarl	全裸／笑顔	「お風呂、出たー！」	「Out of the bath!」

122478	Sill Plain	笑顔	「はーい、捕まえた」	「Here, got you.」

122479	-		笑顔で待ち構えていたシィルが、	Sill, waiting with a smile,
122480	+		タオルを広げてナギを捕まえる。	spread a towel and caught Nagi.

122481	Sill Plain		「はい、わしゃわしゃわしゃー」	「Here, rub rub rub.」

122482	Nagi su Ragarl	全裸／笑顔	「ぎゃー！　あははは！」	「Kyaa! Ahahaha!」

122483	Rance	だる顔	「はあ、疲れた……」	「Haa, I'm tired...」

122484	Sill Plain	基本	「くす、お疲れ様です。	「Hehe, good work.
122485	+		　今何かお飲み物用意しますね」	　I'll prepare a drink now.」

122486	Rance		「おーう」	「Yeah.」

122487	-		どっかりと座るとナギが近づいてきた。	As he sat down heavily, Nagi approached.

122488	Nagi su Ragarl		「はー、さっぱりさっぱり」	「Haa, all clean.」

122489	Nagi su Ragarl		「ここ、座っていい？」	「Can I sit here?」

122490	Rance		「おーう」	「Sure.」

122491	Nagi su Ragarl	笑顔	「へへー」	「Hehe.」

122492	-		ナギがちょこんとランスの膝の上に座る。	Nagi sat neatly on Rance's lap.

122493	Nagi su Ragarl		「にひひひー」	「Nihihihi~」

122494	Rance	基本	「座るならちゃんと座れー」	「If you're sitting, sit properly.」

122495	-		ナギが腰をズリズリと移動させて、	Nagi wriggled her hips and
122496	+		ランスのあぐらをかいている足に寝転がる。	lay down on Rance's crossed legs.

122497	Nagi su Ragarl		「はー、いっぱい遊んだー」	「Haa, we played a lot.」

122498	Sill Plain		「くす、なんだかランス様、お父さんみたいですね」	「Hehe, Rance-sama looks like a father.」

122499	Rance	だる顔	「お父さん、ねえ……」	「A father, huh...」

122500	Nagi su Ragarl	基本	「そうか……	「I see...
122501	+		　お父さん、お父さん、お父さん……」	　Daddy, daddy, daddy...

122502	Nagi su Ragarl		「『お父さん』ってのは……	　'Daddy' means...
122503	+		　そうだねー、こういうのなんだろうねぇ」	　Yeah, this is what it is.」

122504	Nagi su Ragarl		「…………」	「............」

122505	-		何を考えているのか、	Thinking about something,
122506	+		ナギが静かなまま、まどろんでいた。	Nagi quietly dozed off.

122507	Nagi su Ragarl		「ランスがお父さんだったらよかったのにねぇ、	「It would have been nice if Rance was my daddy,
122508	+		　色々と……」	　in many ways...」

122509	Rance		「もうお前なんぞ俺のガキみたいなもんだろ」	「You're already like my kid anyway.」

122510	Rance		「今更ガキが一人二人、	「At this point one or two more kids
122511	+		　増えても似たようなもんだしなぁ」	　won't make much difference.」

122512	Nagi su Ragarl		「…………」	「............」

