# 33831	t２３２／２／魔軍に支配された町２	

253261	?		＞戦闘後	> After the battle The monster army lost to Rance and his group
253262	+		魔物軍はランス達に負けて逃げて行った	and fled. There's another town. It's understood to be the town
253263	+		また、町がありますよ。ルールーハンデルの町と分かる	of Ruruhandel. Unlike before, there are many normal people.
253264	+		さきほどと違って、普通な人達が多い。	Many were studying. When asked what was going on, They were
253265	+		勉強している者が多かった、どうしたのかと聞くと	captured by the Monster Army and threatened that they would
253266	+		魔軍に捕まり、いずれ殺されると脅されていた。	be killed eventually. Only the excellent ones who passed the
253267	+		知能試験に合格した優秀な者だけがここに集められている	intelligence test have been gathered here. They were collected
253268	+		この周辺の町から集められた	from the surrounding towns. Somehow, everyone seems proud.
253269	+		なんとなくみんな誇らしい	They say if you take and pass an advanced exam, you get special
253270	+		さらに上級試験を受けて受かると特別扱いをされるそうだぞ	treatment. It's a bit iffy to help the Monster Army, but they
253271	+		魔軍に手を貸すのはなんだが、魔軍も話が分からない連中じゃないようだ	don't seem like unreasonable people. Maybe cooperating and
253272	+		協力して一緒に繁栄するのも悪くないかもとか	prospering together isn't so bad. Some say, no, this is exactly
253273	+		中には　いや、これこそ魔軍のしかけた罠だ、俺は騙されないぞ。	a trap set by the Monster Army. I won't be fooled. I won't let
253274	+		奴らの思い通りになってやるものか、今はたえ隙をみて倒してやる	them have their way. I will wait for a chance to defeat them.
253275	+		頭のいい、やる気のある連中がいっぱいという感じ	It feels like there are many smart and motivated people here.
