# 31409	２９０／どこに行くべきか／飛行	
* Rance	ランス	Male
* Sill Plain	シィル	Female
* Pigu Geliciam	ピグ	Female
* Patton Helman	パットン	Male

71475	-	空飛ぶランス城は現在、	The flying Rance Castle is currently
71476	+	魔物界と人類界の境界に浮かんでいた。	floating at the border between the Monster Realm and human world.

71477	Rance	「トッポスの様子は？」	「How's Toppos?」

71478	Sill Plain	「今は寝ているそうですよ？」	「He's sleeping right now.」

71479	Rance	「なんだ、情けない。	「What, how pathetic.
71480	+	　生意気に休憩なんぞしよって」	　Acting all high and mighty taking a break.」

71481	Sill Plain	「アニスさんが動けば、	「If Anise moves,
71482	+	　すぐにトッポスも反応して	　Toppos will react immediately
71483	+	　動き出すそうですが……」	　and start moving...」

71484	Rance	「なら、そうしろ。	「Then do that.
71485	+	　魔物なんて365日24時間無休無給で働かせろ」	　Make the monsters work 365 days, 24 hours, unpaid overtime.」

71486	Sill Plain	「あ、いえ、動きも鈍くなるだろうし、	「Ah, no, movement would slow down too,
71487	+	　少しは休憩させようとなったそうです」	　so they decided to let him rest a bit.」

71488	Rance	「ふーーーむ……」	「Hmmm...」

71489	-	ランスの目線は地上、人類圏へ向けられていた。	Rance's gaze was directed toward the surface, the human realm.

71490	Rance	「うむむむ……	「Ummumumu...
71491	+	　今なら各国で魔人を倒しに行ける、か？」	　Could I go defeat Fiends in various countries now?」

71492	Rance	「しかし、行くにしてもどこに……	「But even if I go, where...
71493	+	　俺様の体は一つだしな……」	　I only have one body...」

71494	Pigu Geliciam	「？　分裂すれば？」	「? What if you split?」

71495	Rance	「お前と一緒にするんじゃない」	「Don't lump me together with you.」

71496	Pigu Geliciam	「きゃーっ、がくがくされるー」	「Kyaa, I'm being shaken!」

71497	Patton Helman	「……いや、大将。	「...No, boss.
71498	+	　気持ちは分かるが今回はやめておいた方がいいな」	　I understand how you feel, but you should hold off this time.」

71499	Patton Helman	「確かに今なら、	「It's true that right now
71500	+	　一つの地域は救えるかも知れない……」	　we might be able to save one region...」

71501	Patton Helman	「だがなぁ……	「But...
71502	+	　トッポスがいつ動き出すか知れたもんじゃない」	　we don't know when Toppos will start moving.」

71503	Patton Helman	「魔人討伐隊を置いてけぼりにして、	「If we leave the Fiend Extermination Squad behind
71504	+	　この城だけが魔物界の奥に行っちゃ	　and only this castle goes deep into the Monster Realm,
71505	+	　意味がないからな」	　it won't mean anything.」

71506	Rance	「ふん、んなこたぁ分かっとる。	「Hmph, I know that.
71507	+	　言ってみただけだ」	　I was just saying.」

71508	Rance	「魔人討伐隊はここに待機。	「The Fiend Extermination Squad will wait here.
71509	+	　トッポスが起きるのを待つぞ」	　We'll wait for Toppos to wake up.」

71510	Patton Helman	「あいよ」	「Aye.」

71511	Rance	「…………」	「............」

71512	Rance	「……暇だ」	「...I'm bored.」

71513	Rance	「トッポスの奴、まだ起きないのか？」	「That Toppos still hasn't woken up?」

71514	Sill Plain	「待ち始めて数秒ですよ……」	「It's only been a few seconds since we started waiting...」

71515	Patton Helman	「相変わらずこらえ性がねぇなぁ」	「Still as impatient as ever.」

71516	-	…………	............

71517	-	……	...

71518	-	しかし、結局トッポスはしばらく動かなかった。	However, in the end Toppos didn't move for a while.

71519	Rance	「がーっ、こんなことなら、	「Gah, if I knew this would happen,
71520	+	　どこか作戦に向かっていたら良かったわ！」	　I should have gone on some operation!」

71521	Patton Helman	「ははは、休むときはしっかり休む！	「Hahaha, when resting, rest properly!
71522	+	　案外トッポスもちゃっかりしてんな！」	　Toppos is pretty sly too!」

71523	Rance	「何を笑っとるか馬鹿もーん！」	「What are you laughing at, you idiot!」

71524	Patton Helman	「いててて、俺に当たるなよ……」	「Ouch ouch, don't hit me...」
