# 34272	t２１１／３／メルフェイスのエロ	

255879	?		その晩、軍司令部	That night, at the military headquarters Rance, Barres, Rick, Chaka
255880	+		ランス、バレス、リック、チャカ	So close, the Fiend Lexington was almost ours... well, next time
255881	+		おしかった、魔人レキシントンはもう少しだったのに・・ま、次は仕留める。	we'll finish it. Just as you said, it seemed inexperienced in battle. Its
255882	+		お前の言うとおり、戦い慣れしてないようだったな、スペックは高いが全然いかせていない。	specs were high but it wasn't using them at all. Next time we meet,
255883	+		次にあったら必ず仕留める。	we'll definitely finish it off. Chaos is happily saying ‘Let's kill, let's
255884	+		カオスも殺そうー殺そうーとうれしそう	kill!' No, with that much glamor, it's a waste. We'll capture her,
255885	+		いや、あれだけのグラマーもったいない、捕まえて犯して、俺のチンチンに勝てない女にする	violate her, and make her a woman who can't resist my dick. Rance
255886	+		明日いっきに決めるというランスだが、たぶん明日は戦いは無いだろう。	says he'll settle it all at once tomorrow, but probably there won't be
255887	+		魔軍も戦線をだいぶ後退させた、軍の再構築をしていると思われる、我々もいろいろ体制を	any battle tomorrow. The Monster Army has also greatly retreated
255888	+		整える為の時間が必要だ、次は２．３日後にならないと開戦にならんかな	the front lines; it seems they are reorganizing their forces. We too
255889	+		うーん、つまらん、ちゃっちゃっと戦おうぜ、俺は今やる気になっているんだ	must prepare our arrangements. Time is needed to get ready. The
255890	+		よし、なんなら俺様が直々に攻めに行くか・・	next battle probably won't start until two or three days later. Hmm,
255891	+		そこに報告、メルフェイスが倒れたという話	boring. Let's fight quickly. I'm feeling motivated now. Alright, if you
255892	+		そういや昼間もしんどそうだったし	like, I'll personally lead the attack... A report comes in: Melfeis has
255893	+		ついに限界かとチャカが意味深な事を・・で、何かあって真実を語る	collapsed. Come to think of it, she looked unwell during the day as
255894	+		　メルフェイスの呪い、魔女リクチル	well. Chaka remarked ominously that she might have finally reached
255895	+		　魔法を使える、強い力を得た対価としての淫乱	her limit... then something happened and the truth was revealed.
255896	+		　ジャロはその為に私がバレス殿に頼んで側に居てもらった	Melfeis's curse, witch Rikuchiru A lewdness as the price for gaining
255897	+		　※この話の場、バレスも入れておいて下さい	the ability to use magic and strong power. Jaro, for that reason,
255898	+		こら、何故俺に頼まない。レベルは高いぞ、楽勝だ。がははは	I asked Barres-dono to stay by her side. *For this conversation,
255899	+		しかし、総統閣下に・・	please include Barres as well. Hey, why didn't you ask me? My level
255900	+		ブスならお断りだが、あれだけの美人　問題ない	is high; it's an easy win. Gahaha. But, to the Supreme Leader...
255901	+		では・・メルフェイスに相談して	If she were ugly, I'd refuse, but she's such a beauty, no problem.
255902	+		必要無い、今からやる	Well then... consult with Melfeis. No need, I'll do it right now.

255903	?		メルフェイスの部屋	Melfeis's room. Melfeis is suffering in her room, attended by
255904	+		部屋で苦しんでいるメルフェイス、看護婦が付き添っている、キャロリでもいいかな	a nurse-maybe Carolie would be good. Rance enters without
255905	+		有無も言わさず入るランス、頭を抱えて頭痛に耐えているメルフェイス	asking; Melfeis is holding her head, enduring a headache.
255906	+		横に座る、抱きしめる、俺に任せろ。	Sits beside her, embraces her. 'Leave it to me.' To trouble the
255907	+		そんな総統閣下のお手を煩わせるなんて・・	Supreme Leader like that... Saying that, but unable to bear the
255908	+		といいつつ、頭痛の辛さに耐えられなくランスに縋る	pain, she clings to Rance. Event CG: Melfeis / Erotic. Image:
255909	+		イベントＣＧ　メルフェイス／エロ	Unable to think due to headache, frantically tearing her
255910	+		　イメージ、頭痛でもう考える事が出来ない、焦って服を自ら破いて	clothes herself. She leaps at Rance, wanting him to penetrate
255911	+		　ランスに飛びかかる、早く貫いてほしい、射精して欲しい	quickly, to ejaculate. The feeling of Melfeis attacking is
255912	+		　メルフェイスが襲いかかる感じがいいな、ランスはそれを余裕を持って受け止める	nice; Rance calmly accepts it. Hey, hey, don't rush, my dick
255913	+		　こらこら、そう焦るな、ちんちんは逃げないぞ	isn't going anywhere. During it, Melfeis feels a bit different
255914	+		　やっている最中、メルフェイスは普段の状態とは違って少しおかしい感じ	from her usual state. After receiving ejaculation, the curse
255915	+		そして射精をもらい、呪いが引き、頭痛が止まった。	lifted and her headache stopped. Melfeis regains sanity,
255916	+		正気に戻ったメルフェイスはランスに感謝しつつも悲しそうな感じ	grateful to Rance but seeming sad. Chaka hears this outside
255917	+		それを部屋の外で聞いて困っているチャカ（この時、娘の方は寝ています）	the room, troubled (at this time, his daughter is sleeping).
