# 34383	t２５５／警備隊退治	

256846	?		【	[ ] Defeated them. Kyu. They're not dead.
256847	+		】	Sigh... my love didn't reach them... sniff.
256848	+		やっつけた。きゅー。死んではいない。	So that's why you were expelled from the
256849	+		はあ……愛が届かなかった……ぐすん	Poppins country. You probably went too
256850	+		それでポピンズの国を逐われたのか。やり過ぎたんだろどうせ。	far anyway. That's not true... I've been
256851	+		そんな事ないのに……我慢している。	holding back. Ah, but the fallen Poppins
256852	+		あ、でも、倒れているポピンズ可愛い……う、うう、きゃーーーーーなでなで	are cute... uh, ugh, kyaaaaaaa petting
256853	+		ぅぅ……髪がー髪がー	petting. Ugh... their hair-their hair-
256854	+		　	 
256855	+		もうほっとこう。先に行くぞ	Let's just leave them be. Let's move on.
