# 35291	t２４２／ダークランス２	

263118	?		悪魔迷宮を移動中のランス達	Rance and the others move through the
263119	+		ランスがみんなから離れておしっこに行く	demon labyrinth. Rance separates from everyone to
263120	+		洞窟内、あそこの崖でしようといくと	go take a pee. Inside the cave, he heads to the cliff
263121	+		先に誰かがいた、ダークランスがおしっこしている	over there to go. Someone's there first-Dark Rance
263122	+		横に立って連れションを始めるランス	is peeing. Rance stands next to him and starts peeing
263123	+		あわててダークランスが逃げようとするが、おしっこ止まらない	together. Dark Rance hurriedly tries to run away, but
263124	+		ちんこ小さいな、ピンク色でしんぴいぽいな、まだむけてないか、がはははは	his pee won't stop. Your dick's small, pink and kinda
263125	+		とかおちょくる	cute-looking, not even circumcised yet, gahahaha. He
263126	+		ふん、背の高さだって、ちんこの大きさだってお前を超えてやる	mocks him like that. Hmph, I'll surpass you in height
263127	+		俺を超えるか、大きくでたもんだ。	and dick size. Trying to surpass me? That's bold. By
263128	+		そういやお前、女知っているのか？	the way, do you know women? twitches in surprise
263129	+		びくっ・・	When I was about your age... even though you
263130	+		俺がお前くらいの頃には・・て見た目は大きいが、まだお前産まれて数年だったんだな	look big, you were only born a few years ago. Reset
263131	+		リセットもそうだが、成長が早すぎてびびるわ	too, but your growth is too fast-it's scary. So, do you
263132	+		で、女は知っているのか？	know women? W-what do you mean? Women? Yeah,
263133	+		な、なんの事だ、女　そりゃ分かるぞ。男と女　うん	I know. Men and women, yeah. I'm not asking that,
263134	+		そうじゃなくてセックスしたのかどうかと聞いているのだ	I mean have you had sex or not? .....[blushes deeply]
263135	+		・・・・・真っ赤（セックスが何かは知っている）	(He knows what sex is.) Oh, not yet? If you want to
263136	+		なんだ、まだか	surpass me, that's the wall you have to overcome. I
263137	+		俺様を超えようとおもったら、そこが壁になるもな。	aim to be the man who has embraced the most women
263138	+		俺は世界一沢山女を抱いた男を目指している	in the world. Hey, isn't it supposed to be about
263139	+		おい、世界一強いとか、世界の王とか、そっちじゃないのかよー	being the strongest in the world, or the king of the
263140	+		　	 
263141	+		追加、どこかに	world or something like that? Additional, somewhere.
263142	+		ところでお前　魔軍の一段を見なかったか	By the way, did you see a tier of the Monster
263143	+		魔物大将軍達の事か・・ひとつ下の階で見たという	Army? Are you talking about the Great Monster
263144	+		それが何かあるのか・・	Generals? I heard they were seen one floor below.
263145	+		俺様のターゲットだ、手を出すなよ。	Is there something about that... They're my target;
263146	+		（ほっ・・そうか、ネプラカスでは無いんだ）	don't interfere. (Phew... I see, it's not Neplacus)
