# 35454	t２０１／戦闘／美樹の応援	

264018	?		戦闘中の割り込みイベント　敵ＨＰ５０％以下	Interrupt event during battle: enemy HP below 50%.
264019	+		後ろから美樹が顔を出す	Miki peeks out from behind.
264020	+		危ない美樹ちゃんは下がっていてと健太郎は言う	Kentarou says, 'Dangerous! Miki-chan, step back.'
264021	+		美樹、うん・・ごめんなさい、でも・・	Miki: Yes... sorry, but...
264022	+		健太郎君がんばれー、がんばれー	Go Kentarou-kun, go! Go, go!
264023	+		その応援を聞いて、健太郎のＨＰは全快になる	Hearing that encouragement, Kentarou's HP is fully restored.
264024	+		ありがとう、美樹ちゃん、百人力だよ	Thank you, Miki-chan. You're worth a hundred men.
264025	+		僕は必ず君を守る	I will definitely protect you.
264026	+		うーん、なんかむかつく	Hmm, somehow that annoys me.
264027	+		ちょっとわかるわ、それ、とかなみ	I kind of get that feeling, too - said Kanami.
