# 32765	２６０／３／ストロガノフ／戦闘前	
* Rance	ランス	Male
* Stroganoff	ストロガノフ	Male
* Scholar	学者	Male
* Muscle	マッスル	Male
* Kayblis	ケイブリス	Male

174694	Rance	「なっ……！？」	「Wha...!?」

174695	-	突如現れた影により、	A sudden shadow appeared
174696	+	ランスの一撃は防がれた。	and blocked Rance's strike.

174697	Rance	「なんだ、お前は！？」	「Who the hell are you!?」

174698	Stroganoff	「…………」	「............」

174699	Scholar	「ストロガノフ！」	「Stroganoff!」

174700	Rance	「誰だ？」	「Who are you?」

174701	Scholar	「……魔物大元帥ストロガノフ。	「...Monster Grand Marshal Stroganoff.
174702	+	　魔軍の魔物兵達を指揮する立場の、	　The one who commands the monster soldiers of the Monster Army,
174703	+	　言わばケイブリスの右腕です」	　essentially Kayblis's right hand.」

174704	Rance	「強いのか？」	「Is he strong?」

174705	Scholar	「鎖骨に刺さっている剣――王剣フサフサ丸、	「The sword stabbed into his collarbone 一 the King Sword Fusafusa Maru,
174706	+	　あの剣が刺さっている限り、	　as long as that sword remains,
174707	+	　彼の力は魔物としては最弱クラスです」	　his power is among the weakest for a monster.」

174708	Rance	「そんな奴が今更なんの用だ……」	「What does a guy like that want now...」

174709	Muscle	「おいおいおい、ストロガノフよぉ！	「Hey hey hey, Stroganoff!
174710	+	　いい加減にしてくれ！	　Enough already!
174711	+	　なんでそんな奴をまだ庇う！」	　Why are you still protecting a guy like that!」

174712	Muscle	「今そこで情けなく転がってる奴が、	「Does that pathetic guy rolling on the floor
174713	+	　そんなに守るべき主君に見えるのか！？」	　look like a lord worth protecting!?」

174714	Muscle	「そんな男が、本当に俺達魔物の	「Do you seriously think a man like that
174715	+	　王の器だと、あんた本気で――」	　has the caliber to be our king一一

174716	Stroganoff	「喝ーーーーーーッッ！！！！」	「Haaaaaaaah!!!!

174717	Rance	「どわっ！？」	「Dwoah!?」

174718	-	ストロガノフの一喝が、	Stroganoff's roar
174719	+	言葉も空気も一瞬だけ全て消し飛ばした。	blew away all sound and air for a moment.

174720	Rance	「本当にあいつ弱いんだろうな？」	「He really is weak, right?」

174721	Scholar	「そのはずです……」	「He should be...」

174722	Stroganoff	「何故、庇うか……	「Why do I protect him...
174723	+	　まだ分からんか……」	　You still don't understand...?」

174724	Stroganoff	「まあ、元々強いお前らには分かるまいな。	「Well, you who were strong from the start wouldn't understand.
174725	+	　かく言う、昔の儂にも分からなかったろう」	　Even I in the past wouldn't have.」

174726	Stroganoff	「カオスマスターの夢はハーレムと	「The Chaos Master's dream is a harem,
174727	+	　先ほど言っていたな……」	　he said earlier...」

174728	Stroganoff	「儂にも夢――野望がある。	「I too have a dream 一 an ambition.
174729	+	　それは世界最強……」	　To become the strongest in the world...」

174730	Stroganoff	「ふふふ、老骨が何をと笑うかね？」	「Fufufu, laugh if you want at this old bag of bones.」

174731	Stroganoff	「だが、男なら誰でも憧れるだろう？」	「But any man would admire it, right?」

174732	Stroganoff	「儂はこの最弱の身となって	「By becoming the weakest,
174733	+	　一つだけ分かったことがある」	　I learned one thing.

174734	Stroganoff	「最初から持ちうる強さになど大した価値はない。	「Strength you're born with has little value.
174735	+	　弱い身なれどただ愚直に己を鍛え続けられる、	　The strength of heart to keep training yourself honestly despite weakness
174736	+	　その心の強さこそが最も価値あるのだと」	　is the most valuable of all.」

174737	Stroganoff	「リトルプリンセスが魔王だと？」	「The Little Princess as Demon King?」

