# 32467	２２１／ペルエレ６／人類	
* Rance	ランス	Male
* Sheila Helman	シーラ	Female
* Hubert Lipton	ヒューバート	Male
* Peruele Kalette	ペルエレ	Female
* Lilim	リリム	Female
* Kanayo	加奈代	Female
* Satella	サテラ	Female
* Chaos	カオス	Male

151840	-		ケッセルリンクの城――	Kesselring's castle――

151841	-		ラング・バウから出発したランス達、	Rance and the others who departed from Lang Bau
151842	+		魔人討伐隊が昼間、城に到着した。	arrived at the castle during the day.

151843	Rance	基本	「よーし、今度こそ何度目かの正直！	「Alright, this time for sure!
151844	+		　今日でケッセルリンクとの戦いも終わりにする！」	　Today we end the fight with Kesselring!」

151845	Sheila Helman	真剣	「は、はい」	「Y, yes.」

151846	Hubert Lipton	基本	「後は……	「Now it depends on...
151847	+		　ペルエレが上手くやってくれてるかどうかだな」	　whether Peruele did her job well.」

151848	Sheila Helman	真剣	「そう、ですね……」	「Yes...」

151849	-		と、その時――	And at that moment――

151850	Peruele Kalette	基本	「あ、ようやく来た」	「Ah, you finally arrived.」

151851	-		なんてことない顔をしたペルエレが、	Peruele with a casual face
151852	+		正門から顔を覗かせた。	peeked out from the main gate.

151853	Rance		「ほっほー、こりゃすごい光景だ」	「Whoa, what a sight.」

151854	Lilim		「んっ……」	「Nn...」

151855	Kanayo		「すうすう……すうすう……」	「Suu suu... suu suu...」

151856	-		城内に入ると廊下に、	Upon entering the castle, in the hallway
151857	+		ケッセルリンクのメイド達が寝転がっていた。	Kesselring's maids were lying asleep.

151858	Rance		「睡眠用アイテム、ばっちり効いたようだな」	「The sleeping item worked perfectly.」

151859	Rance	エロ顔	「しかーーし、本当にちゃんと眠ってるか、	「However, to make sure they're really asleep,
151860	+		　こうして確認してみなければなー、	　I have to check like this,
151861	+		　ぐふふふ、もみもみー」	　gufufu, squeeze squeezeー」

151862	Satella	怒り	「ば、馬鹿なことしてるんじゃなーい！」	「D, don't do stupid things!」

151863	-		と、いつものように騒いでいるランス達とは別に、	While Rance and the others were making their usual noise,
151864	+		部屋の隅ではペルエレの傍にシーラがいた。	in the corner of the room Sheila was beside Peruele.

151865	Sheila Helman	真剣	「…………」	「............」

151866	Peruele Kalette	ジト目	「あによ？	「What?
151867	+		　あんた、なんでくっついてるわけ？」	　Why are you sticking to me?」

151868	Sheila Helman	真剣	「…………」	「............」

151869	Sheila Helman	悲しみ	「ペルエレ、大丈夫？　辛かったりは……」	「Peruele, are you okay? Was it hard...?」

151870	Peruele Kalette	基本	「はあ？　私は絶好調だけど？」	「Haa? I'm in perfect condition?」

151871	Sheila Helman	悲しみ	「それなら……	「If so...
151872	+		　うぅん、いいの……」	　No, it's fine...」

151873	Peruele Kalette	ジト目	「あーもう、うっとうしい！　離れろ！」	「Aah geez, annoying! Get off!」

