# 31433	１０／１／迎撃準備	
* Rance	ランス	Male
* Sill Plain	シィル	Female
* Krutche Muffin	クルーチェ	Female
* Frostbyne	フロストバイン	Female
* Tama	タマ	Female
* Atago McCart	アタゴ	Female
* Tokugawa Sen	千姫	Male/Female
* Leazas Black Soldier	汎用リーザス黒兵	Male
* Helman Soldier	汎用ヘルマン兵	Male
* Zeth Mage Soldier	汎用ゼス男魔法兵	Male
* Urza Pranaice	ウルザ	Female
* Leila Grecni	レイラ	Female
* Tilde Sharp	チルディ	Female
* Julia Lindum	ジュリア	Female
* Lia Parapara Leazas	リア	Female
* Magic the Gandhi	マジック	Female
* Oda Kouhime	香姫	Female
* Copandon Dott	コパンドン	Female
* Cream Ganoblade	クリーム	Female
* Biscuitta Burns	ビスケッタ	Female
* Klean Bew	クリン	Female
* Heidi Pankrau	ハイジ	Female
* Arlcoate Marius	アールコート	Female

73284	-		ランスの命令により徹底抗戦を決めたランス城は	Having decided on a full defense by Rance's order,
73285	+		眠れぬ夜を過ごしていた。	Rance Castle spent a sleepless night.

73286	Rance	驚き	「おお、すごい武士の数だな」	「Whoa, that's a huge number of warriors.」

73287	Sill Plain	慌て	「ふわぁ……すごいですね、ランス様……」	「Fwaa... That's amazing, Rance-sama...」

73288	-		辺りの様子を見ていたランスは、	Rance, who had been looking around,
73289	+		CITYの前に立ち並ぶJAPAN武士達を見て	saw the JAPAN warriors lined up in front of CITY
73290	+		口を半開きにした。	and stood with his mouth half open.

73291	Krutche Muffin	基本	「おばんっすー、閣下とシィルちゃんさん」	「Good evening, Your Excellency and Sill-chan.」

73292	-		ランス城騎士団の副団長	The vice-captain of the Rance Castle Knight Order,
73293	+		クルーチェ・マフィンが声をかけてきた。	Krutche Muffin, called out to them.

73294	Rance		「おう、クルーチェ。	「Yo, Krutche.
73295	+		　こりゃ大した数だな、	　That's quite the number,
73296	+		　合戦すんのかと思ったぞ」	　I thought a huge battle was starting.」

73297	Krutche Muffin		「うははは」	「Uhahaha.」

73298	Krutche Muffin		「こんなの氷山の一角っすよ。	「This is just the tip of the iceberg.
73299	+		　向こうの方ではこれの二十倍の数の武士達が……」	　Over there are twenty times this many warriors...」

73300	Sill Plain	慌て	「に、二十倍……」	「T-Twenty times...」

73301	Krutche Muffin	基本	「香姫様が寄越してくれた援軍は	「The reinforcements sent by Kouhime
73302	+		　全部で二万人ほど来る予定だそうで。	　are supposed to total around 20,000.
73303	+		　まだまだ増えるそっす」	　And there will be more.」

73304	Krutche Muffin		「……そのせいで我らランス城騎士団は、	「...Because of that, we Rance Castle Knights
73305	+		　救援の兵の案内やらなんやらで、	　are busy guiding the reinforcement troops
73306	+		　中々眠れないってわけで……はあ……」	　and such, so we can't sleep... Haa...」

73307	Rance		「お前がそんな状況で	「It's rare for you to not be slacking
73308	+		　サボっとらんとは珍しい」	　in a situation like this.」

73309	Krutche Muffin		「えへへ、サーナキア団長も学習したのか、	「Ehehe, maybe Captain Sanakia learned her lesson,
73310	+		　ぜーんぶ先手打たれました」	　she got completely outmaneuvered.」

73311	Krutche Muffin		「うちの団長、めっちゃ燃えてます。	「Our captain is super fired up.
73312	+		　今日と明日はマジですよ、あれ」	　She's serious today and tomorrow.」

73313	Rance		「そうか、サーナキアちゃんマジなのか……	「I see, so Sanakia-chan is serious...
73314	+		　それは……」	　That's...」

73315	Krutche Muffin		「……心配ですね。	「...I'm worried.
73316	+		　明日死ななきゃいいんすけど」	　I hope she doesn't die tomorrow.」

73317	Sill Plain		「え、えー……」	「Eh, ehh...」

73318	Rance		「まあいい、お前もサボらず	「Whatever, you should stop slacking too
