# 34958	t６０８／レリコフとエール２	

259452	?		エールが足を挫く、もう動かない方がいい。	El twists his ankle; it's better not to move anymore.
259453	+		体力も消耗する。	Also, his stamina is depleting. They decide to set up a
259454	+		ここで少し休憩しようとキャンプを立てます。	camp here and rest for a bit. It's cold... Lelikov Helman
259455	+		寒い・・・	cuddles up close, saying it's warmer sharing body heat.
259456	+		レリコフがひっついてきた。この方がお互いの体温であったかいだろと	Lelikov Helman looks a little embarrassed too. Under a
259457	+		レリコフもちょっと恥ずかしそう	single blanket, the two huddle together and somehow
259458	+		ひとつの毛布で二人でひっつきなんとか耐える	endure. Lelikov Helman encourages El, who is about
259459	+		　	 
259460	+		心折れそうになるエールを励ますレリコフ、あのメンバーはエールの友達なんだろ	to lose heart, saying those members are El's friends.
259461	+		大丈夫絶対に助けに来てくれるよ、それにボクのヒーローも	It's okay, they'll definitely come to help, and so will
259462	+		なんでそこまで信じられるかだって？	my hero. You ask why I can believe that much? I don't
259463	+		どうして疑問に思うのか分からないよ、逆の立場だったら絶対に見つけるだろ。	understand why you'd doubt it; if the positions were
259464	+		　	 
259465	+		食事はほんどない、残った飲み物を二人でまわしのみとか	reversed, you'd definitely find them. There's hardly
259466	+		お菓子を半分に分けてとか・・	any food; they share the remaining drink by passing
259467	+		そういう遭難物っぽいノリ	it between the two. They split snacks in half... It's that
259468	+		　　（ＣＧ：レリコフとエール）	sort of survival-story vibe. (CG: Lelikov Helman and El)
