# 35070	t６１３／帰宅２	

261037	?		\t\t実家に帰る	Return to the family home. Whether to stay in front of the
261038	+		\t\t家の前か、中に少し入るかは任せますが、大親友のみ最期までいます	house or go inside a bit is up to you, but only the best friend
261039	+		\t\t　	 
261040	+		\t\tそして最期は母と子のシーン（ここには大親友は居てはいけない）	stays until the end. And at the end, a scene between mother
261041	+		\t\t疲れて座っているエールの側に腰をかけるクルックー	and child (the best friend should not be present here). Crook
261042	+		\t\tどうでした？あなたの冒険は	sits beside a tired, seated El. How was it? Your adventure.
261043	+		\t\tきつい事、つらい事もいっぱいあった・・でも、楽しかった。	There were many tough and painful moments... but it was
261044	+		\t\t子供が大好きなおかあさんに学校の事を話すように・・	fun. Like a child telling their beloved mother about school...
261045	+		\t\t・・・長々と語りは続く・・	...The long story continues... El is smiling; in the second
261046	+		\t\t\tエールは笑顔です、２部に置いては、彼が冒険をして	part, it's important that he went on an adventure, enjoyed
261047	+		\t\t\tそれを楽しみ、満足し、人生を謳歌しているという事が１番大事	it, is satisfied, and is living life to the fullest-that is the most
261048	+		\t\t\tこの絵は、それを的確に見せる物	important thing. This picture is meant to accurately show that.
