# 35315	t１５５／ＤＸの会の妨害Ｂ	

263342	?		ＤＸの会、妨害Ａのアレンジです。	DX Association, sabotage A arrangement. Due to sabotage by the
263343	+		ＤＸの会の妨害工作で、このターンを失います	DX Association, you will lose this turn. This is the version where
263344	+		　	
263345	+		カチューシャはランスが倒して死んでバージョンです。	Rance defeated and killed Katyusha. If it's the DX Association,
263346	+		ＤＸの会だと、カチューシャは倒したはずだぞ。	Katyusha should have been defeated. Yes, the boss Katyusha
263347	+		はい、確かにボスであったカチューシャはいなくなりましたが、	is indeed gone, but it seems a new boss has taken her place.
263348	+		それにより新たなボスが決まったようです。	His name is a man called Zucchini Outbahn. (Arbitrary, it could
263349	+		彼の名は、ズッキーニ・アウトバーンという男です。（適当、なんでもいいです	be anything. He didn't seem to have sworn loyalty to Katyusha, but
263350	+		別にカチューシャに忠誠を誓っていた訳ではないようだが、カチューシャの敵を討つという名目で	under the pretense of avenging her, he appears to have claimed
263351	+		ボスとしての地位を勝ち取ったようです。	the position of boss. In the midst of humanity's great battle against
263352	+		人類が魔人達の大決戦をしているこの最中に、同じ人類側の組織から	the Fiends, to receive sabotage from an organization on the human
263353	+		こんな妨害を受ける事になるとは・・うんぬん	side... To think we would suffer such obstruction... and so on.
