# 32742	２６０／２／ケイブリス倒す	
* Kayblis	ケイブリス	Male
* Stroganoff	ストロガノフ	Male
* Rance	ランス	Male
* Muscle	マッスル	Male
* Scholar	学者	Male
* Sill Plain	シィル	Female

172779	Kayblis	怒り	「ぎぃぃぃやああぁぁあぁああああああ！！！！」	「Giiiiyaaaaaaa!!!!」

172780	-		鉄すら引き裂くような、	A scream ugly and murky enough to tear iron,
172781	+		醜く濁った悲鳴をケイブリスが吠えるように上げた。	Kayblis roared out.

172782	Kayblis	基本	「ま……」	「Wa...」

172783	Kayblis		「待て待て待て待て待て待て！」	「Wait wait wait wait wait!」

172784	Kayblis~		（な、なんだ、これは、どうなってんだ！？	（W-what is this, what's going on!?
172785	+		　こいつ、強すぎるぞぉお！？）	　This guy is way too strong!?)

172786	Kayblis~		（このままじゃ……俺様）	（At this rate... I)」

172787	Kayblis~		（――殺される！？）	（――will be killed!?)

172788	Kayblis		「うわああぁあぁああぁあああ！	「Uwaaaaaaaa!
172789	+		　そ、それだけは嫌だー！？」	　A-anything but thatー!?」

172790	Stroganoff		「ケイブリス様！」	「Kayblis-sama!」

172791	Rance		「逃がさん！」	「You won't escape!」

172792	Kayblis		「へひっ！？」	「Hehi!?」

172793	-		ランスがケイブリスの肩に飛び乗り、	Rance jumped onto Kayblis's shoulder,
172794	+		魔剣カオスを振りかぶっていた。	raising the demon sword Chaos high.

172795	Kayblis		「うわわわわぁ！	「Uwawawawa!
172796	+		　なんなんだテメェはあぁああ！」	　Who the hell are you aaaah!」

172797	Rance		「がははは！　ランス様だああ！」	「Gahahaha! It's Rance-sama!」

172798	-		振りかざした魔剣カオスが、	The raised demon sword Chaos
172799	+		ケイブリスの喉に深々と突き刺さる。	sank deep into Kayblis's throat.

172800	Kayblis		「うっっっ――」	「Uuuu――」

172801	Kayblis	怒り	「ぎゃああああああああああああ！！！！」	「Gyaaaaaaaahhhhh!!!!」

172802	Kayblis		「はがっ！　げぶっ！　がぶっ！	「Hag! Gebu! Gabu!
