# 35119	t２４０／４／セシル合流	

261475	?		レイから解放され・・とぼとぼと歩くセシル	Cecil, freed from Lei, walks along listlessly. On the road... encounters
261476	+		街道で・・アリオスと出会う	Arios. I wanted to see you... The Monster Army is attacking. Just as you
261477	+		会いたかった・・魔軍が攻めてきているんだ。	said, I am defending the Free Cities. I want you to fight alongside me. If
261478	+		あなたに言われた通り、私は自由都市を守っている	you are here, surely, like last time, this time too... But Alice acts distant...
261479	+		一緒に戦って欲しい、あなたが居てくれたら、あの時のように今回もきっと・・	looks at Cecil with cold eyes. What's wrong? Together... I hear you're
261480	+		だが、アリスは他人行儀・・冷たい目でセシルを見る	the captain defending the Free Cities, highly trusted and holding back
261481	+		どうしたの、一緒に・・・	the Monster Army a lot... It's a nuisance. Quickly abandon your current
261482	+		自由都市を守る隊長、信頼も厚く魔軍をかなり食い止めていると聞く・・・迷惑だ。	post and hide somewhere deep in the mountains. I see, you can't. Then...
261483	+		さっさと今の任を放棄して山奥にでも隠れていろ	for the world's sake, I will cut you down here. Why... Arios attacks Cecil
261484	+		そうか出来ないか、なら・・世界の為、この場で斬らせてもらう	unilaterally, who is confused and doesn't understand. Arios is involved
261485	+		どうして・・訳がわからず混乱するセシルに一方的に攻撃してくるアリオス	in [Theoman's Participation], but it's unclear whether [Theoman
261486	+		\tアリオスは[テオマン参戦]は発生しているが[テオマン妨害１]が発生しているかどうかは不明	Disturbance 1] has occurred. I hope it can be expressed so either
261487	+		\tどっちでもいけるような感じで表現してもらえたらと	direction works. The relationship between Arios and Cecil should convey
261488	+		\tアリオスとセシルの関係は、ああ、元恋人同士なんだなぁと分かるように	that, ah, they are former lovers. Cecil's spirit is weakened after being
261489	+		\tセシルはレイにレイプされた後なので心が弱くなっています、そんな時に元恋人と出会い	raped by Lei; at such a time she meets her ex-lover. And even that lover
261490	+		\tその恋人にも刃を向けられる・・・	turns a blade against her... Then Rance comes by, blocks Arios' sword
261491	+		そこにランスが通りかかり、アリオスの剣を受け止めて助ける、今は戦う必要は無いとアリオスは立ち去る。	and helps, telling Arios there is no need to fight now, and Arios leaves.
261492	+		むむ、アホ勇者だ、無事か・・	Hmm, that foolish hero, are you alright... Cecil looks dazed and stunned.
261493	+		何か呆然としてセシル	(Arios' girlfriend, huh... Alright, she's beautiful, I'll skillfully ingratiate
261494	+		（アリオスの彼女か・・よし、美人だし、うまく恩を売ってこのまま寝取ってやる、落とすぞ）	myself and steal her away.) I don't know what happened, but now that
261495	+		何があったのか分からないが、俺が来たからには安心だ。	I'm here, you can feel safe. Snaps back to reality, Thanks... I am Cecil,
261496	+		はっ・・と正気に戻る、ありがとう・・自由都市連合軍の隊長を勤めさせて貰っているセシルという	serving as captain of the Free Cities Alliance Army. Oh, so you are... I
261497	+		おお、君がそうか・・　俺は　世界総統ランスだ。	am Rance, the Supreme Leader of the World. Cecil is disturbed, answers
261498	+		　　セシルは動揺としているので少しおかしな受け答え・・必至で冷静さを取り戻そうとしている	a bit oddly... desperately trying to regain composure. Right now, heading
261499	+		今、自由都市の司令部Ｍランドに向かっている、ここで合わなくてもそこで合う事になっていたのだな	to the Free Cities headquarters M-Land; even if not meeting here, we're
261500	+		なんという運命。これは運命だとうれしそうなランス	meant to meet there. What fate. This is destiny, says a joyful Rance.
