# 31178	２４０／５／カチューシャ	
* Rance	ランス	Male
* Katyusha Bosch	カチューシャ	Female

58281	-		…………	............

58282	-		……	...

58283	-		女の微かな吐息と、男の荒々しい呼吸が絡み合う。	A woman's faint breaths mixed with a man's rough breathing.

58284	Rance	全裸	「ぐふふふっ、く、おおおっ……！	「Gufufu, ku, ooooh...!
58285	+		　出すぞ、とーーーーーっ！」	　I'm cumming, here we gooo!」

58286	Katyusha Bosch		「っ、く……っ、は……ぁ、っ……」	「Kuh... ha... aah...」

58287	Rance		「くくく、相変わらずいい具合だ。	「Hehehe, still feels great as always.
58288	+		　ずぅっとこうしてやりたかったのだ……	　I've wanted to do this for so long...
58289	+		　まだまだいくぞー、っと！」	　We're going more, here we go!」

58290	Katyusha Bosch	全裸／屈服	「ん、っ……あ、っ……！」	「Nnh... ah...!」

58291	-		捉えた反逆者カチューシャは地下牢に入れられ、	The captured rebel Katyusha was put in the underground prison,
58292	+		こうして定期的にランスの慰み者になっていた。	and had become Rance's regular plaything like this.

58293	Katyusha Bosch	全裸	「まったく……デラックスブックに	「Honestly... I thought I'd just get him to sign the Deluxe Book,
58294	+		　サインさえさせられればと思っていたのに……」	　but it turned out like this...」

58295	-		自分の裸身の上で腰を振るランスに、	To Rance thrusting on top of her naked body,
58296	+		カチューシャは他人事のようにぼやいた。	Katyusha muttered as if it had nothing to do with her.

58297	-		ランスの激しい陵辱にも多少、呼気を漏らす程度で、	Even under Rance's fierce violation, she only let out a few breaths,
58298	+		その表情はほとんど動かなかった。	her expression barely changed.

58299	Rance		「コパンドンからそれの話は聞いてたからな。	「I heard about it from Copandon.
58300	+		　絶対服従の危険な契約書だと」	　That it's a dangerous contract of absolute obedience.」

58301	Katyusha Bosch		「あら。そんな事はないわよ。	「Oh? That's not true.
58302	+		　双方にメリットがある契約しか結べないんだもの」	　I only make contracts where both sides benefit.」

58303	Rance		「ふーん？」	「Hmm?」

58304	Katyusha Bosch		「DXの会も、初めはただ単に、誠実な契約を結べる	「The DX Association started as just an
58305	+		　だけのアイテムとして使ってたらしいわ。	　item for making honest contracts. Back
58306	+		　その頃は、単なる職能ギルドだったそうだけど」	　then it was just a professional guild.」

58307	Katyusha Bosch		「何代か前の会長が、逆手に取れると気づいて……	「A previous chairman realized it could be used
58308	+		　それで、DXの会は一変した。	　the other way... And the DX Association changed
