# 34267	t２１１／３／レキシントン３	

255839	?		\t人間の部隊と戦うレキシントン	Lexington fighting against human troops.
255840	+		\tさらに人間の部隊を蹴散らす、レキシントンを恐れ逃げて行く人間の兵士達	Lexington scatters more human forces;
255841	+		\tいいざまだと笑う	human soldiers flee in fear of Lexington.
255842	+		\t過去回想	Laughing, 'Serves you right.' Flashback
255843	+		\t\t苦しんで死んだ、でもお前達はきっと勝ち組	I died in pain, but surely you all are the
255844	+		\t\t私は・・ひどい人生	winners. I had... a terrible life. I decided
255845	+		\t\t自殺を決意した	to commit suicide. Then Atlanta appeared
255846	+		\t\tそこにアトランタが赤い球を持って現れた	holding a red orb. And I became the
255847	+		\t\tそして自分は魔人レキシントンになった	Fiend Lexington. Atlanta misunderstood;
255848	+		\t\tアトランタは勘違いしている、本来なら私の自我は消滅して	originally my ego should have disappeared.
255849	+		\t\tレキシントンという魔人が蘇るはずだったのだろうが	The Fiend known as Lexington was
255850	+		\t\t私は私のままだ・・	supposed to be resurrected. But I remain
255851	+		\t\tミニＣＧ１枚（ニミッツとアトランタ）	myself... One mini CG (Nimitz and Atlanta).
