# 31193	２４０／５／開戦	
* Green Monster Soldier	汎用魔物兵緑	Male
* Pizarro	大将軍ピサロ	Male
* Convert Tax	コンバート	Male
* Lei	レイ	Male
* Rance	ランス	Male
* Sill Plain	シィル	Female
* Free Cities Guard	汎用自由都市警備兵Ａ	Male
* Cecil Carna	セシル	Female
* Copandon Dott	コパンドン	Female
* Shinoda Gengorou	篠田源五郎	Male

59235	-		そして、翌朝になった。	And so, the next morning arrived.

59236	Green Monster Soldier	基本	「ピサロ閣下！	「General Pizarro!
59237	+		　第1から第4師団、出撃準備完了いたしました！」	　Divisions 1 through 4 are ready to deploy!」

59238	Pizarro		「うむ」	「Yes.」

59239	Convert Tax		「向こうとも、連絡取れてまっせぇ。	「Contact with the other side is established.
59240	+		　打ち合わせ通りですわ！」	　Just as planned!」

59241	Pizarro		「…………今度こそ、間違いないのだろうな？	「............This time it's certain, right?
59242	+		　自信満々に、内通させると抜かしておったが……」	　You were so confident about making them betray...」

59243	Convert Tax		「そらもう！　絶対に成功しますわ！	「Of course! It will definitely
59244	+		　ワイのこの、たったひとつの命だって	　succeed! I'd even bet my
59245	+		　賭けられまっせぇ！」	　one and only life on it!」

59246	Pizarro		「……よかろう」	「...Very well.」

59247	Lei		「おう」	「Yeah.」

59248	Pizarro		「はっ……レイ様！　おはようございます！」	「Hah... Lady Lei! Good morning!」

59249	Lei		「出るぜ。邪魔するんじゃねェぞ」	「I'm heading out. Don't get in my way.」

59250	Pizarro		「はっ……いえその、しかし！	「Hah... No, but!
59251	+		　まだお怪我が完治されていないはず……	　Your injuries shouldn't be fully healed yet...
59252	+		　ここは、なんでしたら我々だけでも……」	　If you want, we can handle it ourselves...」

59253	Lei		「……あぁ？」	「...Huh?」

59254	Pizarro		「うっ……！」	「Ugh...!」

59255	-		髪の奥の眼光がピサロを射貫き、	The sharp glare from behind her hair pierced Pizarro,
59256	+		その巨体を射すくめる。	freezing his massive body.

59257	Lei		「この程度、ハンデだ。ちょうどいい。	「This much is just a handicap. It's perfect.
59258	+		　…………試してみるかよ？」	　............Want to test me?」

59259	Pizarro		「いいい、いえいえいえ！	「N-No no no!
59260	+		　お、お好きになさってください！」	　P-Please do as you wish!」

59261	Lei		「あの野郎も来てるんなら……	「If that bastard is coming too...
59262	+		　しっかり礼をしなきゃな」	　I need to give him a proper greeting.」

59263	Pizarro~		（く……これ以上引き留めるのは限界か……	（Kuh... I can't hold her back any longer...
59264	+		　戦況に無関係な所で死んでくれんものか……）	　I wish she'd just die somewhere unrelated to the battle...）

59265	Convert Tax		「ああ、せやせや！	「Ah, that's right! Lady Lei,
59266	+		　レイはん、この、こういう旗印のヤツには、	　please don't touch anyone
59267	+		　触らんとってくださいや」	　with this flag mark,」

59268	Lei		「なんかガタガタと動いてたのがそれか」	「So that's the ones that were moving around noisily.」

59269	Convert Tax		「ええ、えぇ。仲間になる連中ですさかい」	「Yes, yes. They're the ones who will become our allies.」

59270	Lei		「……全部殺しゃいいのによ」	「...It'd be easier to just kill them all.」

59271	-		つまらなさそうに吐き捨てて、	She spat out those words with boredom,
59272	+		レイはそのまま姿を消した。	and Lei vanished on the spot.

