# 33835	t２３２／２／処刑される町／戦闘前	

253319	?		町に戻る・・燃えていた	Returning to the town... it was on fire. The Monster
253320	+		魔軍が町を包囲するように現れ、住民を殺している	Army appeared surrounding the town, killing the residents.
253321	+		知能試験で集められた住人は、何故だ・・俺達は試験に合格したエリートなんだろ	The residents gathered for the intelligence test-why? We are
253322	+		お前達、魔軍の何か手伝いをさせる為に集められたのではないのか	supposed to be elites who passed the exam. Weren't you gathered
253323	+		魔物将軍ポル（ポルポトイメージ、ツォトンの側近）	to be made to help the Monster Army somehow? Monster General
253324	+		　理由の説明	Pol (modeled after Zedong, Tsoton's aide) Explanation of the
253325	+		　ツォトンは人間共を家畜として管理する	reason Zedong manages humans as livestock. He doesn't kill them
253326	+		　無闇には殺さない、労働力として必要だからな	recklessly because he needs them as labor. But he doesn't need
253327	+		　だが、お前らのような頭のいい連中はいらない、インテリぶっていろいろ考え	smart people like you, who act intellectual and overthink things.
253328	+		　支配者に逆らう事ばかりをする、だからお前らは集めて殺す	You always rebel against your rulers, so he gathers people
253329	+		　バカで従順な連中を残し、彼らを交配させバカな人間共をいっぱい作り支配する	like you to kill you. He leaves behind stupid and obedient ones,
253330	+		　ちょっとかしこかった自分を怨むのだな	breeds them to create lots of dumb humans and rules them. You
253331	+		と次々と殺されている所にランス達が現れる	should curse your own slight intelligence. Just as they are being
253332	+		＞戦闘	killed one after another, Rance and the others appear. > Battle
