# 34601	t１１２／ランス船団の事	

258235	?		ランス城、	Rance Castle, Copandon is hearing news from Yuti. There are two
258236	+		コパンドンがユーティから連絡を聞いている	completed large ships. Since they were placed in the northern port,
258237	+		完成している大型船２隻がある	there was a possibility they would be destroyed if the Monster Army
258238	+		北部の港に置いていたら魔軍が攻めて来た時に潰される可能性があるので	attacked. So they were evacuated to the southern port. The Supreme
258239	+		南部の港に避難させていたのだが	Leader's Headquarters has communicated that they want to use
258240	+		総統司令部から連絡で兵力として使える物は全て使いたい。	everything available as military forces. If there are large ships, they
258241	+		大型船があるのなら兵器満載して大河沿いの海岸にいる魔軍の攻撃に使わせて欲しいと	want to load them with weapons and use them to attack the Monster
258242	+		そうか・・ある程度は効果はあるやろうけど、たぶん・・撃沈されてしまうやろな	Army along the river coast. I see... it might be somewhat effective,
258243	+		せっかく作ったやけどな・・使う機会も無いし、しかたないか	but probably... they'll be sunk. They were made with great effort...
258244	+		そこにランスが現れて話に割り込む	but there's no chance to use them, so it can't be helped. Then Rance
258245	+		ちょっとまて、その大型船て俺様の冒険用だったんじゃないのか	appears and interrupts the conversation. Wait a minute, weren't
258246	+		そや、	those large ships meant for my adventures? That's right, Around
258247	+		今年夏頃に10年に一度の20海里が発生するので、ランスが海に冒険に出たいから	this summer, there will be the 20 Nautical Mile phenomenon that
258248	+		誕生日プレゼントに寄越せと言っていた船や。	occurs once every ten years, so Rance wants to go on an adventure
258249	+		ユーティ・・（へっ、あの無茶苦茶お金がかかっている大型船２隻って、ランスさんへの	at sea. Those ships he said should be given to him as a birthday
258250	+		プレゼントだったのですか・・）	present. Yuti... (Heh, those two extremely expensive large ships were
258251	+		残念やけど、ランスと一緒に未開の海を冒険したかったのやけど・・（デートがてら）	a present for Rance-san... Were they really a gift...?) It's a pity, I
258252	+		こんな状況やしなしかないわ	wanted to explore the uncharted seas with Rance... (as part of a date)
258253	+		　　※　自由都市１の[２４０／２／マリアの依頼]、[２４０／２２／ジフテリア]と	But given the situation, it can't be helped. ※ Please note that 'Free
258254	+		　　　　内容が同じなので両方よく見て進めて下さい、ユーザーはどちらかだけ見る事になります	Cities 1's [240/2/Maria's Request]' and '[240/22/Diphteria ]' have
258255	+		＞選択	the same content, so please review both carefully before progressing.
258256	+		＞\t大型船を戦いに使うのを許可する	Users will only see one or the other. > Choice > Permit use of the
258257	+		＞\t大型船を戦いに使うのを許可しない	large ships in battle. > Do not permit use of the large ships in battle.
