# 31179	２４０／５／司令部	
* Eleanor Ran	エレノア	Female
* Pespo Tontone	ペスポ	Male
* Copandon Dott	コパンドン	Female
* Asakura Yoshikage	朝倉義景	Male
* Patricia Bacon	パトリシア	Female
* Papademas Shirusven	パパデマス	Male
* Pitten Chao	ピッテン	Male
* Biyonhou Osman	ビヨンホウ	Male
* Rance	ランス	Male
* Cecil Carna	セシル	Female
* Sill Plain	シィル	Female
* Kentou Kanami	かなみ	Female

58359	-		Mランド、司令部――	M Land, Headquarters――

58360	-		魔軍に大規模な動きあり。	Large movements from the Monster Army.

58361	-		その報を受けて、主立った者が集まり、	Upon receiving the report, key figures gathered,
58362	+		軍議が開かれた。	and a military meeting was held.

58363	Eleanor Ran	基本	「では……状況を整理します」	「Well then... let me organize the situation.」

58364	Eleanor Ran		「現状の戦況図は、こうです」	「The current battle map is like this.」

58365	Eleanor Ran		「そして……こう。魔軍の大規模な作戦行動は、	「And... like this. The Monster Army's large-scale operations
58366	+		　大きく3つに分かれています」	　are divided into three main parts.」

58367	Eleanor Ran		「ひとつは、北部。現在、リーザスとの連絡を行っているのは	「The first is the north. Currently, the only contact with Leazas is
58368	+		　ハンナひとつですが、ここを攻め分断する構え」	　through Hanna, and they seem ready to attack and cut it off.」

58369	Pespo Tontone		「ひょう……ウチかい。勘弁して欲しいねぇ。	「Whoa... me? Please spare me.
58370	+		　俺が死んだら六人の嫁さんが哀しむぜ」	　If I die, my six wives will be sad.」

58371	Copandon Dott		「みんな離婚してますやん」	「They're all divorced already.」

58372	Eleanor Ran		「次。このMランドの南を通り、大兵力をもって	「Next. Passing south of this M Land with large forces
58373	+		　ポルトガルに進攻し、JAPANとの連携を断つ動き」	　advancing into Portugal to cut off coordination with JAPAN.」

58374	Asakura Yoshikage		「ふぅむ」	「Hmm.」

58375	Patricia Bacon		「あらやだ。和服の輸入までストップしちゃうじゃないの。	「Oh dear. That means stopping imports of kimonos too.
58376	+		　主婦層に人気なのに！」	　They're so popular with housewives!」

58377	Papademas Shirusven~		（自由都市は無論、連携が分断されるのは痛手だが……ふむ。	（Of course it's painful for the Free Cities if coordination is cut... hmm.
58378	+		　JAPANも大陸から孤立する……何か、商機にならぬかな）	　JAPAN will also be isolated from the continent... maybe a business opportunity?）

58379	Eleanor Ran		「そして3つ目。カスタムから南進、パランチョ王国を陥落させ、	「And the third. Advancing south from Custom, toppling the Paranchu Kingdom,
58380	+		　ジフテリアを孤立させるものです」	　isolating Diphteria.」

58381	Pitten Chao	むっ	「舐められたものだ……と言いたいところだが、	「I'd like to say they've underestimated us... but,
58382	+		　本腰を入れられると正直、厳しいな」	　honestly it's tough if they get serious.」

58383	Biyonhou Osman	基本	「…………………………」	「........................」

58384	Eleanor Ran		「これに、どのように対処するか、	「The question is how to deal with this...」
58385	+		　という事ですが……」	

58386	Copandon Dott	ため息	「どこもきっついなぁ……」	「Everywhere is tough...」

58387	Pespo Tontone	基本	「リーザス、JAPAN、ジフテリア……	「Leazas, JAPAN, Diphteria...
58388	+		　どこの連絡も、断たれたらそれだけで	　If any contact is cut, it's painful for us.」
58389	+		　こっちは激痛だ」	

58390	Copandon Dott	ため息	「特に、リーザスはなぁ……	「Especially Leazas...
58391	+		　ハンナは落とされへんよ」	　Hanna won't fall.」

58392	Rance	真剣	「こっちも3つに分けて、	「We should also split into three,
58393	+		　全部叩けばいいのではないか」	　and crush all of them.」

58394	Eleanor Ran	基本	「それで対処できれば苦労はありません。	「If we could handle it that way, there would be no trouble.
58395	+		　兵力差がありすぎます」	　But the difference in military strength is too great.」

58396	Rance	だる顔	「うーん、そうか」	「Hmm, I see.」

