# 35286	t２４２／ネプラカス接近１	

263063	?		なんか不思議な気配・・フェリスが言う、上級悪魔ネプラカス。	There's a strange presence... Feliss says: the
263064	+		近づいてきます。	high-ranking demon Neplacus. It's approaching. Listen
263065	+		いいですか、絶対に声を出してはいけない、息も出来るだけ控えて	carefully, don't make a sound, and suppress your
263066	+		通り過ぎるのを待つのです。	breath as much as possible. We wait for it to pass
263067	+		ミラクルとか一部の者はわくわく、上級悪魔か・・どんなのだろう	by. Some, like Miracle, are excited-'A high-ranking
263068	+		異形の巨大物体、上級悪魔ネプラカスが現れる。	demon... I wonder what it'll be like?' An uncanny
263069	+		なんか怖い　（ＢＧＭは切った方がいいかな）	giant figure, the high-ranking demon Neplacus
263070	+		魔人では無いがとんでもなく強いぞ、大怪獣以上だろうとカオス	appears. Somehow scary (maybe I should turn off the
263071	+		通り過ぎていく・・ゆっくりなので５分・・１０分・・	BGM). It's not a Fiend god, but unbelievably strong,
263072	+		＞選択	probably stronger than a giant monster, says Chaos.
263073	+		＞　じっと通り過ぎるのを待つ	It passes by... slowly, 5 minutes... 10 minutes... >
263074	+		＞　笑いを取る	Choice > Wait quietly for it to pass. > Make a joke.
