# 33293	６０６／転移	
* Nagata-kun	長田君２	Male
* Rocky Bank	ロッキー２	Male
* Reset Kalar	リセット２	Female
* El Mofus	エール２	Player's choice
* Yamamoto Rangi	乱義２	Male
* Zance Leazas	ザンス２	Male
* Masou Shizuka	志津香２	Female
* Nagi su Ragarl	ナギ２	Female

223319	-		あなた達はゼスを目指して	You were heading toward Zeth
223320	+		自由都市の平原を進んでいた。	across the plains of the Free Cities.

223321	Nagata-kun	基本	「ゼスかー、何気に俺、	「Zeth, huh. By the way,
223322	+		　首都に行くのは初めてなんすよねぇ」	　this is my first time going to the capital.」

223323	Rocky Bank		「ああ、ゼスはハニーに厳しい国だすからね」	「Yeah, Zeth is pretty strict toward Hannies.」

223324	Nagata-kun		「ま、今回は同行人が沢山いるし？	「Well, this time we have lots of companions,
223325	+		　俺にもゼスの町並みが楽しめそうだぜ」	　so I might get to enjoy the streets of Zeth too.」

223326	Nagata-kun		「ん？　なんだろ、あれ」	「Hm? What's that over there?」

223327	Rocky Bank		「どうしただすか？」	「What's wrong?」

223328	Nagata-kun		「いや、あっちの方に	「No, over there
223329	+		　なんか変なのが見えるような……」	　I think I see something weird...」

223330	-		長田君の指さす先を見れば、	Looking where Nagata-kun pointed,
223331	+		遠くからでもかすかに、	even from far away,
223332	+		黒く蠢くなにかが見えた。	you could faintly see something black wriggling.

223333	Reset Kalar		「ちょっと行ってみる？	「Want to go check it out?
223334	+		　＜エール＞ちゃん、どうする？」	　What do you think, ＜エール＞-chan?」

223335	El Mofus		「…………。」	「............」
223336	Reset Kalar	笑顔	「んふふ、りょーかい」	「Nfufu, roger.」

223337	Nagata-kun	基本	「うっしゃ！　さっそく行こうぜ！」	「Alright! Let's go right away!」

223338	-		あなたは長田君に手を引かれて、	Nagata-kun took your hand
223339	+		その謎の物体を目指した。	and headed toward the mysterious object.

223340	Yamamoto Rangi		「僕も賛成だな。	「I agree too.
223341	+		　よく分からない物に不用意に近づくものじゃない」	　We shouldn't carelessly approach unknown things.」

223342	Zance Leazas		「んじゃ、俺は反対だ。	「Then I'm against it.
223343	+		　行こうぜ」	　Let's go.」

223344	Yamamoto Rangi		「……お前って奴は」	「...You really are something.」

223345	Zance Leazas	笑い	「オラ、早く行くぞー」	「C'mon, let's hurry!」

223346	Yamamoto Rangi	基本	「こら！　待たないか！」	「Hey! Wait!」

223347	Reset Kalar		「あ、行っちゃった……」	「Ah, they left...」

223348	Masou Shizuka	ため息	「はあ……仕方ない、私達も行くわよ……」	「Haa... No choice, let's go too...」

223349	Nagata-kun	基本	「お前らー！　リーダーは＜エール＞だぞー！	「You guys! The leader is ＜エール＞!
