# 35155	t２４０／５／面談終了	

261836	?		面談が終わった・・夜も遅い	The meeting is over... It's late at night.
261837	+		そろそろ眠い、セックスでもしてた方がいいと思うランス	I'm getting sleepy, Rance thinks it might
261838	+		ランス、シィル、かなみ、サテラ、ミラクル、ベゼルアイ、など主要メンバー	be better to have sex or something. Main
261839	+		さて、どうするかだが・・	members like Rance, Sill, Kanami, Satella,
261840	+		ランス様、裏切り者わかりましたか？	Miracle, Bezeleye, and others. Well then, what
261841	+		ふふふ、そうだな。	to do... Rance-sama, have you found out who
261842	+		＞選択	the traitor is? Hehehe, that's right. > Select
261843	+		＞　１回目の面談で選んだ人	> The person chosen in the first meeting >
261844	+		＞　２回目の面談で選んだ人	The person chosen in the second meeting
261845	+		＞　３回目の面談で選んだ人	> The person chosen in the third meeting
