# 35717	t２７６／その後／勝利	

265402	?		天満橋。	Tenman Bridge. Before the Monster
265403	+		魔軍の攻勢の前に五十六などの防衛隊が苦戦していたが、	Army's offensive, defense squads such as Isoroku were
265404	+		そこに　遅くなったなと政宗と黒部が妖怪軍団を連れて現れた。	struggling, then Masamune and Kurobe appeared with the
265405	+		よーし、これでＪＡＰＡＮの守りは完璧だな。	youkai army, saying 'You're late'. Alright, with this the
265406	+		よし、俺は大陸に戻るぞ。	defense of JAPAN is perfect. Alright, I'm heading back
265407	+		黒部も付いていく。	to the continent. Kurobe is coming along too. I see, if this
265408	+		そうか、こいつがいれば妖怪軍団も連れていけるのだな。	guy is here, we can also bring the monster troop along.
265409	+		よし、連れていくか、ランス城のみんなもびっくりするぞ。	Alright, let's take them. Everyone at Rance Castle will be
265410	+		いやいや、みんな連れていけばここの守りが無くなるから無理じゃぞと	surprised. No, no, if you take everyone, this place will be
265411	+		一部だけだな、連れていけるのは	unguarded, so that's impossible. Only a part, that's all we
265412	+		妖怪軍団が揃った事で天満橋の守りは堅くなり、魔軍でもそう簡単に	can bring. With the monster troop assembled, the defense
265413	+		突破出来る物では無くなった	of Tenman Bridge has become strong, and even the
265414	+		クリア	Monster Army can't easily break through it anymore. Clear
