# 34183	t２１０／３４／シルキィ	

255193	?		ランス城	Rance Castle. Silky is confined in a room.
255194	+		部屋に幽閉されているシルキィ。牢屋では無い	It's not a prison cell. Satella is talking with Rance. No...
255195	+		サテラ、ランスと話をしている	if I lose and get captured, Hornet-sama will be... Hornet
255196	+		駄目・・私が負けて捕まったりしたらホーネット様が・・・	was taken hostage, forcing Hawzel and Silky to fight.
255197	+		ホーネットを人質にハウゼル、シルキィが戦わされていた事	Satella is angry, while Rance remains comparatively
255198	+		サテラは怒っている、ランスは比較的冷静	calm. A captive Fiend princess, huh... Heh heh, my
255199	+		囚われの魔人の姫様か・・くっくっ、俺好みのシチュエーション	kind of situation. Well, calm down. Hornet is being used
255200	+		まぁ、落ち着け。お前とハウゼル、両方を使う為にホーネットが使われているんだろ	to manipulate both you and Hawzel, right? So they won't
255201	+		なら殺されはしない。	kill you. Because hostage-taking still has leverage against
255202	+		まだハウゼルに対して人質として意味があるからな。	Hawzel. Besides, even if you keep obeying, you could
255203	+		それに、いつまで従っていてもいつかは殺されたかもしれないぞ。	have been killed eventually. Let me tell you a simple
255204	+		簡単な解決方法を教えてやろう、ホーネットを救い出してケイブリスを倒す	solution: rescue Hornet and defeat Kayblis. Impossible.
255205	+		無理だ、我々ホーネット派が何年も戦って勝てなかったんだぞ	We Hornet faction have fought for years and couldn't
255206	+		それは俺様がいなかったからだ。	win. That's because I wasn't here. Silky, stay here.
255207	+		シルキィはここにいろ、俺に捕まっている事にすればいい	Just pretend you're captured by me. That way, it won't
255208	+		ならケイブリス達を裏切ったという事にはなるまい	seem like you betrayed Kayblis and the others. After
255209	+		その後、誰かとランスの話し	that, Rance talks with someone. Someone asks if he
255210	+		シルキィは襲わないのですかと誰かに聞かれるが・・・	won't attack Silky, but... Heh heh heh, I'm an adult. That
255211	+		ふふふ、俺は大人なのだ。あのタイプは・・・ゆっくり落とす！	type... I'll slowly win them over! I can already see it-how
255212	+		もう見えているのだ、あの子が俺にめろめろになるのがな。	that girl will fall head over heels for me. An ancient hero
255213	+		大昔の人類の英雄か・・うむ、俺が抱くにふさわしい	of humanity, huh... Yes, she is worthy of my affection.
