# 30669	４２／ヘルマン自力解放３	
* Green Monster Soldier	汎用魔物兵緑	Male
* Monster Captain	汎用魔物隊長	Male
* Blue Monster Soldier	汎用魔物兵青	Male
* Ruberan Tser	ルーベラン	Female
* Sanada Tourin	透琳	Male
* Freya Idun	フレイア	Female
* Amitos Armitage	アミトス	Female
* Rolex Gadras	ロレックス	Male
* Oruore the 3rd	オルオレ	Male
* Helman Knight	汎用ヘルマン騎士	Male

23745	-	それから、数日――――	Then, several days later---

23746	-	魔軍による、ダウンフォール作戦が開始された。	Operation Downfall by the Monster Army began.」

23747	-	3000もの小部隊がヘルマンの防衛線をかいくぐり、	As many as 3,000 small units slipped through Helman's defense lines
23748	+	後方の小さな町や村を狙い、次々と進撃し始めた。	and began their advance one after another, targeting small towns and villages in the rear.」

23749	-	しかし――	However---」

23750	Green Monster Soldier	「……たいちょー、まだ着かないんっすか？」	「...Cap'n, aren't we there yet?」

23751	Monster Captain	「黙って急げ。人間共の軍が来ないうちに、	「Shut up and hurry. The mission is to raid towns and villages
23752	+	　町や村を荒らし回るのが作戦なのだからな」	　before the human army arrives.」

23753	Green Monster Soldier	「でもおかしいっすよー。	「But it's weird.
23754	+	　さっきの立て札には、もうすぐ村だって……」	　That sign back there said the village was just ahead...」

23755	Monster Captain	「……む？　そういえば……	「...Hm? Come to think of it...
23756	+	　あれからもう、一時間ほどか……？」	　Has it already been an hour since then...?」

23757	Blue Monster Soldier	「ダメであります、隊長！　こちらの道、	「It's no good, Captain! This road
23758	+	　この先で崩れていて通れないのであります！」	　is collapsed up ahead, we can't pass!」

23759	Monster Captain	「なんやて！？　他の道、他の道探せや！	「What!? Find another way, find another way!
23760	+	　遅れたらルメイ様にどやされるで！」	　If we're late, Lord LeMay's gonna have our heads!」

23761	Blue Monster Soldier	「他の道って……み、見当たらないでありますよ！？	「Another way... I-I can't see one!?
23762	+	　地図にも、それらしいのは……」	　Even on the map, there isn't anything that looks...」

23763	Ruberan Tser	「急いで避難してください！	「Evacuate quickly!
23764	+	　ここはまもなく、戦場になります！」	　This place will soon become a battlefield!」

23765	Sanada Tourin	「速やかに避難を！	「Evacuate immediately!
23766	+	　魔軍が来るより速く！」	　Move faster than the Monster Army!」

23767	-	ヘルマン軍の指示に従い、村人は家財道具を背負って	Following the Helman Army's orders, the villagers desperately made
23768	+	移動の準備を必死に進めていた。	preparations to move, carrying their belongings on their backs.」

23769	Sanada Tourin	「……………………」	「..................」

23770	Freya Idun	「魔軍の連中の進軍速度、少しだけど遅らせたわ。	「I've slowed the Monster Army's advance, even if only slightly.
23771	+	　小細工だけど、意味はあったようね」	　It was a small trick, but it seems to have worked.」

23772	Sanada Tourin	「見知らぬ土地であれば、行軍は地図頼り。	「In an unfamiliar land, their march relies on maps.
23773	+	　通るルートも、推測がつきますからな」	　The routes they'll take can be guessed.」

23774	Freya Idun	「斥候を先行させるような規模でもないしね。	「They aren't even at a scale where they'd send scouts ahead.
23775	+	　急げば急ぐほど、不案内にやられるはずよ」	　The more they hurry, the more their lack of guidance should cost them.」

23776	Freya Idun	「けれど。これで民間人が襲われなくなる……	「But. You don't think this will stop civilians
23777	+	　なんて、思ってる訳ではないでしょう？」	　from being attacked... right?」

23778	Sanada Tourin	「……………………」	「..................」

23779	-	軍師の無言は、肯定だった。	The strategist's silence was an affirmation.

23780	-	3000からなる部隊の侵攻を、全て止めきるなど	To completely halt the invasion of 3,000 units
23781	+	どだい不可能な話であった。	was simply an impossible task.」

23782	-	一部隊の数は50名程度だとしても、	Even if a single unit was only about 50 strong,
23783	+	魔物兵は武器を握った一般人や都市守備隊程度で	a monster soldier is not an opponent that an armed civilian
23784	+	勝てる相手ではない。	or even a city defense force can defeat.」

23785	Freya Idun	「村人を守りきれ、とか言われなくて良かったわね。	「It's good you weren't told to protect all the villagers.
23786	+	　不可能だもの」	　Because it's impossible.」

23787	Sanada Tourin	「その代わり……何より重い言葉を頂きました。	「In exchange... I received words weightier than any other.
23788	?	　……信じる、と」	　...That he trusts me.」

23789	Freya Idun	「……………………」	「..................」

23790	Sanada Tourin	「ならば身命を賭すのみ。	「Then I have no choice but to stake my life.
23791	+	　事が終わり、責めを受けるのであれば	　If I must take the blame when this is over,
23792	+	　いかようにも受けましょうとも」	　I will accept it in any form.」

23793	Freya Idun	「祈るしかないわね。	「We can only pray.
23794	+	　その前に、こっちの本隊が魔軍の喉笛を	　That our main force tears out the Monster Army's throat
23795	+	　食いちぎってくれるのを」	　before that happens.」

23796	Sanada Tourin	「うむ……私も、信じます」	「Yes... I, too, will trust.」

23797	-	ローレングラード、郊外――	Lorengrad, Outskirts---」

23798	Amitos Armitage	「……………………」	「..................」

23799	-	寒風に身を晒し、	Exposed to the cold wind,
23800	+	剣を杖にしてアミトスは佇んでいた。	Amitos stood there, using her sword as a staff.」

23801	Rolex Gadras	「アミトス。こっちはいつでもいいぜ」	「Amitos. We're ready whenever you are.」

23802	Amitos Armitage	「ああ。指揮は」	「Yes. As for command?」

23803	Rolex Gadras	「そっちで任せる。	「I'll leave it to you.
23804	+	　第一軍なんだ。序列的にも問題ねぇだろ」	　This is the First Army. There shouldn't be an issue with hierarchy.」

23805	-	いつにも増してぶっきらぼうな様子で、	In an even more blunt manner than usual,
23806	+	ロレックスは去っていった。	Rolex walked away.」

23807	Oruore the 3rd	「や〜、すんませんねぇ、アミトス将軍。	「Hey, sorry about that, General Amitos.
23808	+	　気ぃ悪くしねぇでくださいや」	　Don't let it get to you.」

23809	-	その穴を埋めるように、	As if to fill the gap,
23810	+	参謀のオルオレがするりとやってくる。	Staff Officer Oruore smoothly approached.」

23811	Amitos Armitage	「不快などとは思わないが」	「I don't find it unpleasant.」

23812	Oruore the 3rd	「アレはね、溜めてるんでさ」	「He's just bottled up.」

23813	Amitos Armitage	「……何をだ？」	「...What is?」

23814	Oruore the 3rd	「怒りを」	「His anger.」

23815	Amitos Armitage	「……………………」	「..................」

23816	Oruore the 3rd	「今日の人斬り鬼はすげーっすよ。	「Today's Manslaying Demon is going to be something else.
23817	+	　にひひ」	　Nihishi.」

23818	Amitos Armitage	「……………………」	「..................」

23819	-	ロレックスの後を追っていったオルオレを、	Amitos watched for a moment as Oruore
23820	+	アミトスは少しだけ、見送った。	followed after Rolex.」

23821	Helman Knight	「将軍。出撃準備、整いました」	「General. The preparations for the sorty are complete.」

23822	Amitos Armitage	「………………そうか」	「...I see.」

23823	-	アミトスの眼前には、数万の精鋭が将の命を待ち、	Before Amitos's eyes, tens of thousands of elite troops stood in line,
23824	+	立ち並んでいた。	awaiting their general's command.」

23825	Amitos Armitage	「……今日で、このヘルマンにはびこる、	「...Today, the Monster Army infesting Helman
23826	+	　魔軍どもは全滅する」	　will be annihilated.」

23827	-	ざわりと、兵士達の声が波打った。	A ripple of voices rose from the soldiers.」

23828	Amitos Armitage	「貴様らの手で、貴様らと私の手で、それを為す。	「With your hands, and with mine, we will accomplish it.
23829	+	　あの狂った獣どもを、残らず狩りだし、叩き出す。	　We will hunt down and drive out every last one of those mad beasts.
23830	+	　誓って、そうせねばならん」	　I swear it.」

23831	Amitos Armitage	「今この瞬間にも、幾多の民が、害されている。	「At this very moment, many people are being harmed.
23832	+	　神ならぬ身、今それを覆す事は叶わん――が」	　As mere mortals, we cannot undo that now---but.」

23833	-	殊更に、兵を煽ろうという意識を、	Amitos had no intention
23834	+	アミトスは持ち合わせていなかった。	of inciting her troops unnecessarily.」
23835	+	ただ、自らのためだけに、激情を誓いに乗せる。	She simply put her own passion into her vow.」

23836	Amitos Armitage	「ヘルマンを守る！　そのために、全てを斬る！	「Protect Helman! For that, cut down everything!
23837	+	　――――ヘルマン突撃部隊、出撃！！」	　---Helman Assault Unit, move out!!」

23838	-	アミトス・アミテージを筆頭にして、	Led by Amitos Armitage,
23839	+	誉れ高きヘルマンの黒騎士たちが出撃した。	the proud Black Knights of Helman moved out.」
