# 34997	t６１０／スタート	

259992	?		あれからエール達は・・	Since then, El and the others... XX month
259993	+		ＸＸ月Ｘ日　？？？	X day ??? XX month X day ??? XX month X
259994	+		ＸＸ月Ｘ日　？？？	day ??? XX month X day ??? With the five orbs
259995	+		ＸＸ月Ｘ日　？？？	gathered and six letters of introduction handed
259996	+		ＸＸ月Ｘ日　？？？	out, They assembled comrades who share
259997	+		　	
259998	+		５つのオーブが揃い、６通の紹介状も渡し終え、	Rance's bloodline like El. The preparations
259999	+		エールと同じランスの血を引く仲間達を集めた	should be complete, but certainty was lacking.
260000	+		準備は整ったはずだ、だが、確実とは思えなかった	That uneasy feeling caused them to detour and
260001	+		その不安な気持ちが、あちらこちらへ寄り道冒険をさせた	have adventures here and there. However, they
260002	+		しかし、いつまでもそれを続けている訳にはいかない	cannot keep doing that forever. Someone says,
260003	+		誰かが言う、翔竜山にいこう、魔王ランスを倒そう	‘Let's go to Mount Shoryu and defeat Demon
260004	+		そうだ、いつまでも迷っていては駄目だ	Rance-sama.' That's right, we can't keep
260005	+		やらねばいけない。	hesitating. We must do it. We've worked hard
260006	+		これまで努力してきたんだ、きっと成功する	until now; surely we will succeed. And then, we
260007	+		そしてボク達は、翔竜山の麓に再び現れた。	appeared again at the foot of Mount Shoryu.
