# 34972	t６０９／Ｍランド２	

259662	?		夜	Night.
259663	+		その日はＭランドで遊んだ。	They spent that day playing at M-Land.
259664	+		楽しかったねとか少し話・・	They talked a bit about how fun it was...
259665	+		で、闘神都市の話題になる	Then the topic turned to the Toushin City.
259666	+		　	
259667	+		闘神都市、今　闘神大会が開かれている都市	The Toushin City, where the Toushin Tournament is currently being held.
259668	+		魔剣カオスは聖刀日光と共に唯一の魔王、魔人を倒せる武器	The Demon Sword Chaos, along with the holy sword Nikkou, is one of the only weapons capable of defeating the Demon King and Fiends.
259669	+		元は魔王ランスが持っていた武器だったが、魔王になった後は手放し	Originally, it was a weapon wielded by Demon King Rance, but after becoming the demon king, he let it go.
259670	+		カーマが持ち主になり魔王ランスに挑んだが破れ、カオスは魔王により	Karma became its owner and challenged Demon King Rance but was defeated, and Chaos was by the demon king
259671	+		遠くへ放り投げられ岩に突き刺さった	thrown far away and stuck into a rock.
259672	+		この魔剣カオスが突き刺さった岩は有名となり、みなが引き抜こうとしてチャレンジした	The rock where the demon sword Chaos is stuck became famous, and many tried to challenge themselves by pulling it out.
259673	+		そのうち、これを闘神都市が岩毎買い取って闘神大会の副賞にした	Eventually, the Toushin City purchased the entire rock and made it a secondary prize of the Toushin Tournament.
259674	+		闘神大会本戦出場者が引き抜くチャレンジが出来るようになっている	Contestants in the main tournament can challenge themselves to pull it out.
259675	+		今はまだ誰も引き抜けていない	So far, no one has been able to pull it out.
259676	+		木のオーブはこのカオスが刺さった岩の土台にあるそうだ。	The wooden orb is said to be at the base of the rock where Chaos is stuck.
259677	+		闘神大会本戦に出場して、カオスを抜く権利を得るのがよいな。	It would be good to enter the main tournament to earn the right to pull out Chaos.
259678	+		ちょうど、来週から今年の闘神大会が開かれるそうだ	Apparently, this year's Toushin Tournament starts next week.
259679	+		さっそく行こう	Let's go right away.
