# 32954	松下姫／友情イベントＢ	
* Princess Panasonic	松下姫	Female
* Nagata-kun	長田君２	Male
* Nagi su Ragarl	ナギ２	Female
* Masou Shizuka	志津香２	Female

190668	-	あなたはなんとなく松下姫のテントを訪れた。	You casually visited Princess Panasonic's tent.

190669	Princess Panasonic	「あら、＜エール＞に長田君」	「Oh, ＜エール＞ and Nagata-kun.」

190670	-	リセットに頼まれたのか、	Probably asked by Reset,
190671	+	松下姫はサヤインゲンのスジをちまちま取っていた。	Princess Panasonic was meticulously removing strings from string beans.

190672	Nagata-kun	「へー、松下姫も料理するんだ」	「Hee, Princess Panasonic cooks too.」

190673	Princess Panasonic	「この程度、料理の内には入りまちぇんわ」	「This much doesn't even count as cooking.」

190674	Princess Panasonic	「ふふん、ですが当然料理もできまちゅわよ。	「Fufun, but of course I can cook too.
190675	+	　レディの嗜みって奴でち、とーぜんでち」	　It's a lady's refinement, naturally.」

190676	-	松下姫は小さなお手々でちまちまと	With her small hands, Princess Panasonic
190677	+	サヤインゲンのスジを取っていた。	was carefully removing the strings from the beans.

190678	Nagi su Ragarl	「うはーっ、松下姫は小っこいのに偉いでちゅねー」	「Uwaa, even though Princess Panasonic is so small, she's so impressive.」

190679	Princess Panasonic	「きゃーーーー！　どこから入ってきまちた！？」	「Kyaaaa! Where did you come from!?」

190680	-	ナギが松下姫を抱きしめたまま、	Nagi hugged Princess Panasonic
190681	+	グリングリンと左右に振り回す。	and swung her left and right.

190682	Princess Panasonic	「やめっ、ぐえっ！？	「Stop, gueh!?
190683	+	　おやめなちゃい！！」	　Stop it!!」

190684	Nagi su Ragarl	「えへへ、ついつい……	「Ehehe, I couldn't help it...
190685	+	　松下姫ってサイズ的に私が小さい頃に	　Princess Panasonic's size reminds me of the stuffed toy
190686	+	　持っていたぬいぐるみを思い出すのよねー」	　I had when I was little.」

190687	Masou Shizuka	「ああ、あのうさぎさんの」	「Ah, that rabbit one.」

190688	Nagi su Ragarl	「そっ、あのうさぎさんの」	「Yes, that rabbit one.」

190689	Princess Panasonic	「ぬいぐるみ！？」	「Stuffed toy!?」

190690	Princess Panasonic	「むきーっ！　誰がぬいぐるみでち！	「Mukii! Who are you calling a stuffed toy!
190691	+	　失礼でち！　名誉毀損でち！	　How rude! Defamation!
190692	+	　次に会うのは法廷でちー！」	　Next time we meet it'll be in court!」

190693	Nagi su Ragarl	「あはははは、怒ってるー！	「Ahahahaha, she's mad!
190694	+	　可愛い可愛いー！」	　So cute cute!」

190695	Princess Panasonic	「うぎゃー！」	「Ugyaa!」

190696	Masou Shizuka	「嫌がられると、	「When someone hates it,
190697	+	　むしろ喜ぶのはナギの悪い癖ね」	　Nagi gets even happier. It's her bad habit.」

190698	Princess Panasonic	「うきーーーッ！	「Ukiiii!
190699	+	　離すでちーーーッ！」	　Let me goooo!」

190700	-	松下姫はとてもレディとは思えない	Princess Panasonic was struggling wildly
190701	+	激しい嫌がり方をしていた。	in a way very unladylike.
