# 31220	２４０／２０／コパンドンとユーティ	
* Rance	ランス	Male
* Copandon Dott	コパンドン	Female
* Reset Kalar	リセット	Female
* Pastel Kalar	パステル	Female
* Yutin Fulz	ユーティン	Hermaphrodite
* Nagi su Ragarl	子供ナギ	Female
* Masou Shizuka	子供志津香	Female
* Mill Yorks	ミル	Female
* Oda Kouhime	香姫	Female
* Caloria Cricket	カロリア	Female
* Pigu Geliciam	ピグ	Female

60967	Rance	「ま、時間があるなら少しゆっくりしていくか」	「Well, if there's time I might relax a bit.」

60968	Copandon Dott	「ほんま！？　じゃあ、頑張っておもてなしするわ！	「Really!? Then I'll do my best to entertain you!
60969	+	　せっかくランスが来てくれたんやし」	　Since Rance came all this way.」

60970	Rance	「おう。もちろんエロい方も頼むぞ。むひひ……」	「Yeah. Of course I want the erotic kind too. Muhi hi...」

60971	Reset Kalar	「あ、おとーさん。	「Ah, daddy.
60972	+	　じゃあ、その辺り見て回っていい？」	　Can I look around here?」

60973	Rance	「あ？　別に構わんが……」	「Ah? I don't mind...」

60974	Reset Kalar	「わーい！　じゃ行ってきまーす！」	「Yay! I'll go then!」

60975	Pastel Kalar	「ああ、独りで行くでない」	「Ah, don't go alone.」

60976	-	リセットはパタパタと駆けていって、	Reset pattered off,
60977	+	あちこちの動かないアトラクションを見学し始めた。	and began looking at the non-moving attractions everywhere.

60978	Rance	「…………	「............
60979	?	ま、どうしようもないか」	Well, nothing to be done.」

60980	Copandon Dott	「どしたん？　リセットが、どないかした？」	「What's wrong? Something with Reset?」

60981	Rance	「あー、いや別に。なんでもないぞ」	「Ah, no, nothing. It's nothing.」

60982	Copandon Dott	「…………ははーん。うち、ええこと思いついたわ。	「............Hmm. I just thought of something good.
60983	+	　ユーティン？」	　Yutin?」

60984	-	コパンドンはユーティンを招き寄せて、	Copandon called Yutin over,
60985	+	ゴニョゴニョと話し始めた。	and began whispering.

60986	Yutin Fulz	「はい、コパンドン様…………え？	「Yes, Copandon-sama... Eh?
60987	+	　あ、はい、それは……いけますけど」	　Ah, yes, that... is possible.」

60988	Copandon Dott	「ほなそれでいこ。色々ちょうどええわ」	「Then let's go with that. Everything lines up nicely.」

60989	Yutin Fulz	「はい、ではすぐに連絡しますね」	「Yes, I'll contact them right away.」

60990	Rance	「…………どうかしたか？」	「............Something up?」

60991	Copandon Dott	「んふふ、まあちょい待ったりぃや」	「N fufu, just wait a bit.」

60992	-	…………	............

60993	-	……	...

60994	Reset Kalar	「わーーーーっ！！」	「Waaaaah!!」

60995	-	Mランドが、遊園地としての姿を取り戻していた。	M Land had regained its appearance as an amusement park.

60996	-	観覧車が回り、コーヒーカップも回り、	The Ferris wheel turned, the teacups spun,
60997	+	ジェットコースターが走る。	and the roller coaster ran.

60998	Reset Kalar	「すごい！　すごいすごいすごい！	「Amazing! Amazing amazing amazing!
60999	+	　これ、乗っていいの！？」	　Can I ride this!?」

61000	Copandon Dott	「ええでー。今日は一日、Mランドを無料開放や。	「It's all good~. Today M Land is open for free all day.
61001	+	　気をつけるんやでー」	　Be careful out there~.」

61002	Pastel Kalar	「ぬ、ぬぬぬ……動いておる……面妖な……	「Nu, nunununu... It's moving... How suspicious...
61003	+	　なんじゃこれは……危険ではないのか……」	　What is this... Is it not dangerous...?」

61004	Reset Kalar	「わーい！　突撃！　がははー」	「Yaaay! Charge! Gahaha!」

61005	Pastel Kalar	「あっ、リセット！　これ、危険じゃ！」	「Ah, Reset! This is dangerous!」

61006	Nagi su Ragarl	「ひゃっほー！　私たちもいこ、いこ、お姉様！」	「Hyahoo! Let's go too, let's go, big sis!」

61007	Masou Shizuka	「ん……もう、引っ張らないでって。行くから……	「Nn... Geez, stop pulling me. I'm going...
61008	+	　はしゃいじゃって、もう……」	　You're so excited already...」

61009	-	心なしか足取り軽く、志津香はナギに引かれて	With somewhat light steps, Shizuka was pulled along by Nagi
61010	+	走り出した。	and started running.

61011	Rance	「……………………」	「........................」

61012	Copandon Dott	「どや、ランス？　喜んでくれた？」	「How about it, Rance? Happy?」

61013	Rance	「……ふん。なんだ、子供だましではないか。	「...Hmph. What, it's just something to fool kids with.
61014	+	　これでなんで俺が喜ぶと思うのだ」	　Why the hell would I be happy about this?」

61015	Copandon Dott	「リセットに動いてるトコ見せたかったんと違うか？	「Didn't you want to show Reset the moving parts?
61016	+	　ほれ、めっちゃ喜んでるで」	　Look, she's super happy.」

61017	Rance	「ふん。ふんふふん。	「Hmph. Hmph hmph.
61018	+	　ガキが遊園地ではしゃぐのは当たり前だ。	　Kids getting hyped at an amusement park is normal.
61019	+	　俺の知ったことか」	　Not my problem.」

61020	Reset Kalar	「おとーさん、おとーさん！！」	「Daddy, Daddy!!」

61021	Rance	「む……」	「Mu...」

61022	Reset Kalar	「おとーさん！　一緒にいこ！　ね！」	「Daddy! Let's go together! Okay!」

61023	Rance	「……………………」	「........................」

61024	Copandon Dott	「ししし。ほれパパ、行って来ぃや」	「Shishi. Go on, Papa, have fun.」

61025	Rance	「がーーーーーーー！	「Gaaaaah!
61026	+	　あーもう、勝手な真似しやがって！	　Aah geez, doing whatever you want!
61027	+	　こうなったら一日で全部制覇してくれるわ！」	　Fine, I'll conquer the whole place in one day!」

61028	Reset Kalar	「えへへ、れっつごー！」	「Ehehe, let's go!」

61029	Pastel Kalar	「なっ、なんでお主まで来るんじゃ！	「Wha, why are you coming too!
61030	+	　リセット、どうして……」	　Reset, why...」

61031	Rance	「がはははははは！　まずはコーヒーカップ！	「Gahahahaha! First the teacups!
61032	+	　パステルも来い！」	　You come too, Pastel!」

61033	Pastel Kalar	「わっ、わらわは…………	「Wa, I am............
61034	?	　ひっ、ひぎゃーーーーーー！！」	　Hii, higyaaaaah!!」

61035	Mill Yorks	「……………………」	「........................」

61036	Oda Kouhime	「……………………」	「........................」

61037	Mill Yorks	「香ちゃんは？　行かないの？」	「Kou-chan? You're not going?」

61038	Oda Kouhime	「あ、どうしようか、迷ってしまって……	「Ah, I was wondering what to do...
61039	+	　ミルさんは？」	　What about you, Mill-san?」

