# 33288	６０５／ネプラカス／戦闘前	
* Reset Kalar	リセット２	Female
* Masou Shizuka	志津香２	Female
* Yamamoto Rangi	乱義２	Male
* Zance Leazas	ザンス２	Male
* Nagata-kun	長田君２	Male
* Elder Neplacus	ネプラカス爺	Male
* Nagi su Ragarl	ナギ２	Female
* Neplacus	ネプラカス本体	Male
* Rocky Bank	ロッキー２	Male

222606	-	クエルプランが消えて、	After Quelplan disappeared,
222607	+	静かになってから数十秒が経ち、	dozens of seconds passed in silence,
222608	+	皆、ようやく声が発せられるようになった。	and everyone finally found their voices again.

222609	Reset Kalar	「私達……助かった、のかな？」	「Did we... get saved?」

222610	Masou Shizuka	「多分ね……」	「Probably...」

222611	Masou Shizuka	「クエルプランの消滅時間は常にランダムだから……	「Quelplan's disappearance time is always random...
222612	+	　こういうことがないとは言い切れないけど……」	　so it's not impossible for something like this to happen...」

222613	Yamamoto Rangi	「こんなに短い話の前例はない……	「There's no precedent for it disappearing this quickly...
222614	+	　いったい……」	　What the...」

222615	Zance Leazas	「ハンッ、どうでもいいぜ。	「Hah, doesn't matter.
222616	+	　とりあえず俺らは助かった。	　For now we survived.
222617	+	　それで奴は倒しきれなかったってだけだ」	　We just couldn't finish it off.」

222618	Zance Leazas	「ちっ……」	「Tch...」

222619	Nagata-kun	「そ、そうだよな！	「Y-yeah!
222620	+	　俺ら助かったんだよな！」	　We survived!」

222621	Nagata-kun	「な、なんかよく分からんけど、やったー！」	「I don't really get it but yay!」

222622	Nagata-kun	「うははは、＜エール＞！　ボーッとすんなよ！	「Uahaha, ＜エール＞! Don't space out!
222623	+	　いえーい、うぇーーーーいっ！」	　Yeeehaw!」

222624	-	あなたは長田君と手を叩き合い、	You high-fived Nagata
222625	+	喜びを表現した。	and expressed your joy.

222626	Elder Neplacus	「貴様ら……」	「You bastards...」

222627	Nagata-kun	「あ、お前はさっきの爺！」	「Ah, it's the old man from before!」

222628	Nagata-kun	「やいやいやい！　お前、なんてことを――」	「Hey hey hey! What the hell did you――」

222629	Elder Neplacus	「貴様ら！　今、何をしたぁああああ！」	「You bastards! What did you just dooooo!」

222630	Nagata-kun	「ひいっ！？」	「Hii!?」

222631	-	老人のしわがれた叫び声は、	The old man's raspy scream
222632	+	辺りを静まり返らせるのに十分な迫力があった。	had enough force to silence the area.

222633	Elder Neplacus	「ほ、ほほ、ほっ。	「H-hoh, hoh.
222634	+	　クエルプランの消滅にはまだ時間があったのだぞ？	　Quelplan still had time left before disappearing, right?
222635	+	　それが、ほほ、このようなありえぬ」	　Yet something like this happened...」

222636	Elder Neplacus	「貴様らか……いや、貴様か？　貴様か？	「Was it you all... no, you? You?
222637	+	　飛ばしたのは貴様らの中にいるのか？」	　Which one of you sent it away?」

