# 35098	t２４０／２／マリアの依頼	

261304	?		次の日、朝	The next day, morning. Free
261305	+		自由都市、Ｍランド	Cities, M Land. If Fiend Lei or Pi-R come, we
261306	+		魔人レイかパイアールがやってきたらいつでも迎撃に出るつもりだが	intend to intercept them anytime. From the
261307	+		戦況の様子から２．３日は向こうからはきそうにない感じ	state of the battle, it seems unlikely they will
261308	+		どちらかが現れたら報告を受けるという事で待機中	come from their side for 2 to 3 days. We are
261309	+		いろいろしていると２つの話を聞きます	on standby, waiting to be reported if either
261310	+		　１．条件あり（まだ２０海里でない、ランス船団のイベントを起こしていない）	one appears. While doing various things,
261311	+		　　コパンドンがランス船団の事を話す	we hear two stories. 1. With conditions
261312	+		　　ランスの為に作った船がある、ジフテリアにある	(not yet 20 nautical miles, have not triggered
261313	+		　　よーし、見にいきたいとランス	Rance convoy event) Copandon talks about
261314	+		　	 
261315	+		　２．条件無し	the Rance convoy. There is a ship made for
261316	+		　　マリア、カスタムからここまで脱出してきたけど	Rance, located in Diphteria . 'Alright, I want
261317	+		　　カスタムの町に　新型のチューリップ戦車を置いてきてしまった	to go see it,' says Rance. 2. No conditions
261318	+		　　取りにいきたいから付き合って欲しい	Maria escaped here from Custom, but left a
261319	+		この後、選択になります	new model Tulip tank in the town of Custom.
261320	+		＞選択	She wants to go get it and asks to accompany
261321	+		＞カスタムに向かう	her. After this, a choice will be presented. >
261322	+		＞ジフテリアに向かう	Choice > Head to Custom > Head to Diphteria
