# 35171	t２４０／６／写真の事	

261994	?		人類側指令部	Human command center. They are celebrating
261995	+		勝利に沸いている	the victory. Rance is relaxing leisurely. Hey, haven't you
261996	+		ランスがのんびりくつろいでいる	found the Fiend Lei yet? Even you guys should manage
261997	+		おい、魔人レイはまだ見つからないのか、瀕死だからてめぇらでも	since he's near death. You should be able to catch
261998	+		捕まえれるだろうが無理はするな、見つけたら報告しろ	him, but don't overdo it. Report when you find him.
261999	+		俺が（カオス　俺が）とどめをさす	I'll be the one (Chaos, I will) to deal the finishing blow.
262000	+		現在、全兵力の半分を使って周辺いったいの探索しています。	Currently, half of our entire force is being used to search
262001	+		傷を負って動きにくい事を考えるとこの範囲内のどこかにいます	the surrounding area. Considering he is injured and has
262002	+		必ず見つけますと兵が動く	difficulty moving, he must be somewhere within this area.
262003	+		　	
262004	+		ランス、コパンドン、かなみ、志津香、マリア、の会話	The soldiers move, saying they will definitely find him.
262005	+		そういや、ビヨンホウが裏切り者て分かったはともかく	Conversation between Rance, Copandon, Kanami, Shizuka,
262006	+		どうやって止めたの	and Maria. Speaking of which, aside from realizing
262007	+		この写真を見せたのよ。	Biyonhou was a traitor... How did you stop him? I showed
262008	+		ビョンホウの妻と娘が半裸で捉えられている、	him this photo. It showed Biyonhou's wife and daughter
262009	+		あいつは家族が一番大事で、家族を守る為に魔軍に寝返る気だったからな	captured in a half-naked state. He cared about his family
262010	+		あえて俺様が悪役をかってやったのだ	above all and was ready to betray us to the Monster
262011	+		ところで・・無事に返してあげたの	Army to protect them. So I deliberately took on the role
262012	+		・・・・	of the villain. By the way... did you return them safely?
262013	+		ランスがこの状態で手放す訳ないわよね、ひどっ	.... There's no way Rance would let them go in this state,
262014	+		最後は、喜んでいたぞ	right? How terrible. In the end, he seemed pleased.
