# 33820	t２３２／２／ラグナロックアーク２	

253129	?		首都ラグナロックアーク	Capital Ragnalock Ark. Rance had returned without any particular
253130	+		特に成果も無くランスが戻って来ていた（過去形）	success (past tense). A surprise attack targeting the boss doesn't
253131	+		ボス狙いの奇襲もいつもうまくいくとは限らないか・・	always work out... Yeah, the chance of encountering a Monster General
253132	+		うんよく魔物将軍クラス、また魔物大将軍と遭遇出来る確率なんて低いですからね	class or even a Great Monster General is really low. Hmm, even though
253133	+		うーん、俺様は英雄なのに・・・むだ足ふませやがって	I'm a hero... made me waste my steps. New information has arrived:
253134	+		新しい情報が入る、中立を保っていたハニーキング率いる	the Hanny King, who had remained neutral, The Hanny army has
253135	+		ハニー軍団が魔物側についた模様です、その数１０万ほどかと	apparently sided with the monsters, numbering around 100,000. Urza
253136	+		それは有り得ないとウルザが驚く・・いや、かれらの事だから・・考える	was surprised and said that's impossible... but then thought 'well, it
253137	+		（意味深でいいです　ウルザは分かっています、	is them...' (This is good for a meaningful hint: Urza understands, that
253138	+		　ハニーの趣味と考えと魔物がしてきた事が相反する事を）	Hanny's tastes and what the monsters have done are contradictory.)
253139	+		魔物軍だけでも大変なのに、さらにハニーまで・・もうお手上げだ	The monster army alone is tough enough, and now Hanny too... I'm
253140	+		ウルザ、ハニーに関しては私に任せて下さい、少しツテがありますので	at my wit's end. Urza, leave Hanny to me; I have some connections.
253141	+		なんとかツォトンを倒す事が出来れば・・・	If we can somehow defeat Zedong... Leave it to me, Rance said;
253142	+		ランスが任せろ、今日はうまくいかなかったが、明日は必ず倒してやる。	today didn't go well, but tomorrow I'll definitely take him down.
