# 35247	t２４１／４／異界	

262707	?		誰かが文句を言う、都市長あたりがいいかな、分からず屋ぽく	Someone complains, maybe
262708	+		こんな理屈も分かっていない装置に人類の運命を託す方が間違っているうんぬん	the city mayor, acting stubborn and ignorant. It's a mistake to entrust
262709	+		ミラクルがコンピューターをしばし調べていたが顔をあげていう	humanity's fate to a device that doesn't even understand such logic,
262710	+		ひとつうまくいかなかったからといって新しい物を否定するのは思考が硬直しすぎだぞ	blah blah. Miracle studies the computer for a while, then raises her
262711	+		ふむ・・なるとほ、魔法を使って動かすというのは道理だな。	face and says, Rejecting new things just because one attempt failed is
262712	+		これは超小型の異界ゲート発生装置だ、私以外に異界ゲートを理解する者がいるとは・・	too rigid thinking. Hmm... I see, it makes sense that it's operated using
262713	+		なるほど、なるほど・・とうんうんとミラクル	magic. This is an ultra-compact otherworldly gate generator device.
262714	+		わかるように説明しろ	I didn't expect anyone besides me to understand the otherworldly
262715	+		　このコンピューターという機械、それ自体は特殊な物だ	gates... I see, I see... Miracle nods. Explain it so that we can
262716	+		　未知のテクノロジーで作られておりさっぱりわかんが	understand. This machine called a computer, in itself, is a special thing.
262717	+		　が、情報伝達のやりとりなどをする際には、異界ゲートを開いて	It is made with unknown technology, so I don't understand it at all, But
262718	+		　どこかの異界を通じて、世界中の別のコンピューターと連絡を取り合っているようだ	when exchanging information, it opens otherworldly gates It seems that
262719	+		　この娘の話では、このコンピューター自体は正常だそうだから	through some otherworldly dimension, it is communicating with other
262720	+		　この異界ゲートを通った先にある異界で何か事故が起こっているのだろう	computers around the world. According to this girl, the computer itself
262721	+		・・・わからん、で、どうすればいい	is functioning normally. There must have been some kind of accident
262722	+		直接、その異界にいって確かめてみるしかなかろう。	in the otherworld beyond this otherworld gate. ...I don't understand.
262723	+		そんな事が出来るのて驚くコンピューター娘	So, what should we do? We have no choice but to go directly to that
262724	+		コンピューターの事は分からんが、魔法の事なら私に分からない事はない	otherworld and check it out. The computer girl is surprised that such a
262725	+		異界ゲートオープン	thing is even possible. I don't understand computers, but when it comes
262726	+		コンピュータールームに異界ゲートが開く	to magic, there's nothing I don't understand. Otherworld Gate Open
262727	+		さぁ、いこうか	An otherworld gate opens in the computer room. Well, shall we go?
