# 35285	t２４２／ダークランス１	

263029	?		ダークランスと出会う、彼も冒険でここに来ていた。	Meeting Dark Rance, he also came here on an
263030	+		（自由都市１、２でも会っているので、それに合わせて）	adventure. (Since they've met in Free Cities 1 and 2, this aligns
263031	+		　	
263032	+		フェリスがランスの元に居るのをここで始めてみます。	with that.) Here is the first time we see Feliss staying by Rance's
263033	+		かあちゃーん！　フェリスは名前呼べないのでびっくりしつつ、	side. Mommy! Feliss can't call the name properly, surprised as
263034	+		お互いにひしっと抱き合う、涙ぐみながらフェリスも嬉しそう、感動の再会	she does so, They tightly embrace each other; Feliss, tearful, also
263035	+		こんなに大きくなって、無事だったのね良かった・・と母ちゃんぽいノリ	looks happy-a moving reunion. You've grown so much, and you've
263036	+		べりーっとランスが二人を引きはがす	been safe, thank goodness... in a motherly tone. Rance tears
263037	+		てめー何すんだ！　くっ、やっぱりその男の元にいたのか・・・	them apart forcefully. You bastard, what the hell are you doing!?
263038	+		がーはーはーはー、残念だったなコイツは俺のもんだー、触るな触るな	Damn, so you really were with that man... Gahahahaha, too
263039	+		こ、この野郎・・と剣を握るが、フェリスは私なら大丈夫、お願い無茶しないで、	bad! This one is mine, don't touch, don't touch. Y-you bastard...
263040	+		・・それより貴方が無事で本当に良かったと健気	gripping the sword, but Feliss says, 'I'm fine, please don't do
263041	+		・・これまではすぐに救い出すつもりだったが、そういうことなら・・と決意を語る	anything reckless.' ...More than that, it's truly a relief that you
263042	+		オイラがいつかその男から助け出す	are safe, she says earnestly. ...Until now, I intended to rescue you
263043	+		その男の事はマリアから聞いた、いろいろ聞いた	immediately, but if that's the case... he speaks his determination.
263044	+		すごい奴だと分かった。	I will someday rescue you from that man. I heard about that man
263045	+		超える事を目標にする、その男が出来た事は俺も全てする	from Maria, I heard many things. I understood he's an amazing
263046	+		それが出来た後、挑戦し母を救い出す	guy. My goal is to surpass him; I will do everything that man did.
263047	+		待っていてくれ母ちゃん！　う、うん	After that, I will challenge him and rescue my mother. Please
263048	+		そのマフラー、とフェリスがダークランスが持つマフラーに気がつく	wait for me, mother! Uh, yup. That scarf-Feliss notices the scarf
263049	+		でもダークランスには言わずに心の中で、よかった、あの子の元に渡ったんだと	Dark Rance is holding. But without telling Dark Rance, she thinks
263050	+		立ち去り際、独り言　そうか・・ランス、母を連れて今日ここにいるという事は	to herself, 'Good, it ended up with that child.' As he leaves,
263051	+		ネプラカスと戦う気なのか・・くっ、まだオイラには奴を近くで確認するぐらいしか出来ない	he mutters to himself: So... Rance is here today with his mother,
263052	+		でかいな・・だが、いつか追い抜く	which means... He intends to fight Neplacus... Damn. I can only
263053	+		　	
263054	+		ダークランス立ち去ってから	manage to observe him closely for now. It's huge... but someday,
263055	+		ランスがマリアに言う	I'll surpass him. After Dark Rance leaves. Rance says to Maria.
263056	+		ほう、俺様の事をいろいろ言っていたようだな。	Oh? It seems she was saying various things about me. That
263057	+		えらいあいつ、俺の事を認めるようになっていたな	remarkable one has come to acknowledge me. I'm not exactly
263058	+		別にランスを褒めまくったわけじゃないわよ、事実を教えてあげただけ	praising Rance, I just told her the facts. Hmm, that's true; she
263059	+		うむ、そりゃそうだな、俺の過去の実績を知ればおどろくしかあるまい	would be shocked to know about my past achievements. Perhaps
263060	+		超えられない偉大な父に恐れをなしたという所か、がははは	she was scared by the great father she couldn't surpass.
263061	+		と、それはそれとして・・いつまで泣いてんだ・・	Gahahaha. Anyway... how long are you going to keep crying?
263062	+		フェリス、えーんえーん、べそべそ泣きじゃくる。無事で良かったよー、	Feliss sobs loudly, crying bitterly. I'm so glad you're safe.
