# 33464	２０２／選択／美樹連れて帰る	
* Rance	ランス	Male
* Kurusu Miki	美樹	Female
* Ogawa Kentarou	健太郎	Male
* Miracle Tor	ミラクル	Female

241965	Rance	「駄目だ、連れて帰る」	「No, we're taking them back.」

241966	Rance	「こんな危険な世界に残していけるか」	「I can't leave them in such a dangerous world.」

241967	Kurusu Miki	「うう、そんなぁ……」	「Uuu, no way......」

241968	Ogawa Kentarou	「仕方ないよ、美樹ちゃん。	「It can't be helped, Miki-chan.
241969	+	　魔王化もなんとかしないといけないし」	　We still need to do something about the Demon King transformation.」

241970	Kurusu Miki	「あ、そか。	「Ah, right.
241971	+	　魔王のままでは帰れないね」	　We can't go back while I'm still the Demon King.」

241972	Kurusu Miki	「やっぱり、魔王、魔人を治してからかぁ……」	「As expected, we need to cure the Demon King and Fiend first......」

241973	Rance~	（危ない、危ない……	(Close, close......
241974	+	　まだ美樹ちゃんの処女をいただいてないのに、	　I haven't taken Miki-chan's virginity yet,
241975	+	　別れるわけにはいかないからな）	　so I can't let her go.)

241976	Ogawa Kentarou	「それにお世話になってる、	「Besides, we want to help
241977	+	　ランスさん達に協力もしたいしね」	　Rance-san and the others who took care of us.」

241978	Kurusu Miki	「そーだねー」	「That's true.」

241979	Rance	「いや、男はいらない。	「No, I don't need the guy.
241980	+	　こっちに残れ」	　You stay here.」

241981	Ogawa Kentarou	「いやですよー、僕も一緒にかえります」	「No way, I'm going back too.」

241982	Miracle Tor	「ふっ、では行くぞ」	「Heh, then let's go.」

241983	-	ランス達はゲートを通り、元の世界へ帰って行った。	Rance and the others passed through the gate and returned to their original world.
