# 33982	t２２１／戦闘／闇に紛れる	

254136	?		戦闘中　割り込みイベント	During battle, an interrupt event. On the
254137	+		５ターン目、夜のケッセルリンクに苦戦するランス達	5th turn, Rance and the others struggle against
254138	+		なかなかやるな・・だが・・　と消えて行くケッセルリンク	nighttime Kesselring. Not bad... but... Kesselring
254139	+		あっ、逃げるのか・・（ふっ助かった）	disappears Ah, is he running away... (Phew,
254140	+		まさか、闇は私の世界　うんぬん	I'm saved) No way, 'Darkness is my world' and
254141	+		周囲が真っ暗になった、	all that The surroundings turned pitch black,
254142	+		シィル、魔法で光を出せ	Sill, produce light with magic N-no... this
254143	+		だ、駄目です・・この闇は照らす事ができない	darkness cannot be illuminated * On hold. Will
254144	+		　	
254145	+		※　　保留です　画面が出来るのを確認してから	proceed after confirming the screen is ready
